county_id,county_name,tract,population,pcinc
95,Solano,6095253201,5016,48706
95,Solano,6095253204,7542,39047
95,Solano,6095253205,3239,33854
95,Solano,6095253206,3316,54934
95,Solano,6095253300,2934,33062
95,Solano,6095253403,5254,37178
95,Solano,6095253404,7067,28760
95,Solano,6095253500,9007,39608
95,Solano,6095980000,16,17756
97,Sonoma,6097150100,2440,76015
97,Sonoma,6097150202,5308,63888
97,Sonoma,6097150203,4714,44673
97,Sonoma,6097150303,4309,72153
97,Sonoma,6097150304,6428,28651
97,Sonoma,6097150305,5482,22651
97,Sonoma,6097150306,4317,46023
97,Sonoma,6097150500,5519,42692
97,Sonoma,6097150602,4484,36825
97,Sonoma,6097150603,7569,30043
97,Sonoma,6097150607,5616,48411
1,Alameda,6001436602,5032,26145
1,Alameda,6001450743,5200,51471
13,Contra Costa,6013337300,6546,61044
1,Alameda,6001423000,4792,57455
1,Alameda,6001401400,4692,17855
55,Napa,6055200203,2640,29558
75,San Francisco,6075015500,3868,65495
81,San Mateo,6081601400,7143,34811
85,Santa Clara,6085510600,6644,66929
81,San Mateo,6081610400,6015,27944
85,Santa Clara,6085501200,4530,23989
85,Santa Clara,6085503707,5887,19952
85,Santa Clara,6085506605,4237,45165
95,Solano,6095250200,4275,25221
97,Sonoma,6097151301,4806,28837
1,Alameda,6001440304,5142,35271
13,Contra Costa,6013389200,1863,33548
1,Alameda,6001450604,5231,54593
75,San Francisco,6075012302,3274,33205
85,Santa Clara,6085509107,5303,48455
