district,hazard,rp,contributer,tot_k_recipient_BE,tot_k_recipient_PE,dk_public_recipient,int_cost_BE,ext_cost_BE,frac_k_BE,tot_k_contributer,prov_assets_PE,frac_k_PE,transfer_pub_BE,transfer_pub_PE,PE_to_BE,dw
Kurunegala,PF,50.0,Ampara,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.025724952277892503,0.0,0.0,,
Kurunegala,PF,50.0,Anuradhapura,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.036056504941664215,0.0,0.0,,
Kurunegala,PF,50.0,Badulla,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033973556252088664,0.0,0.0,,
Kurunegala,PF,50.0,Batticaloa,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.0190745747542759,0.0,0.0,,
Kurunegala,PF,50.0,Colombo,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17047312624213595,0.0,0.0,,
Kurunegala,PF,50.0,Galle,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.049530025100101654,0.0,0.0,,
Kurunegala,PF,50.0,Gampaha,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16018468300574906,0.0,0.0,,
Kurunegala,PF,50.0,Hambantota,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.030942264417358048,0.0,0.0,,
Kurunegala,PF,50.0,Kalutara,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07782671918294648,0.0,0.0,,
Kurunegala,PF,50.0,Kandy,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06891506813784162,0.0,0.0,,
Kurunegala,PF,50.0,Kegalle,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03883858971113683,0.0,0.0,,
Kurunegala,PF,50.0,Kurunegala,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,570891464115.0114,0.08068289366563919,0.0,0.0,,
Kurunegala,PF,50.0,Mannar,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.0031228315324580364,0.0,0.0,,
Kurunegala,PF,50.0,Matale,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024555599522384813,0.0,0.0,,
Kurunegala,PF,50.0,Moneragala,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014971041510046018,0.0,0.0,,
Kurunegala,PF,50.0,Mullaitivu,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.002547475807508691,0.0,0.0,,
Kurunegala,PF,50.0,Nuwara Eliya,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027414692432166494,0.0,0.0,,
Kurunegala,PF,50.0,Polonnaruwa,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.02515116572951311,0.0,0.0,,
Kurunegala,PF,50.0,Puttalam,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.04135095476427889,0.0,0.0,,
Kurunegala,PF,50.0,Rathnapura,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.04426490264569476,0.0,0.0,,
Kurunegala,PF,50.0,Trincomalee,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015088817984197977,0.0,0.0,,
Kurunegala,PF,50.0,Vavuniya,572444135049.5559,570891464115.0114,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009309560382921092,0.0,0.0,,
Kurunegala,PF,100.0,Ampara,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.02572537192775237,0.0,0.0,,
Kurunegala,PF,100.0,Anuradhapura,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03605709312962595,0.0,0.0,,
Kurunegala,PF,100.0,Badulla,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033974110461012605,0.0,0.0,,
Kurunegala,PF,100.0,Batticaloa,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.01907488591685984,0.0,0.0,,
Kurunegala,PF,100.0,Colombo,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17047590716171807,0.0,0.0,,
Kurunegala,PF,100.0,Galle,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04953083308092385,0.0,0.0,,
Kurunegala,PF,100.0,Gampaha,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16018729609047125,0.0,0.0,,
Kurunegala,PF,100.0,Hambantota,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.0309427691769699,0.0,0.0,,
Kurunegala,PF,100.0,Kalutara,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07782798876632398,0.0,0.0,,
Kurunegala,PF,100.0,Kandy,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06891619234590134,0.0,0.0,,
Kurunegala,PF,100.0,Kegalle,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03883922328310826,0.0,0.0,,
Kurunegala,PF,100.0,Kurunegala,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,570776039747.3567,0.08066789689166366,0.0,0.0,,
Kurunegala,PF,100.0,Mannar,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.0031228824750526357,0.0,0.0,,
Kurunegala,PF,100.0,Matale,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024556000096651664,0.0,0.0,,
Kurunegala,PF,100.0,Moneragala,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014971285731897389,0.0,0.0,,
Kurunegala,PF,100.0,Mullaitivu,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.002547517364354126,0.0,0.0,,
Kurunegala,PF,100.0,Nuwara Eliya,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027415139646672984,0.0,0.0,,
Kurunegala,PF,100.0,Polonnaruwa,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025151576019221706,0.0,0.0,,
Kurunegala,PF,100.0,Puttalam,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.04135162932033577,0.0,0.0,,
Kurunegala,PF,100.0,Rathnapura,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.04426562473683769,0.0,0.0,,
Kurunegala,PF,100.0,Trincomalee,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.01508906412733108,0.0,0.0,,
Kurunegala,PF,100.0,Vavuniya,572444135049.5546,570776039747.3567,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009309712249313998,0.0,0.0,,
Kurunegala,PF,250.0,Ampara,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.02572577440519366,0.0,0.0,,
Kurunegala,PF,250.0,Anuradhapura,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.0360576572484509,0.0,0.0,,
Kurunegala,PF,250.0,Badulla,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033974641991250026,0.0,0.0,,
Kurunegala,PF,250.0,Batticaloa,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.01907518434641407,0.0,0.0,,
Kurunegala,PF,250.0,Colombo,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17047857428377597,0.0,0.0,,
Kurunegala,PF,250.0,Galle,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04953160799850403,0.0,0.0,,
Kurunegala,PF,250.0,Gampaha,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.1601898022456102,0.0,0.0,,
Kurunegala,PF,250.0,Hambantota,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.03094325328140189,0.0,0.0,,
Kurunegala,PF,250.0,Kalutara,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07782920639730197,0.0,0.0,,
Kurunegala,PF,250.0,Kandy,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06891727055043953,0.0,0.0,,
Kurunegala,PF,250.0,Kegalle,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03883983092879178,0.0,0.0,,
Kurunegala,PF,250.0,Kurunegala,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,570665342177.7905,0.08065351379805494,0.0,0.0,,
Kurunegala,PF,250.0,Mannar,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.0031229313330342246,0.0,0.0,,
Kurunegala,PF,250.0,Matale,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.02455638427908895,0.0,0.0,,
Kurunegala,PF,250.0,Moneragala,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014971519959989063,0.0,0.0,,
Kurunegala,PF,250.0,Mullaitivu,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.0025475572206591517,0.0,0.0,,
Kurunegala,PF,250.0,Nuwara Eliya,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027415568560792813,0.0,0.0,,
Kurunegala,PF,250.0,Polonnaruwa,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025151969519536847,0.0,0.0,,
Kurunegala,PF,250.0,Puttalam,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.04135227627300215,0.0,0.0,,
Kurunegala,PF,250.0,Rathnapura,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.044266317279415164,0.0,0.0,,
Kurunegala,PF,250.0,Trincomalee,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015089300198084053,0.0,0.0,,
Kurunegala,PF,250.0,Vavuniya,572444135049.5541,570665342177.7905,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.00930985790120878,0.0,0.0,,
Kurunegala,PF,500.0,Ampara,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.025726276658836533,0.0,0.0,,
Kurunegala,PF,500.0,Anuradhapura,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03605836121519729,0.0,0.0,,
Kurunegala,PF,500.0,Badulla,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033975305290532554,0.0,0.0,,
Kurunegala,PF,500.0,Batticaloa,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019075556758170294,0.0,0.0,,
Kurunegala,PF,500.0,Colombo,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17048190259893636,0.0,0.0,,
Kurunegala,PF,500.0,Galle,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04953257502208756,0.0,0.0,,
Kurunegala,PF,500.0,Gampaha,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.160192929689335,0.0,0.0,,
Kurunegala,PF,500.0,Hambantota,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.030943857397780977,0.0,0.0,,
Kurunegala,PF,500.0,Kalutara,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783072588518285,0.0,0.0,,
Kurunegala,PF,500.0,Kandy,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06891861604735812,0.0,0.0,,
Kurunegala,PF,500.0,Kegalle,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03884058921292602,0.0,0.0,,
Kurunegala,PF,500.0,Kurunegala,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,570527206976.6295,0.0806355650624994,0.0,0.0,,
Kurunegala,PF,500.0,Mannar,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.003122992303157563,0.0,0.0,,
Kurunegala,PF,500.0,Matale,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024556863702303415,0.0,0.0,,
Kurunegala,PF,500.0,Moneragala,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014971812254414133,0.0,0.0,,
Kurunegala,PF,500.0,Mullaitivu,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.002547606957544594,0.0,0.0,,
Kurunegala,PF,500.0,Nuwara Eliya,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027416103804901084,0.0,0.0,,
Kurunegala,PF,500.0,Polonnaruwa,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.02515246057057841,0.0,0.0,,
Kurunegala,PF,500.0,Puttalam,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.04135308360851991,0.0,0.0,,
Kurunegala,PF,500.0,Rathnapura,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.0442671815068145,0.0,0.0,,
Kurunegala,PF,500.0,Trincomalee,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015089594791975514,0.0,0.0,,
Kurunegala,PF,500.0,Vavuniya,572444135049.5544,570527206976.6295,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009310039660947938,0.0,0.0,,
Kurunegala,PF,1000.0,Ampara,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.025726968431535855,0.0,0.0,,
Kurunegala,PF,1000.0,Anuradhapura,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.0360593308148872,0.0,0.0,,
Kurunegala,PF,1000.0,Badulla,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.03397621887740573,0.0,0.0,,
Kurunegala,PF,1000.0,Batticaloa,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019076069694790105,0.0,0.0,,
Kurunegala,PF,1000.0,Colombo,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17048648681170492,0.0,0.0,,
Kurunegala,PF,1000.0,Galle,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.0495339069397833,0.0,0.0,,
Kurunegala,PF,1000.0,Gampaha,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16019723723437357,0.0,0.0,,
Kurunegala,PF,1000.0,Hambantota,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.03094468946983102,0.0,0.0,,
Kurunegala,PF,1000.0,Kalutara,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783281873258746,0.0,0.0,,
Kurunegala,PF,1000.0,Kandy,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06892046925051258,0.0,0.0,,
Kurunegala,PF,1000.0,Kegalle,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03884163362598273,0.0,0.0,,
Kurunegala,PF,1000.0,Kurunegala,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,570336957035.5105,0.0806108435987116,0.0,0.0,,
Kurunegala,PF,1000.0,Mannar,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.0031230762795854063,0.0,0.0,,
Kurunegala,PF,1000.0,Matale,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024557524029801076,0.0,0.0,,
Kurunegala,PF,1000.0,Moneragala,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.01497221484244171,0.0,0.0,,
Kurunegala,PF,1000.0,Mullaitivu,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.00254767546201437,0.0,0.0,,
Kurunegala,PF,1000.0,Nuwara Eliya,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027416841016600448,0.0,0.0,,
Kurunegala,PF,1000.0,Polonnaruwa,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025153136913516574,0.0,0.0,,
Kurunegala,PF,1000.0,Puttalam,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.04135419558187899,0.0,0.0,,
Kurunegala,PF,1000.0,Rathnapura,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.04426837183948675,0.0,0.0,,
Kurunegala,PF,1000.0,Trincomalee,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015090000547144027,0.0,0.0,,
Kurunegala,PF,1000.0,Vavuniya,572444135049.5552,570336957035.5105,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009310290005424616,0.0,0.0,,
Mannar,PF,5.0,Ampara,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.02572020807328009,0.0,0.0,,
Mannar,PF,5.0,Anuradhapura,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03604985538852982,0.0,0.0,,
Mannar,PF,5.0,Badulla,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.03396729083707331,0.0,0.0,,
Mannar,PF,5.0,Batticaloa,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.01907105701459065,0.0,0.0,,
Mannar,PF,5.0,Colombo,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17044168752912792,0.0,0.0,,
Mannar,PF,5.0,Galle,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.049520890755711255,0.0,0.0,,
Mannar,PF,5.0,Gampaha,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16015514169100747,0.0,0.0,,
Mannar,PF,5.0,Hambantota,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.03093655803423315,0.0,0.0,,
Mannar,PF,5.0,Kalutara,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07781236635242893,0.0,0.0,,
Mannar,PF,5.0,Kandy,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06890235879709757,0.0,0.0,,
Mannar,PF,5.0,Kegalle,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03883142708496529,0.0,0.0,,
Mannar,PF,5.0,Kurunegala,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08088740935779754,0.0,0.0,,
Mannar,PF,5.0,Mannar,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,21848835898.92877,0.003087280705906793,0.0,0.0,,
Mannar,PF,5.0,Matale,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024551070970212738,0.0,0.0,,
Mannar,PF,5.0,Moneragala,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014968280545383487,0.0,0.0,,
Mannar,PF,5.0,Mullaitivu,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.002547006001137607,0.0,0.0,,
Mannar,PF,5.0,Nuwara Eliya,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.02740963660508936,0.0,0.0,,
Mannar,PF,5.0,Polonnaruwa,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025146527342814758,0.0,0.0,,
Mannar,PF,5.0,Puttalam,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.041343328806873754,0.0,0.0,,
Mannar,PF,5.0,Rathnapura,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.044256739297011696,0.0,0.0,,
Mannar,PF,5.0,Trincomalee,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015086035299157275,0.0,0.0,,
Mannar,PF,5.0,Vavuniya,22096355060.561535,21848835898.92877,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009307843510569647,0.0,0.0,,
Mannar,PF,10.0,Ampara,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.025720402459916393,0.0,0.0,,
Mannar,PF,10.0,Anuradhapura,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03605012784395118,0.0,0.0,,
Mannar,PF,10.0,Badulla,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033967547553013996,0.0,0.0,,
Mannar,PF,10.0,Batticaloa,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019071201148674374,0.0,0.0,,
Mannar,PF,10.0,Colombo,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17044297568302738,0.0,0.0,,
Mannar,PF,10.0,Galle,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04952126502171071,0.0,0.0,,
Mannar,PF,10.0,Gampaha,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16015635210187162,0.0,0.0,,
Mannar,PF,10.0,Hambantota,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.03093679184468437,0.0,0.0,,
Mannar,PF,10.0,Kalutara,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.0778129544380352,0.0,0.0,,
Mannar,PF,10.0,Kandy,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06890287954318647,0.0,0.0,,
Mannar,PF,10.0,Kegalle,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03883172056278135,0.0,0.0,,
Mannar,PF,10.0,Kurunegala,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08088802068377823,0.0,0.0,,
Mannar,PF,10.0,Mannar,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,21795349811.63144,0.003079746299122812,0.0,0.0,,
Mannar,PF,10.0,Matale,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.0245512565208152,0.0,0.0,,
Mannar,PF,10.0,Moneragala,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014968393671750823,0.0,0.0,,
Mannar,PF,10.0,Mullaitivu,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.0025470252507458447,0.0,0.0,,
Mannar,PF,10.0,Nuwara Eliya,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.02740984375998666,0.0,0.0,,
Mannar,PF,10.0,Polonnaruwa,22096355060.561523,21795349811.63144,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025146717393721457,0.0,0.0,,
