,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,scale_fac_soc,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,117625.39303197702,358016.6279118183,1.1150000000000009,27375.939448890567,0.0,27375.939448890567,0.0,8994.290729112421,0.0,8994.290729112421,1.1150000000000009,39518.46321462543,0.0,39518.46321462543,1,36346.798828125,0,0,0.0,0.00583148888081493,0.001315733384085384,-1,0.0,0.0,True,26794.07773245536,9329.28373150249,9802.116085998085,14556.987820860388,2.202149182892012e-05,8994.290729112421,0.0,8994.290729112421,39518.46321462543,14556.987820860388,472.832354495595
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,1.8010988102314913,2499.999938964844,73981.20290810967,217567.49879558414,0.6750000000000004,34905.81917472618,0.0,34905.81917472618,0.0,11468.267364083755,0.0,11468.267364083755,0.6750000000000004,35029.69530702394,0.0,35029.69530702394,1,36346.798828125,0,0,0.0,0.007353080175682087,0.002869028185020115,-1,0.0,0.0,True,34454.78116609878,5840.070941600651,6165.1002423424725,17933.864681887717,2.202149182892012e-05,11468.267364083755,0.0,11468.267364083755,35029.69530702394,17933.864681887717,325.02930074182154
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,173242.29277537798,527297.889277117,0.9650000000000006,52318.987356459635,0.0,52318.987356459635,0.0,17189.261534395497,0.0,17189.261534395497,0.9650000000000006,67677.08433337908,0.0,67677.08433337908,1,36346.798828125,0,0,0.0,0.004805106682568002,0.0018461227364341263,-1,0.0,0.0,True,51355.18490893382,13703.1206570932,14436.857731281498,28970.83643022455,2.202149182892012e-05,17189.261534395497,0.0,17189.261534395497,67677.08433337908,28970.83643022455,733.7370741882963
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112472.31443681991,342332.19299136556,0.9650000000000006,32530.38979153228,0.0,32530.38979153228,0.0,10687.77142288169,0.0,10687.77142288169,0.9650000000000006,42079.597571710365,0.0,42079.597571710365,1,36346.798828125,0,0,0.0,0.005963581785685652,0.001719394253134986,-1,0.0,0.0,True,31931.126103830637,8909.938756242605,9372.692869734992,17673.870029144106,2.202149182892012e-05,10687.77142288169,0.0,10687.77142288169,42079.597571710365,17673.870029144106,462.7541134923876
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,130928.62116746003,398507.6881721863,0.9650000000000006,38493.41298278397,0.0,38493.41298278397,0.0,12646.90653518305,0.0,12646.90653518305,0.9650000000000006,49793.05006356961,0.0,49793.05006356961,1,36346.798828125,0,0,0.0,0.005527295692134975,0.0017664285495137871,-1,0.0,0.0,True,37784.300526274455,10366.095450178662,10910.71843062167,21067.060869887853,2.202149182892012e-05,12646.90653518305,0.0,12646.90653518305,49793.05006356961,21067.060869887853,544.6229804430079
52,Ampara,PF,5.0,52,52103067091,helped,a,43493.30859375,0.0,5.403296430694476,0.0,98520.44416939592,299866.8594655649,0.7150000000000004,46470.55592636398,0.0,46470.55592636398,0.0,15267.775234728408,0.0,15267.775234728408,0.7150000000000004,48494.22272207867,0.0,48494.22272207867,1,36346.798828125,0,0,0.0,0.006371868656419071,0.0029933863250081877,-1,0.0,0.0,True,45834.744309210015,7758.251107313772,8210.037014116328,24714.022691592996,2.202149182892012e-05,15267.775234728408,0.0,15267.775234728408,48494.22272207867,24714.022691592996,451.78590680255513
53,Ampara,PF,5.0,53,52103067101,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112512.19319555954,342453.57204363693,0.6750000000000004,55796.35852227794,0.0,55796.35852227794,0.0,18331.742408770384,0.0,18331.742408770384,0.6750000000000004,55994.284411308014,0.0,55994.284411308014,1,36346.798828125,0,0,0.0,0.005962524827726458,0.0030971675736219126,-1,0.0,0.0,True,55075.3819335156,8862.963737230373,9376.016099629962,29004.315576785488,2.202149182892012e-05,18331.742408770384,0.0,18331.742408770384,55994.284411308014,29004.315576785488,513.0523623995886
54,Ampara,PF,5.0,54,52103068011,helped,a,43493.30859375,0.0,4.862958348560363,0.0,85913.1255691381,261493.94035406655,0.8450000000000005,31170.192103640435,0.0,31170.192103640435,0.0,10240.882158065553,0.0,10240.882158065553,0.8450000000000005,36579.69448564174,0.0,36579.69448564174,1,36346.798828125,0,0,0.0,0.00682339065026466,0.0022501094783463427,-1,0.0,0.0,True,30666.80952034874,6788.420418433272,7159.427130761508,17028.2729798113,2.202149182892012e-05,10240.882158065553,0.0,10240.882158065553,36579.69448564174,17028.2729798113,371.0067123282363
55,Ampara,PF,5.0,55,52103068021,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,95652.25555999498,291136.9484515914,0.9050000000000006,31129.0463213371,0.0,31129.0463213371,0.0,10227.363822776866,0.0,10227.363822776866,0.9050000000000006,38399.15074358696,0.0,38399.15074358696,1,36346.798828125,0,0,0.0,0.00646669514690269,0.0019892418998444725,-1,0.0,0.0,True,30590.942519594213,7566.365765435908,7971.021296666248,17064.675890767343,2.202149182892012e-05,10227.363822776866,0.0,10227.363822776866,38399.15074358696,17064.675890767343,404.6555312303412
56,Ampara,PF,5.0,56,52103068031,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,81181.01221371742,247090.79811807317,1.2150000000000007,16846.40590427834,0.0,16846.40590427834,0.0,5534.841013459941,0.0,5534.841013459941,1.2150000000000007,26003.224187158135,0.0,26003.224187158135,1,36346.798828125,0,0,0.0,0.007019444823970498,0.0011353041362987695,-1,0.0,0.0,True,16456.605223685427,6439.108375245919,6765.0843511431185,8783.059367181302,2.202149182892012e-05,5534.841013459941,0.0,5534.841013459941,26003.224187158135,8783.059367181302,325.9759758971994
57,Ampara,PF,5.0,57,52103068041,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,71568.52042630437,217833.23895630188,0.9650000000000006,21113.202461354238,0.0,21113.202461354238,0.0,6936.6854611350245,0.0,6936.6854611350245,0.9650000000000006,27310.925836341878,0.0,27310.925836341878,1,36346.798828125,0,0,0.0,0.00747599455178319,0.001776371342423353,-1,0.0,0.0,True,20724.262284268625,5665.659380261092,5964.043368858697,11572.461026778245,2.202149182892012e-05,6936.6854611350245,0.0,6936.6854611350245,27310.925836341878,11572.461026778245,298.3839885976047
58,Ampara,PF,5.0,58,52103068051,helped,a,43493.30859375,0.0,3.241972232373575,0.0,57577.27530452685,175248.0601129486,1.0350000000000006,15248.037248480501,0.0,15248.037248480501,0.0,5009.701322477427,0.0,5009.701322477427,1.0350000000000006,20791.419874654755,0.0,20791.419874654755,1,36346.798828125,0,0,0.0,0.008334977678081336,0.001560256349127629,-1,0.0,0.0,True,14946.969843218481,4561.454672075098,4798.106275377238,8303.259623500666,2.202149182892012e-05,5009.701322477427,0.0,5009.701322477427,20791.419874654755,8303.259623500666,236.65160330213996
59,Ampara,PF,5.0,59,52103068061,helped,a,43493.30859375,0.0,3.241972232373575,0.0,60476.37786207795,184072.0639685005,0.8450000000000005,21665.947283424415,0.0,21665.947283424415,0.0,7118.288274729506,0.0,7118.288274729506,0.7851625657853405,24129.57903395295,0.0,24129.57903395295,2,36346.798828125,0,0,0.0,0.00813274414595051,0.0020917327017924707,-1,0.0,0.0,True,21340.643610505493,4795.322405621526,5039.698155173162,11264.873937450378,2.202149182892012e-05,7118.288274729506,0.0,7118.288274729506,24129.57903395295,11264.873937450378,244.37574955163646
60,Ampara,PF,5.0,60,52103068071,helped,a,43493.30859375,0.0,4.862958348560363,0.0,52360.93327150443,159371.07014880312,0.8450000000000005,19478.98404466449,0.0,19478.98404466449,0.0,6399.767428348644,0.0,6399.767428348644,0.4935764099906571,16014.134443379433,0.0,16014.134443379433,2,36346.798828125,0,0,0.0,0.008740299331567137,0.001651559904634615,-1,0.0,0.0,True,19294.614206616472,4209.327801191008,4363.411105958702,7941.30339452247,2.202149182892012e-05,6399.767428348644,0.0,6399.767428348644,16014.134443379433,7941.30339452247,154.0833047676941
61,Ampara,PF,5.0,61,52103068081,helped,a,43493.30859375,0.0,3.241972232373575,0.0,74836.00638684063,227778.49206183144,1.1150000000000009,17209.372942287853,0.0,17209.372942287853,0.0,5654.092850316069,0.0,5654.092850316069,1.1150000000000009,24842.54368096704,0.0,24842.54368096704,1,36346.798828125,0,0,0.0,0.0073109648177687924,0.0012880825361020975,-1,0.0,0.0,True,16843.59644363407,5937.824595947277,6236.333865570053,9084.959450604143,2.202149182892012e-05,5654.092850316069,0.0,5654.092850316069,24842.54368096704,9084.959450604143,298.50926962277526
62,Ampara,PF,5.0,62,52103068091,helped,a,43493.30859375,0.0,3.241972232373575,0.0,56740.753008174324,172701.9356410689,1.2150000000000007,12167.715461459313,0.0,12167.715461459313,0.0,3997.6699456762026,0.0,3997.6699456762026,1.2150000000000007,18781.444231349276,0.0,18781.444231349276,1,36346.798828125,0,0,0.0,0.008396193679850276,0.0012062327263131012,-1,0.0,0.0,True,11886.172692331731,4495.747287615995,4728.396084014527,6488.83661956798,2.202149182892012e-05,3997.6699456762026,0.0,3997.6699456762026,18781.444231349276,6488.83661956798,232.64879639853226
63,Ampara,PF,5.0,63,52103068101,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,44218.85499038566,134589.01131557365,0.6450000000000004,23138.518633243206,0.0,23138.518633243206,0.0,7602.097601688273,0.0,7602.097601688273,0.011667063257219105,7872.056162260665,0.0,7872.056162260665,2,36346.798828125,0,0,0.0,0.009511001481271127,0.0012073856526546355,-1,0.019267822736030827,0.019267822736030827,True,23133.317704155514,3630.763523706933,3684.9045825321386,5061.25046071953,2.202149182892012e-05,7602.097601688273,0.0,7602.097601688273,7872.056162260665,5061.25046071953,54.14105882520546
64,Ampara,PF,5.0,64,52104072011,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,605070.3868616446,1841653.8637589482,0.7150000000000004,279582.98492418416,0.0,279582.98492418416,0.0,91856.23214925236,0.0,91856.23214925236,0.7150000000000004,291758.06637004414,0.0,291758.06637004414,1,36346.798828125,0,0,0.0,0.0025711478243455113,0.0028993616597759835,-1,0.0,0.0,True,275757.721674589,47689.813300498376,50422.53223847038,147929.44915416982,2.202149182892012e-05,91856.23214925236,0.0,91856.23214925236,291758.06637004414,147929.44915416982,2732.7189379720076
65,Ampara,PF,5.0,65,52104072021,helped,a,43493.30859375,0.0,3.241972232373575,0.0,488820.2543676173,1487823.1189086481,0.6750000000000004,237542.5008325257,0.0,237542.5008325257,0.0,78043.94501225966,0.0,78043.94501225966,0.6750000000000004,238385.13307421457,0.0,238385.13307421457,1,36346.798828125,0,0,0.0,0.002860588572073875,0.0030019177967070226,-1,0.0,0.0,True,234473.0786251978,38539.65100252779,40735.021197301445,122901.92631854706,2.202149182892012e-05,78043.94501225966,0.0,78043.94501225966,238385.13307421457,122901.92631854706,2195.3701947736577
66,Ampara,PF,5.0,66,52104072031,helped,a,43493.30859375,0.0,4.862958348560363,4999.999877929688,388132.9627445792,1166142.5691605092,0.3450000000000001,370145.0109776954,0.0,370145.0109776954,0.0,121610.25053311477,0.0,121610.25053311477,0.3450000000000001,249310.2793204197,0.0,249310.2793204197,1,36346.798828125,0,0,0.0,0.0032102564850938565,0.0052367875793505585,-1,0.0,0.0,True,367692.6693364457,30411.527386298214,32344.413562048267,148166.68740390212,2.202149182892012e-05,121610.25053311477,0.0,121610.25053311477,249310.2793204197,148166.68740390212,1932.8861757500513
67,Ampara,PF,5.0,67,52104072041,helped,a,43493.30859375,0.0,2.4314791742801813,8000.000244140625,288429.644044353,853544.3193535536,0.7150000000000004,127369.91759661802,0.0,127369.91759661802,0.0,41847.217481548876,0.0,41847.217481548876,0.7150000000000004,132916.70856313081,0.0,132916.70856313081,1,36346.798828125,0,0,0.0,0.0037240032272112186,0.0027034404465270763,-1,0.0,0.0,True,125627.23835231984,22775.825947485726,24035.803670362748,66612.49165166181,2.202149182892012e-05,41847.217481548876,0.0,41847.217481548876,132916.70856313081,66612.49165166181,1259.9777228770204
68,Ampara,PF,5.0,68,52104072051,helped,a,43493.30859375,0.0,0.8104930580933938,6000.0,137484.2297309482,400198.86254315026,0.6750000000000004,63588.034987782885,0.0,63588.034987782885,0.0,20891.808728428172,0.0,20891.808728428172,0.6750000000000004,63813.73234518164,0.0,63813.73234518164,1,36346.798828125,0,0,0.0,0.005393908229972148,0.0027828589730001145,-1,0.0,0.0,True,62766.377701075064,10861.865372148452,11457.019144245683,32512.0710650104,2.202149182892012e-05,20891.808728428172,0.0,20891.808728428172,63813.73234518164,32512.0710650104,595.1537720972321
69,Ampara,PF,5.0,69,52104072061,helped,a,43493.30859375,0.0,0.8104930580933938,6999.999755859375,398446.47928267147,1191446.4578244807,1.0350000000000006,111804.43136970855,0.0,111804.43136970855,0.0,36733.197135853894,0.0,36733.197135853894,1.0350000000000006,152450.7836035023,0.0,152450.7836035023,1,36346.798828125,0,0,0.0,0.0031684364354063414,0.0017201376886540666,-1,0.0,0.0,True,109596.89019567134,31502.424919624467,33203.87327355595,62635.56683568196,2.202149182892012e-05,36733.197135853894,0.0,36733.197135853894,152450.7836035023,62635.56683568196,1701.4483539314874
70,Ampara,PF,5.0,70,52104072062,helped,a,43493.30859375,0.0,3.241972232373575,30000.0,317493.8412242044,875045.8779013845,0.9650000000000006,88997.07458135775,0.0,88997.07458135775,0.0,29240.408355318727,0.0,29240.408355318727,0.9650000000000006,115122.585326329,0.0,115122.585326329,1,36346.798828125,0,0,0.0,0.0035494604635498118,0.0016325837058682431,-1,0.0,0.0,True,87357.6009860501,25178.52071198015,26457.820102017035,47663.28660091262,2.202149182892012e-05,29240.408355318727,0.0,29240.408355318727,115122.585326329,47663.28660091262,1279.299390036886
71,Ampara,PF,5.0,71,52104072071,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,335218.1037876554,1020303.9670220191,1.0350000000000006,94520.71355722798,0.0,94520.71355722798,0.0,31054.524329440657,0.0,31054.524329440657,1.0350000000000006,128883.46286117166,0.0,128883.46286117166,1,36346.798828125,0,0,0.0,0.003454349397698688,0.0017342170227505652,-1,0.0,0.0,True,92654.43362162348,26498.770971566333,27934.841982304617,53074.76794694139,2.202149182892012e-05,31054.524329440657,0.0,31054.524329440657,128883.46286117166,53074.76794694139,1436.0710107382838
72,Ampara,PF,5.0,72,52104072081,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,139548.878343871,424745.18099988136,0.9650000000000006,41285.219718412314,0.0,41285.219718412314,0.0,13564.147073598737,0.0,13564.147073598737,0.9650000000000006,53404.38410186665,0.0,53404.38410186665,1,36346.798828125,0,0,0.0,0.00535385765943229,0.001784714362294823,-1,0.0,0.0,True,40524.67755538946,11046.153458335437,11629.073195322584,22657.426785228134,2.202149182892012e-05,13564.147073598737,0.0,13564.147073598737,53404.38410186665,22657.426785228134,582.9197369871465
73,Ampara,PF,5.0,73,52104072091,helped,a,43493.30859375,0.0,4.862958348560363,0.0,98173.79896725177,298811.7748179861,1.0350000000000006,26952.413993863047,0.0,26952.413993863047,0.0,8855.142588431847,0.0,8855.142588431847,1.0350000000000006,36750.891072080114,0.0,36750.891072080114,1,36346.798828125,0,0,0.0,0.00638310806751584,0.0016581099016729358,-1,0.0,0.0,True,26420.247577002494,7767.9467812787725,8181.149913937647,14941.625562412286,2.202149182892012e-05,8855.142588431847,0.0,8855.142588431847,36750.891072080114,14941.625562412286,413.2031326588745
74,Ampara,PF,5.0,74,52104072101,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,318447.18144782574,969258.2794514407,0.6750000000000004,157275.2982899591,0.0,157275.2982899591,0.0,51672.373105906205,0.0,51672.373105906205,0.6750000000000004,157833.19945162864,0.0,157833.19945162864,1,36346.798828125,0,0,0.0,0.0035441434439726772,0.0030776363767595393,-1,0.0,0.0,True,155243.05441131245,25089.621694764923,26537.265120652144,81678.56884571444,2.202149182892012e-05,51672.373105906205,0.0,51672.373105906205,157833.19945162864,81678.56884571444,1447.6434258872205
75,Ampara,PF,5.0,75,52104075011,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,86542.68964664827,263410.1457096851,1.0350000000000006,24892.989908720137,0.0,24892.989908720137,0.0,8178.524385396539,0.0,8178.524385396539,1.0350000000000006,33942.768940921895,0.0,33942.768940921895,1,36346.798828125,0,0,0.0,0.006798526605139847,0.0017930244102678167,-1,0.0,0.0,True,24401.486132929003,6836.204355177367,7211.890803887356,14108.434186595154,2.202149182892012e-05,8178.524385396539,0.0,8178.524385396539,33942.768940921895,14108.434186595154,375.6864487099891
76,Ampara,PF,5.0,76,52104075021,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,91524.962232987,278574.6980628795,0.9050000000000006,30909.203801685995,0.0,30909.203801685995,0.0,10155.135158622556,0.0,10155.135158622556,0.9050000000000006,38127.9645991484,0.0,38127.9645991484,1,36346.798828125,0,0,0.0,0.006610894347261547,0.0021114230230918148,-1,0.0,0.0,True,30374.900247929756,7229.930341824788,7627.08018608225,17185.38560488157,2.202149182892012e-05,10155.135158622556,0.0,10155.135158622556,38127.9645991484,17185.38560488157,397.1498442574619
77,Ampara,PF,5.0,77,52104075031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112328.2915320566,341893.83020781755,0.8450000000000005,40608.384782103276,0.0,40608.384782103276,0.0,13341.774789201005,0.0,13341.774789201005,0.8450000000000005,47655.859930078295,0.0,47655.859930078295,1,36346.798828125,0,0,0.0,0.005967403695672581,0.0022373971248267426,-1,0.0,0.0,True,39952.58023759003,8876.824501486106,9360.690961004717,22157.33766390367,2.202149182892012e-05,13341.774789201005,0.0,13341.774789201005,47655.859930078295,22157.33766390367,483.8664595186111
78,Ampara,PF,5.0,78,52104075041,helped,a,43493.30859375,0.0,2.701648215347238,0.0,105059.57623133021,319770.0279051154,0.7550000000000004,44174.98583789866,0.0,44174.98583789866,0.0,14513.57190215389,0.0,14513.57190215389,0.7550000000000004,47865.6862097674,0.0,47865.6862097674,1,36346.798828125,0,0,0.0,0.006170383731441691,0.0026087395109646505,-1,0.0,0.0,True,43537.01481022496,8293.36829721638,8754.964685944184,23562.359742453533,2.202149182892012e-05,14513.57190215389,0.0,14513.57190215389,47865.6862097674,23562.359742453533,461.5963887278036
79,Ampara,PF,5.0,79,52104075051,helped,a,43493.30859375,0.0,7.204395240925965,0.0,53600.81345084749,163144.89576061151,0.7150000000000004,24054.47597746609,0.0,24054.47597746609,0.0,7903.032905288975,0.0,7903.032905288975,0.3887418593609519,17254.014622722494,0.0,17254.014622722494,2,36346.798828125,0,0,0.0,0.008638618704833699,0.001893741478433844,-1,0.0,0.0,True,23874.976004713593,4312.1029361108995,4466.734454237291,9164.181774800792,2.202149182892012e-05,7903.032905288975,0.0,7903.032905288975,17254.014622722494,9164.181774800792,154.6315181263918
80,Ampara,PF,5.0,80,52104075071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,70295.60521290696,213958.8645497968,0.8450000000000005,26735.513161304632,0.0,26735.513161304632,0.0,8783.880407601153,0.0,8783.880407601153,0.8450000000000005,31375.389028903584,0.0,31375.389028903584,1,36346.798828125,0,0,0.0,0.007543378653956656,0.0024245959218376703,-1,0.0,0.0,True,26303.748363833434,5544.1820040254715,5857.96710107558,14835.90681750051,2.202149182892012e-05,8783.880407601153,0.0,8783.880407601153,31375.389028903584,14835.90681750051,313.78509705010873
81,Ampara,PF,5.0,81,52104075081,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,91499.7670136834,278498.01132694556,0.6450000000000004,48501.82426997609,0.0,48501.82426997609,0.0,15935.142945173511,0.0,15935.142945173511,0.6450000000000004,47218.8195993081,0.0,47218.8195993081,1,36346.798828125,0,0,0.0,0.006611804466892258,0.003316763117278769,-1,0.0,0.0,True,47902.785991402896,7200.610151622177,7624.9805844736175,24901.794109136114,2.202149182892012e-05,15935.142945173511,0.0,15935.142945173511,47218.8195993081,24901.794109136114,424.3704328514402
82,Ampara,PF,5.0,82,52104075091,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,96167.64427858661,292705.63805455674,0.7550000000000004,40579.40401326191,0.0,40579.40401326191,0.0,13332.25323612338,0.0,13332.25323612338,0.7550000000000004,43969.703266136145,0.0,43969.703266136145,1,36346.798828125,0,0,0.0,0.006449343473240739,0.0026231136778994855,-1,0.0,0.0,True,39993.36004313534,7590.359891393173,8013.970356548884,21666.047151951156,2.202149182892012e-05,13332.25323612338,0.0,13332.25323612338,43969.703266136145,21666.047151951156,423.61046515571195
83,Ampara,PF,5.0,83,52104075101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,61103.83843174395,185981.8668733748,0.8450000000000005,22781.373478173442,0.0,22781.373478173442,0.0,7484.758528697243,0.0,7484.758528697243,0.7581755810934783,24757.039603618945,0.0,24757.039603618945,2,36346.798828125,0,0,0.0,0.008090879801493745,0.0021713412580470107,-1,0.0,0.0,True,22450.993265500343,4844.842745785068,5091.986535978663,11750.323954373182,2.202149182892012e-05,7484.758528697243,0.0,7484.758528697243,24757.039603618945,11750.323954373182,247.1437901935954
84,Ampara,PF,5.0,84,52105079011,helped,a,43493.30859375,0.0,0.9005494051157459,3000.0,121001.98601080448,359162.8984386599,0.8450000000000005,44605.94053881351,0.0,44605.94053881351,0.0,14655.22696591623,0.0,14655.22696591623,0.8450000000000005,52347.24672121367,0.0,52347.24672121367,1,36346.798828125,0,0,0.0,0.005749548561385856,0.0023076227089841124,-1,0.0,0.0,True,43885.577523278516,9555.100928558415,10083.498834233707,24499.557863068854,2.202149182892012e-05,14655.22696591623,0.0,14655.22696591623,52347.24672121367,24499.557863068854,528.3979056752926
85,Ampara,PF,5.0,85,52105079021,helped,a,43493.30859375,0.0,1.8010988102314913,1500.0,71679.36767253355,213605.0890193965,0.6150000000000003,39098.88287348146,0.0,39098.88287348146,0.0,12845.865059450907,0.0,12845.865059450907,0.575123945554186,35332.56884440855,0.0,35332.56884440855,2,36346.798828125,0,0,0.0,0.0074702117577714056,0.003185513664248729,-1,0.0,0.0,True,38668.00482328858,5660.340475172559,5973.280639377796,18895.92852523636,2.202149182892012e-05,12845.865059450907,0.0,12845.865059450907,35332.56884440855,18895.92852523636,312.94016420523667
86,Ampara,PF,5.0,86,52105079031,helped,a,43493.30859375,0.0,0.9005494051157459,1000.000030517578,118426.92912961752,357412.5741281012,1.0350000000000006,33301.63153774027,0.0,33301.63153774027,0.0,10941.182830363068,0.0,10941.182830363068,1.0350000000000006,45408.37147192427,0.0,45408.37147192427,1,36346.798828125,0,0,0.0,0.005811721060114054,0.0017263021005097306,-1,0.0,0.0,True,32644.101940017234,9362.487988343404,9868.91076080146,18675.253053337332,2.202149182892012e-05,10941.182830363068,0.0,10941.182830363068,45408.37147192427,18675.253053337332,506.42277245805656
87,Ampara,PF,5.0,87,52105079041,helped,a,43493.30859375,0.0,4.502747025578729,0.0,74376.5569144563,226380.06484676414,1.0350000000000006,21071.50641714076,0.0,21071.50641714076,0.0,6922.986338786726,0.0,6922.986338786726,1.0350000000000006,28731.995480527425,0.0,28731.995480527425,1,36346.798828125,0,0,0.0,0.007333511219318926,0.0017480637673531908,-1,0.0,0.0,True,20655.456557175818,5878.413148939505,6198.046409538026,11858.434658669847,2.202149182892012e-05,6922.986338786726,0.0,6922.986338786726,28731.995480527425,11858.434658669847,319.633260598521
88,Ampara,PF,5.0,88,52105079051,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,101437.96853380528,308746.9338089718,0.9050000000000006,33954.26611637877,0.0,33954.26611637877,0.0,11155.582131328025,0.0,11155.582131328025,0.9050000000000006,41884.19296665084,0.0,41884.19296665084,1,36346.798828125,0,0,0.0,0.0062795673698045045,0.002081488385905413,-1,0.0,0.0,True,33367.32492023652,8015.676232247556,8453.164044483774,18815.51357195607,2.202149182892012e-05,11155.582131328025,0.0,11155.582131328025,41884.19296665084,18815.51357195607,437.48781223621813
89,Ampara,PF,5.0,89,52105079061,helped,a,43493.30859375,0.0,4.502747025578729,0.0,88562.66069045712,269558.3353390057,1.0350000000000006,23677.905522969377,0.0,23677.905522969377,0.0,7779.311702805285,0.0,7779.311702805285,1.0350000000000006,32285.943919078603,0.0,32285.943919078603,1,36346.798828125,0,0,0.0,0.006720547699471256,0.0015855794763036742,-1,0.0,0.0,True,23210.393182746702,7013.930729024531,7380.22172420476,12955.644295916622,2.202149182892012e-05,7779.311702805285,0.0,7779.311702805285,32285.943919078603,12955.644295916622,366.29099518022895
90,Ampara,PF,5.0,90,52105079071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,102760.33082992432,312771.81039327837,0.6450000000000004,54461.728395803206,0.0,54461.728395803206,0.0,17893.253296980933,0.0,17893.253296980933,0.6450000000000004,53021.06811227402,0.0,53021.06811227402,1,36346.798828125,0,0,0.0,0.006239032512030306,0.0033159139415602362,-1,0.0,0.0,True,53789.080294058745,8086.8249780262695,8563.360902493694,27960.748068381836,2.202149182892012e-05,17893.253296980933,0.0,17893.253296980933,53021.06811227402,27960.748068381836,476.5359244674248
91,Ampara,PF,5.0,91,52105079091,helped,a,43493.30859375,0.0,4.502747025578729,0.0,97794.88630633907,297658.47764603805,0.7950000000000005,39309.200331928056,0.0,39309.200331928056,0.0,12914.931258317481,0.0,12914.931258317481,0.7950000000000005,44165.745522200305,0.0,44165.745522200305,1,36346.798828125,0,0,0.0,0.006395461996676583,0.002526953133340433,-1,0.0,0.0,True,38711.65345361784,7716.69214180629,8149.5738588615895,21362.641320309256,2.202149182892012e-05,12914.931258317481,0.0,12914.931258317481,44165.745522200305,21362.641320309256,432.8817170552997
92,Ampara,PF,5.0,92,52105079101,helped,a,43493.30859375,0.0,4.502747025578729,0.0,204269.3147260458,621734.8937928361,0.7550000000000004,84116.21042499691,0.0,84116.21042499691,0.0,27636.153016998283,0.0,27636.153016998283,0.7550000000000004,91143.891887871,0.0,91143.891887871,1,36346.798828125,0,0,0.0,0.0044251544125620485,0.002525551903641477,-1,0.0,0.0,True,82901.41195498103,16138.369487674343,17022.44289383715,44600.74062124746,2.202149182892012e-05,27636.153016998283,0.0,27636.153016998283,91143.891887871,44600.74062124746,884.0734061628059
93,Ampara,PF,5.0,93,52105080021,helped,a,43493.30859375,0.0,3.0393488092211913,0.0,156100.25071455978,475122.62392035616,0.6450000000000004,80265.5983685854,0.0,80265.5983685854,0.0,26371.04485933854,0.0,26371.04485933854,0.6450000000000004,78142.35580707615,0.0,78142.35580707615,1,36346.798828125,0,0,0.0,0.005062070570393299,0.003165216675000196,-1,0.0,0.0,True,79274.25079353906,12300.913868079531,13008.354226213314,40942.63982368479,2.202149182892012e-05,26371.04485933854,0.0,26371.04485933854,78142.35580707615,40942.63982368479,707.4403581337821
94,Ampara,PF,5.0,94,52105080031,helped,a,43493.30859375,0.0,2.0262325394807945,0.0,257854.53057833834,784832.315113667,0.7950000000000005,103064.80640263918,0.0,103064.80640263918,0.0,33861.662883046425,0.0,33861.662883046425,0.7950000000000005,115798.18397314462,0.0,115798.18397314462,1,36346.798828125,0,0,0.0,0.003938606673433383,0.0025047877572381993,-1,0.0,0.0,True,101498.09802878497,20351.081151390794,21487.87754819486,55916.06853963151,2.202149182892012e-05,33861.662883046425,0.0,33861.662883046425,115798.18397314462,55916.06853963151,1136.7963968040663
