,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
12736,Anuradhapura,PF,500.0,71210032061,helped,a,43493.30859375,1.0,1,25.021512042256976,25.021512042256976,0.0,31247.58851761078,8715.497207854625,0.0,8715.497207854625,0.0,0.0,5.730159716190784e-05,2863.4529924557114,0.0,2863.4529924557114,2863.4529924557114,0.0,2863.4529924557114,0.0,3,36346.798828125,5.632680043150034,16128.914525103532,0.0,0,0.0,0.011314145049191352,-0.0007410158174792176,-1.0,0.019267822736030827,0.019267822736030827,False,8715.497207854625,15579.459581537367,2603.9657098008984,-2549.60515525711,2863.4529924557114,0.0,2863.4529924557114,2863.4529924557114,-2549.60515525711,104.29784484995803
12748,Anuradhapura,PF,500.0,71211025091,helped,a,43493.30859375,1.0,1,30.65136323466989,30.65136323466989,0.0,34351.2498888171,18008.62276291797,0.0,18008.62276291797,0.0,0.0,5.730159716190784e-05,5916.684213266704,0.0,5916.684213266704,5916.684213266704,0.0,5916.684213266704,0.0,3,36346.798828125,5.632680043150034,33326.78908968822,0.0,0,0.0,0.010790926235497626,-0.0002738767704048618,-1.0,0.019267822736030827,0.019267822736030827,False,18008.62276291797,15809.169309769726,2862.6041574014253,-997.7744696539485,5916.684213266704,0.0,5916.684213266704,5916.684213266704,-997.7744696539485,133.2265642181243
12794,Anuradhapura,PF,500.0,71211038051,helped,a,43493.30859375,1.0,1,8.757532352762828,8.757532352762828,0.0,29669.052364384148,13702.839531987263,0.0,13702.839531987263,0.0,0.0,5.730159716190784e-05,4502.030799533454,0.0,4502.030799533454,4502.030799533454,0.0,4502.030799533454,0.0,3,36346.798828125,5.632680043150034,25358.49903817888,0.0,0,0.0,0.011611228136356564,-0.0010004805606301066,-1.0,0.019267822736030827,0.019267822736030827,False,13702.839531987263,15401.135597984452,2472.421030365346,-3338.873231870426,4502.030799533454,0.0,4502.030799533454,4502.030799533454,-3338.873231870426,151.07714896731946
12806,Anuradhapura,PF,500.0,71211039071,helped,a,43493.30859375,1.0,1,26.272597058288483,26.272597058288483,0.0,29076.835804976552,16741.032957504653,0.0,16741.032957504653,0.0,0.0,5.730159716190784e-05,5500.221017312037,0.0,5500.221017312037,5500.221017312037,0.0,5500.221017312037,0.0,3,36346.798828125,5.632680043150034,30980.98515712789,0.0,0,0.0,0.011728876777449913,-0.0011020499390280115,-1.0,0.019267822736030827,0.019267822736030827,False,16741.032957504653,15326.845904016816,2423.0696504147127,-3634.981511574224,5500.221017312037,0.0,5500.221017312037,5500.221017312037,-3634.981511574224,176.015462984321
13295,Anuradhapura,PF,1000.0,71202062091,helped,a,43493.30859375,1.0,1,14.593032374029358,14.593032374029358,0.0,26420.676684721988,8793.435244409306,0.0,8793.435244409306,0.0,0.0,6.438125945429704e-05,2889.0593231877656,0.0,2889.0593231877656,2889.0593231877656,0.0,2889.0593231877656,0.0,3,36346.798828125,5.632680043150034,16273.146793196272,0.0,0,0.0,0.012304331617051797,-0.0015890433064835727,-1.0,0.019267822736030827,0.019267822736030827,False,8793.435244409306,15469.48037547046,2201.7230570601655,-4963.061071701506,2889.0593231877656,0.0,2889.0593231877656,2889.0593231877656,-4963.061071701506,151.29326387069887
13339,Anuradhapura,PF,1000.0,71203070091,helped,a,43493.30859375,1.0,1,24.321734383729257,24.321734383729257,0.0,32859.493688031354,9088.206358244617,0.0,9088.206358244617,0.0,0.0,6.438125945429704e-05,2985.9055739375835,0.0,2985.9055739375835,2985.9055739375835,0.0,2985.9055739375835,0.0,3,36346.798828125,5.632680043150034,16818.650737048676,0.0,0,0.0,0.011033150999830495,-0.0004917274042658637,-1.0,0.019267822736030827,0.019267822736030827,False,9088.206358244617,16066.21343501223,2738.2911406692797,-1743.6525700468228,2985.9055739375835,0.0,2985.9055739375835,2985.9055739375835,-1743.6525700468228,91.1282879380425
13356,Anuradhapura,PF,1000.0,71203072071,helped,a,43493.30859375,1.0,0,14.593032374029358,14.593032374029358,0.0,25169.804358538568,13455.781741229583,0.0,13455.781741229583,0.0,0.0,6.438125945429704e-05,4420.860631798558,0.0,4420.860631798558,4420.860631798558,0.0,4420.860631798558,0.0,3,36346.798828125,5.632680043150034,24901.29345427939,0.0,0,0.0,0.012606370758038324,-0.0018380635599845208,-1.0,0.019267822736030827,0.019267822736030827,False,13455.781741229583,15323.675745750888,2097.483696544881,-5588.497234793216,4420.860631798558,0.0,4420.860631798558,4420.860631798558,-5588.497234793216,192.85853307498598
13404,Anuradhapura,PF,1000.0,71205082091,helped,a,43493.30859375,1.0,1,32.42892994684199,32.42892994684199,0.0,34459.419410576076,8661.41522350337,0.0,8661.41522350337,0.0,0.0,6.438125945429704e-05,2845.6845030356267,0.0,2845.6845030356267,2845.6845030356267,0.0,2845.6845030356267,0.0,3,36346.798828125,5.632680043150034,16028.830309350098,0.0,0,0.0,0.01077397634485032,-0.00025853176870568927,-1.0,0.019267822736030827,0.019267822736030827,False,8661.41522350337,16217.655875902024,2871.618284214673,-943.6897087744619,2845.6845030356267,0.0,2845.6845030356267,2845.6845030356267,-943.6897087744619,73.01299059364332
13415,Anuradhapura,PF,1000.0,71205083101,helped,a,43493.30859375,1.0,1,24.321720623382262,24.321720623382262,0.0,28549.912949361893,20530.58417760303,0.0,20530.58417760303,0.0,0.0,6.438125945429704e-05,6745.267802649253,0.0,6745.267802649253,6745.267802649253,0.0,6745.267802649253,0.0,3,36346.798828125,5.632680043150034,37993.93533768493,0.0,0,0.0,0.011836617168730211,-0.001194471528398648,-1.0,0.019267822736030827,0.019267822736030827,False,20530.58417760303,15593.128862896781,2379.1594124468243,-3898.4429393815535,6745.267802649253,0.0,6745.267802649253,6745.267802649253,-3898.4429393815535,205.0811318310367
13440,Anuradhapura,PF,1000.0,71206086081,helped,a,43493.30859375,1.0,1,36.48260157559389,36.48260157559389,0.0,36150.29987480676,11700.219064462366,0.0,11700.219064462366,0.0,0.0,6.438125945429704e-05,3844.07527115359,0.0,3844.07527115359,3844.07527115359,0.0,3844.07527115359,0.0,3,36346.798828125,5.632680043150034,21652.446064193384,0.0,0,0.0,0.010518990031807748,-2.612984556443219e-05,-1.0,0.019267822736030827,0.019267822736030827,False,11700.219064462366,16355.615557439502,3012.52498956723,-98.24947665911895,3844.07527115359,0.0,3844.07527115359,3844.07527115359,-98.24947665911895,75.96001440872271
13449,Anuradhapura,PF,1000.0,71206087091,helped,a,43493.30859375,1.0,1,14.593032374029358,14.593032374029358,0.0,31362.346882185317,9019.470782112901,0.0,9019.470782112901,0.0,0.0,6.438125945429704e-05,2963.3226866428517,0.0,2963.3226866428517,2963.3226866428517,0.0,2963.3226866428517,0.0,3,36346.798828125,5.632680043150034,16691.448558466935,0.0,0,0.0,0.01129342621225741,-0.0007227624344830186,-1.0,0.019267822736030827,0.019267822736030827,False,9019.470782112901,15927.462944628562,2613.5289068487764,-2492.2259729698417,2963.3226866428517,0.0,2963.3226866428517,2963.3226866428517,-2492.2259729698417,105.11654450120797
13502,Anuradhapura,PF,1000.0,71207004101,helped,a,43493.30859375,1.0,1,27.02410828903499,27.02410828903499,0.0,35117.975568345355,19424.620328592882,0.0,19424.620328592882,0.0,0.0,6.438125945429704e-05,6381.906376735207,0.0,6381.906376735207,6381.906376735207,0.0,6381.906376735207,0.0,3,36346.798828125,5.632680043150034,35947.236685488344,0.0,0,0.0,0.01067247778503794,-0.00016637156419431392,-1.0,0.019267822736030827,0.019267822736030827,False,19424.620328592882,16210.744731153221,2926.4979640287797,-614.4116298898225,6381.906376735207,0.0,6381.906376735207,6381.906376735207,-614.4116298898225,134.80381515655162
13510,Anuradhapura,PF,1000.0,71207006091,helped,a,43493.30859375,1.0,1,21.619286631227993,21.619286631227993,0.0,33118.07866903279,22963.200836086777,0.0,22963.200836086777,0.0,0.0,6.438125945429704e-05,7544.497414467069,0.0,7544.497414467069,7544.497414467069,0.0,7544.497414467069,0.0,3,36346.798828125,5.632680043150034,42495.74002206569,0.0,0,0.0,0.01098999333257412,-0.00045311096416629043,-1.0,0.019267822736030827,0.019267822736030827,False,22963.200836086777,16002.419228707846,2759.839889086066,-1614.3600795461061,7544.497414467069,0.0,7544.497414467069,7544.497414467069,-1614.3600795461061,176.47124265921337
13539,Anuradhapura,PF,1000.0,71208011021,helped,a,43493.30859375,1.0,1,27.796242181138098,27.796242181138098,0.0,35039.90847430086,21148.08342537551,0.0,21148.08342537551,0.0,0.0,6.438125945429704e-05,6948.145507352059,0.0,6948.145507352059,6948.145507352059,0.0,6948.145507352059,0.0,3,36346.798828125,5.632680043150034,39136.68053616452,0.0,0,0.0,0.010684360033236391,-0.00017718457571184545,-1.0,0.019267822736030827,0.019267822736030827,False,21148.08342537551,16192.576853323135,2919.992372858405,-653.4451769120715,6948.145507352059,0.0,6948.145507352059,6948.145507352059,-653.4451769120715,146.46610181626454
13655,Anuradhapura,PF,1000.0,71210032031,helped,a,43493.30859375,1.0,1,48.64342381699167,48.64342381699167,0.0,32729.52737189811,13944.62693600088,0.0,13944.62693600088,0.0,0.0,6.438125945429704e-05,4581.469395984031,0.0,4581.469395984031,4581.469395984031,0.0,4581.469395984031,0.0,3,36346.798828125,5.632680043150034,25805.95123506189,0.0,0,0.0,0.011055035173115194,-0.000511275672950711,-1.0,0.019267822736030827,0.019267822736030827,False,13944.62693600088,16023.387783810123,2727.4606143248425,-1808.6357281134442,4581.469395984031,0.0,4581.469395984031,4581.469395984031,-1808.6357281134442,123.12341279571241
13656,Anuradhapura,PF,1000.0,71210032061,helped,a,43493.30859375,1.0,1,27.796242181138098,27.796242181138098,0.0,31247.58851761078,9200.81840345194,0.0,9200.81840345194,0.0,0.0,6.438125945429704e-05,3022.903956261068,0.0,3022.903956261068,3022.903956261068,0.0,3022.903956261068,0.0,3,36346.798828125,5.632680043150034,17027.050786791002,0.0,0,0.0,0.011314145049191352,-0.0007410158174792176,-1.0,0.019267822736030827,0.019267822736030827,False,9200.81840345194,15915.646174326243,2603.9657098008984,-2549.60515525711,3022.903956261068,0.0,3022.903956261068,3022.903956261068,-2549.60515525711,107.37011775564889
13668,Anuradhapura,PF,1000.0,71211025091,helped,a,43493.30859375,1.0,1,34.05040887273516,34.05040887273516,0.0,34351.2498888171,19514.59905613145,0.0,19514.59905613145,0.0,0.0,6.438125945429704e-05,6411.468643865012,0.0,6411.468643865012,6411.468643865012,0.0,6411.468643865012,0.0,3,36346.798828125,5.632680043150034,36113.75147758067,0.0,0,0.0,0.010790926235497626,-0.0002738767704048618,-1.0,0.019267822736030827,0.019267822736030827,False,19514.59905613145,16138.894756762978,2862.6041574014253,-997.7744696539485,6411.468643865012,0.0,6411.468643865012,6411.468643865012,-997.7744696539485,142.75998291944046
13714,Anuradhapura,PF,1000.0,71211038051,helped,a,43493.30859375,1.0,1,9.728688249352906,9.728688249352906,0.0,29669.052364384148,10733.068488310088,0.0,10733.068488310088,0.0,0.0,6.438125945429704e-05,3526.3205699137498,0.0,3526.3205699137498,3526.3205699137498,0.0,3526.3205699137498,0.0,3,36346.798828125,5.632680043150034,19862.635499902633,0.0,0,0.0,0.011611228136356564,-0.0010004805606301066,-1.0,0.019267822736030827,0.019267822736030827,False,10733.068488310088,15759.194275425063,2472.421030365346,-3338.873231870426,3526.3205699137498,0.0,3526.3205699137498,3526.3205699137498,-3338.873231870426,132.27733722127505
13726,Anuradhapura,PF,1000.0,71211039071,helped,a,43493.30859375,1.0,1,29.186064748058715,29.186064748058715,0.0,29076.835804976552,18403.135247279417,0.0,18403.135247279417,0.0,0.0,6.438125945429704e-05,6046.3002210474,0.0,6046.3002210474,6046.3002210474,0.0,6046.3002210474,0.0,3,36346.798828125,5.632680043150034,34056.87458998733,0.0,0,0.0,0.011728876777449913,-0.0011020499390280115,-1.0,0.019267822736030827,0.019267822736030827,False,18403.135247279417,15655.58301241398,2423.0696504147127,-3634.981511574224,6046.3002210474,0.0,6046.3002210474,6046.3002210474,-3634.981511574224,186.53722028172686
14062,Badulla,PF,5.0,81107007081,helped,a,43493.30859375,1.0,1,3.3139982683354092,3.3139982683354092,2900.0000610351562,23998.329199604752,9498.084487380384,0.0,9498.084487380384,0.0,0.0,2.226821748211015e-05,3120.6345005067637,0.0,3120.6345005067637,3120.6345005067637,0.0,3120.6345005067637,0.0,3,36346.798828125,5.632680043150034,17577.535672969923,0.0,0,0.0,0.012910393884579686,-0.002084108700283908,-1.0,0.019267822736030827,0.019267822736030827,False,9498.084487380384,17969.400956499034,1999.8607666337293,-6174.234814260124,3120.6345005067637,0.0,3120.6345005067637,3120.6345005067637,-6174.234814260124,179.0918943115007
14114,Badulla,PF,5.0,81201047041,helped,a,43493.30859375,1.0,1,13.514415689788363,13.514415689788363,0.0,29536.72765853702,13979.499104361688,0.0,13979.499104361688,0.0,0.0,2.226821748211015e-05,4592.926552410652,0.0,4592.926552410652,4592.926552410652,0.0,4592.926552410652,0.0,3,36346.798828125,5.632680043150034,25870.48573141737,0.0,0,0.0,0.011637208254745514,-0.001022967966301932,-1.0,0.019267822736030827,0.019267822736030827,False,13979.499104361688,18455.92273901241,2461.393971544752,-3405.03558479399,4592.926552410652,0.0,4592.926552410652,4592.926552410652,-3405.03558479399,154.1033167091453
14165,Badulla,PF,5.0,81202053041,helped,a,43493.30859375,1.0,0,4.504809393960291,4.504809393960291,0.0,31283.11963618217,9459.930625730698,0.0,9459.930625730698,0.0,0.0,2.226821748211015e-05,3108.0345748099776,0.0,3108.0345748099776,3108.0345748099776,0.0,3108.0345748099776,0.0,3,36346.798828125,5.632680043150034,17506.564322952465,0.0,0,0.0,0.01130771796571749,-0.0007353557198682321,-1.0,0.019267822736030827,0.019267822736030827,False,9459.930625730698,18646.890624749183,2606.9266363485144,-2531.8395959714144,3108.0345748099776,0.0,3108.0345748099776,3108.0345748099776,-2531.8395959714144,108.6680957761347
14166,Badulla,PF,5.0,81202053051,helped,a,43493.30859375,1.0,1,6.006412525280389,6.006412525280389,0.0,34168.69880625592,10357.61834866225,0.0,10357.61834866225,0.0,0.0,2.226821748211015e-05,3402.9674438380944,0.0,3402.9674438380944,3402.9674438380944,0.0,3402.9674438380944,0.0,3,36346.798828125,5.632680043150034,19167.82680839612,0.0,0,0.0,0.010819713857346511,-0.0002999087007964264,-1.0,0.019267822736030827,0.019267822736030827,False,10357.61834866225,18909.472255319084,2847.391567187993,-1089.0500109345412,3402.9674438380944,0.0,3402.9674438380944,3402.9674438380944,-1089.0500109345412,86.55139604571552
14167,Badulla,PF,5.0,81202053061,helped,a,43493.30859375,1.0,0,3.0032062626401945,3.0032062626401945,0.0,29141.85118948647,17954.319772011197,0.0,17954.319772011197,0.0,0.0,2.226821748211015e-05,5898.843112741634,0.0,5898.843112741634,5898.843112741634,0.0,5898.843112741634,0.0,3,36346.798828125,5.632680043150034,33226.29587881283,0.0,0,0.0,0.01171578592712017,-0.0010907816409529824,-1.0,0.019267822736030827,0.019267822736030827,False,17954.319772011197,18394.049992894878,2428.4875991238728,-3602.4738193192643,5898.843112741634,0.0,5898.843112741634,5898.843112741634,-3602.4738193192643,183.06969040579762
14168,Badulla,PF,5.0,81202053071,helped,a,43493.30859375,1.0,1,10.51122191924068,10.51122191924068,0.0,32140.14088014718,11743.659845628985,0.0,11743.659845628985,0.0,0.0,2.226821748211015e-05,3858.3476221003684,0.0,3858.3476221003684,3858.3476221003684,0.0,3858.3476221003684,0.0,3,36346.798828125,5.632680043150034,21732.837650540136,0.0,0,0.0,0.011155938402005036,-0.0006011184394090712,-1.0,0.019267822736030827,0.019267822736030827,False,11743.659845628985,18712.10862965941,2678.3450733455984,-2103.3289739889096,3858.3476221003684,0.0,3858.3476221003684,3858.3476221003684,-2103.3289739889096,114.86852786299185
14176,Badulla,PF,5.0,81202054051,helped,a,43493.30859375,1.0,1,6.7572161729558555,6.7572161729558555,0.0,34638.46367017139,13546.01845733523,0.0,13546.01845733523,0.0,0.0,2.226821748211015e-05,4450.507660373041,0.0,4450.507660373041,4450.507660373041,0.0,4450.507660373041,0.0,3,36346.798828125,5.632680043150034,25068.28568046958,0.0,0,0.0,0.010746095232017076,-0.00023326220294552055,-1.0,0.019267822736030827,0.019267822736030827,False,13546.01845733523,18932.96118117375,2886.5386391809493,-854.1675789768051,4450.507660373041,0.0,4450.507660373041,4450.507660373041,-854.1675789768051,102.20954218400473
14178,Badulla,PF,5.0,81202054071,helped,a,43493.30859375,1.0,1,9.460102642138198,9.460102642138198,0.0,33552.16007119038,16746.92183198923,0.0,16746.92183198923,0.0,0.0,2.226821748211015e-05,5502.155791067671,0.0,5502.155791067671,5502.155791067671,0.0,5502.155791067671,0.0,3,36346.798828125,5.632680043150034,30991.88311864926,0.0,0,0.0,0.010918670322428894,-0.00038910344808545347,-1.0,0.019267822736030827,0.019267822736030827,False,16746.92183198923,18811.707558904425,2796.013339265865,-1397.3193784673094,5502.155791067671,0.0,5502.155791067671,5502.155791067671,-1397.3193784673094,132.93786453824623
14233,Badulla,PF,5.0,81204067021,helped,a,43493.30859375,1.0,1,13.514415429536443,13.514415429536443,1142.8571777343748,31590.68002196244,13458.544402943682,0.0,13458.544402943682,0.0,0.0,2.226821748211015e-05,4421.793746211306,0.0,4421.793746211306,4421.793746211306,0.0,4421.793746211306,0.0,3,36346.798828125,5.632680043150034,24906.54938921005,0.0,0,0.0,0.011252538521060241,-0.0006866802267487594,-1.0,0.019267822736030827,0.019267822736030827,False,13458.544402943682,18650.170387562066,2632.55666849687,-2378.059403081281,4421.793746211306,0.0,4421.793746211306,4421.793746211306,-2378.059403081281,131.01836511161054
14237,Badulla,PF,5.0,81204067061,helped,a,43493.30859375,1.0,1,9.653153878240317,9.653153878240317,800.0000610351562,36065.9779210863,13204.843842508959,0.0,13204.843842508959,0.0,0.0,2.226821748211015e-05,4338.433479681177,0.0,4338.433479681177,4338.433479681177,0.0,4338.433479681177,0.0,3,36346.798828125,5.632680043150034,24437.007679534127,0.0,0,0.0,0.010531279508038794,-3.7397153876965573e-05,-1.0,0.019267822736030827,0.019267822736030827,False,13204.843842508959,19067.832673300076,3005.498160090525,-140.410453519351,4338.433479681177,0.0,4338.433479681177,4338.433479681177,-140.410453519351,86.29757096725487
14238,Badulla,PF,5.0,81204067081,helped,a,43493.30859375,1.0,1,9.653153878240317,9.653153878240317,0.0,32742.22752023312,10328.093422984412,0.0,10328.093422984412,0.0,0.0,2.226821748211015e-05,3393.2671095062738,0.0,3393.2671095062738,3393.2671095062738,0.0,3393.2671095062738,0.0,3,36346.798828125,5.632680043150034,19113.18792879339,0.0,0,0.0,0.011052890935924148,-0.0005093612985092902,-1.0,0.019267822736030827,0.019267822736030827,False,10328.093422984412,18777.044054534337,2728.5189600194267,-1802.2856539459408,3393.2671095062738,0.0,3393.2671095062738,3393.2671095062738,-1802.2856539459408,100.10698966189238
