district,hazard,rp,c,di0,dc_post_reco
Galle,PF,5.0,484626.5042551811,37742.329186019124,2.4787254319821504e-10
Galle,PF,5.0,198005.19727183983,3058.505197492245,0.0
Galle,PF,5.0,121110.95826396918,9432.077274877378,3.7584207240066506e-06
Galle,PF,5.0,271294.1527405537,35539.411282705754,0.0043501089304302494
Galle,PF,5.0,124220.1537943923,8791.7775603554,1.7072858767573798e-07
Galle,PF,5.0,225771.1258164509,24654.374680288984,0.00013751047568647998
Galle,PF,5.0,65819.59833203061,7867.903508728237,3.558957763842584
Galle,PF,5.0,241009.3350757431,36105.171736790515,0.08254795398451427
Galle,PF,5.0,75086.9742085177,9497.930597452052,1.5672350166717095
Galle,PF,5.0,95418.4556435643,8047.052680573711,0.0008612625756322477
Galle,PF,5.0,215758.2175414172,19893.267922913576,2.0286267395838662e-06
Galle,PF,5.0,91820.1154380986,14690.737943005735,6.0674645670342136
Galle,PF,5.0,77479.14895368056,10002.163392898628,1.4903692079481647
Galle,PF,5.0,201440.16112850548,25151.443756795277,0.004622902346466817
Galle,PF,5.0,225111.69075568265,32682.97203323667,0.05715258807036696
Galle,PF,5.0,161755.7219826305,73391.06633365013,6791.15627495119
Galle,PF,5.0,62011.55187101245,8869.776408023099,50.99922992972978
Galle,PF,5.0,98665.5686325846,13332.437473416805,1.8362997904826492
Galle,PF,5.0,88241.93140807576,6869.294824285934,0.0006062272817194003
Galle,PF,5.0,98989.88383920178,6446.672622349086,1.3850602044925851e-05
Galle,PF,5.0,104944.33447010623,12165.492668810364,0.10184551438314976
Galle,PF,5.0,68015.49645946518,5763.4894536934635,0.5565220118840688
Galle,PF,5.0,85664.02688117213,11092.557667405901,0.5971261057227237
Galle,PF,5.0,65257.95587828027,7711.27578313611,3.454034274644128
Galle,PF,5.0,56431.367433832864,9882.303788905196,675.7747764671484
Galle,PF,5.0,145940.6242322326,22140.77282203567,0.6841370019192836
Galle,PF,5.0,96605.8887512826,12776.97539698251,1.6624079198998518
Galle,PF,5.0,117740.35354424133,11245.343809300866,0.0007687836818838147
Galle,PF,5.0,121403.44546331724,12864.535570251846,0.004754420109476925
Galle,PF,5.0,272757.65513959946,32359.9075852683,0.00047656652924461405
Galle,PF,5.0,220686.47274943965,32103.27511067397,0.06306364966232836
Galle,PF,5.0,90154.84034790432,15190.544917055262,12.690184309915919
Galle,PF,5.0,138554.11249223194,16739.67599721184,0.020046379119589373
Galle,PF,5.0,216040.5211846839,24058.40026789257,0.0002693328572777168
Galle,PF,5.0,84112.42324551038,12429.914005170283,4.196001787755853
Galle,PF,5.0,156860.513527369,20232.81758654936,0.030651081562926237
Galle,PF,5.0,464696.0779772679,35193.562331612586,9.427760741500091e-11
Galle,PF,5.0,136120.9574299041,13831.04616077958,0.0006883141290324532
Galle,PF,5.0,69400.63000777013,9188.69838131757,6.5063251339767145
Galle,PF,5.0,108684.09016810502,9617.810918239653,0.0003711815630246276
Galle,PF,5.0,86497.79528146125,11697.7205164427,1.0228967350547455
Galle,PF,5.0,162774.93305634742,14646.877962865388,7.64388986835535e-06
Galle,PF,5.0,67884.15319530021,9925.602488909595,24.661015438823963
Galle,PF,5.0,81032.79401197236,6826.612994323858,0.01429042725616881
Galle,PF,5.0,161790.40935432288,31200.4454112948,6.1448047334559295
Galle,PF,5.0,69151.83014682379,10351.184554522697,26.350076756321336
Galle,PF,5.0,123340.68829751047,8782.640624647296,2.274051542420785e-07
Galle,PF,5.0,106638.25007936002,7428.604806666042,1.2546484660598758e-06
Galle,PF,5.0,135400.98353056735,9846.828111322387,1.18101946596036e-07
Galle,PF,5.0,66960.84215747679,11632.988171140869,143.80336270972725
Galle,PF,5.0,87184.9275054035,6647.190921569853,0.0004881696752880152
Galle,PF,5.0,57026.214842884,10317.253336846066,762.8947280352295
Galle,PF,5.0,83875.81083948303,10442.643011051536,0.4069568034325942
Galle,PF,5.0,127623.26620637516,13405.248977967216,0.0024944235819919594
Galle,PF,5.0,40687.92664494037,5346.833252207419,5346.833252207419
Galle,PF,5.0,81382.07006376008,11030.38030661625,1.7978939870791744
Galle,PF,5.0,87587.18382996865,11235.865242486341,0.42595763578546003
Galle,PF,5.0,67694.58553713064,9348.831219887452,13.757619804816509
Galle,PF,5.0,86059.94338543814,7192.413309915147,0.0040890696994384905
Galle,PF,5.0,129308.24044245279,16827.598168861055,0.12131624794387827
Galle,PF,5.0,417969.42269285227,67182.32273859161,0.11141510321143908
Galle,PF,5.0,103871.06500259985,17382.056488559603,5.1686031019939875
Galle,PF,5.0,106019.39689973052,9664.597910906574,0.0009810517368621734
Galle,PF,5.0,455919.4229418682,42875.439240016254,2.0747909241288774e-07
Galle,PF,5.0,89950.46610387895,11756.990891993868,0.4472595649382184
Galle,PF,5.0,104590.26546729752,7981.282685234365,1.9507671125907846e-05
Galle,PF,5.0,202975.2882626133,29783.649820963812,0.09753888363436307
Galle,PF,5.0,102586.64787862268,15971.535868061404,2.139223044832572
Galle,PF,5.0,157059.4502915075,17852.976790179015,0.002544306369751977
Galle,PF,5.0,104354.0866534163,8106.578503433583,3.154390801572764e-05
Galle,PF,5.0,73459.91968007169,7428.691138959821,0.07375819038863232
Galle,PF,5.0,97647.09583738683,16028.4130608525,5.719019260253573
Galle,PF,5.0,91302.58805554283,11558.009961058586,1.6003320517296982
Galle,PF,5.0,75384.24849953345,12468.913177810851,35.575243641410275
Galle,PF,5.0,92909.47468983934,13409.321110041177,1.4476241785157655
Galle,PF,5.0,104962.86174532435,14329.565429090997,1.2435486909954676
Galle,PF,5.0,57811.2041267307,7507.070249644827,47.737482185388714
Galle,PF,5.0,79609.39888644592,13274.69272180043,25.869568897263317
Galle,PF,5.0,72472.03856859115,9986.569402763167,6.6552653358624525
Galle,PF,5.0,71821.62691194558,5852.38652619208,0.09384109673360294
Galle,PF,5.0,290490.6832956267,24143.207763198905,1.667318985688625e-08
Galle,PF,5.0,167391.0253565517,18926.811933481345,0.0015117185687554744
Galle,PF,5.0,160142.55998092142,20111.00932466683,0.016502806495325338
Galle,PF,5.0,126761.85923644529,9438.232544835322,5.73965542922249e-07
Galle,PF,5.0,121835.88917622008,13497.926962918891,0.01094673141009848
Galle,PF,5.0,167305.8772340122,15428.364639677004,1.1723552200820415e-05
Galle,PF,5.0,176160.16870098692,19307.89897351164,0.0005565219178967468
Galle,PF,5.0,98050.47129843736,8090.474103073897,0.00034820339127841874
Galle,PF,5.0,122185.05975964795,15103.88537493244,0.07740856127517894
Galle,PF,5.0,171643.0643158791,16710.948397326843,3.913143096947646e-05
Galle,PF,5.0,118387.50740043735,9480.260341973524,1.069236551916696e-05
Galle,PF,5.0,60708.05669260447,10470.436037752144,311.68977052249045
Galle,PF,5.0,106866.4601727173,7791.752281102639,4.203151031817334e-06
Galle,PF,5.0,109269.36925317414,17000.652182308753,1.4768687443249022
Galle,PF,5.0,61788.597617588974,4975.913328232416,0.03442504515135085
Galle,PF,5.0,487958.92942863406,34571.354772530685,0.00039236894275411634
Galle,PF,5.0,56152.84893281496,6564.935871456651,26.235796526879096
Galle,PF,5.0,222260.76380118128,27805.588432638207,0.003203149473764143
Galle,PF,5.0,278537.790009043,20447.1729457053,0.00011771093360025903
Galle,PF,5.0,628670.174566693,73608.98336708723,7.093704508813477e-05
Galle,PF,5.0,107318.216314184,9368.598522518452,0.00032445004500710427
Galle,PF,5.0,144991.16290051336,18006.902895721913,0.024584053736465387
Galle,PF,5.0,162325.30971949146,11842.652533493183,1.4729110189358139e-05
Galle,PF,5.0,102512.44502809693,16203.363706572249,2.636154032275244
Galle,PF,5.0,124225.08736989318,20453.94243335509,1.7392951495176374
Galle,PF,5.0,210259.05038268195,28521.867759973095,0.020238767930612425
Galle,PF,5.0,40958.3035745112,5413.306133047183,5413.306133047183
Galle,PF,5.0,219837.1712034822,26998.127347384507,0.002282730695263216
Galle,PF,5.0,91792.38897815796,11796.134788522544,1.85581841541888
Galle,PF,5.0,755801.5011864889,50400.017835292165,1.2988087291496835e-13
Galle,PF,5.0,931065.3060156005,346702.0575323477,4969.448886817201
Galle,PF,5.0,334216.9746783038,35940.45330285704,2.230473973196839e-05
Galle,PF,5.0,132071.23022223118,5131.9619595778695,0.0001569475772717487
Galle,PF,5.0,391805.6991592304,28278.805677401942,0.00023542139626562706
Galle,PF,5.0,85165.71817752704,13870.722488429092,12.40262708845145
Galle,PF,5.0,144074.52566612876,10651.229065020789,1.970856451375488e-05
Galle,PF,5.0,104218.17309365678,11211.80909070519,0.03034753814662731
Galle,PF,5.0,82214.41464119087,6953.186563836178,0.011718068200350394
Galle,PF,5.0,170826.17671252342,26580.57742584894,0.49714763517600796
Galle,PF,5.0,235550.73807944,31101.85607153641,0.00792970905583674
Galle,PF,5.0,74249.03980801349,24869.978839235737,2443.8755445807487
Galle,PF,5.0,120193.93431226502,7530.83341822653,1.4719843031887164e-05
Galle,PF,5.0,189028.30469586357,69853.99376999156,3104.001620181885
Galle,PF,5.0,126286.1031837536,18691.62716920607,1.058526394577067
Galle,PF,5.0,78095.96307835246,7177.739073183959,0.12226734232563785
Galle,PF,5.0,115644.32223490224,9257.918116328343,1.756019863881018e-05
Galle,PF,5.0,170291.82712656748,26009.090218509336,0.3747920720277889
Galle,PF,5.0,116708.45111121943,14815.799999344135,0.17391829831817476
Galle,PF,5.0,110529.997402646,14253.19083310219,0.3484983337629357
Galle,PF,5.0,113297.70982120554,16498.582206644405,1.713106614040334
Galle,PF,5.0,89074.82676471918,6169.4763364769115,0.00010541031939143428
Galle,PF,5.0,224875.88694041435,16017.01881961683,3.3662217698293824e-10
Galle,PF,5.0,139392.24611074926,12223.401977952526,1.9316427094158206e-05
Galle,PF,5.0,76494.82446966907,3132.131502161801,7.062721438725255e-05
Galle,PF,5.0,323854.731757949,45736.97584352844,0.013430957204457928
Galle,PF,5.0,282585.7359733046,26215.499151176162,6.1951978730426e-07
Galle,PF,5.0,225078.43306620183,14702.537383774441,1.1570048524418962e-11
Galle,PF,5.0,201216.1463321299,17317.563089705945,4.2593836968468646e-07
Galle,PF,5.0,36878.594055867055,5295.022657375615,5295.022657375615
Galle,PF,5.0,145051.81892614847,9812.41005157721,4.629562403081847e-09
Galle,PF,5.0,56209.069427981936,6623.508180697777,27.930678518801137
Galle,PF,5.0,48660.669614925704,7418.8105511453805,709.8230802024248
Galle,PF,5.0,95330.39542242158,11135.594877076272,0.3157496239482236
Galle,PF,5.0,46044.01718447449,2862.9714605554445,3.804774129586643
Galle,PF,5.0,46643.89777803304,4327.8106921049875,110.83150036116726
Galle,PF,5.0,38126.89998529351,6829.695714660619,6829.695714660619
Galle,PF,5.0,72152.74482777473,6803.795515298655,0.7478191923395859
Galle,PF,5.0,40229.5640825981,8925.243194304237,8925.243194304237
Galle,PF,5.0,142398.94983278663,16501.28256109505,0.007408527543350558
Galle,PF,5.0,153146.37492211332,19971.29266379079,0.042918518621328935
Galle,PF,5.0,160939.1625030611,16049.989069489446,0.00011366506726485953
Galle,PF,5.0,99682.7875261705,8688.650986822606,0.0008892026923055826
Galle,PF,5.0,101354.82431010346,14334.49641282913,0.5873156416799217
Galle,PF,5.0,208264.45619812983,18020.709343842133,1.0204756011355658e-05
Galle,PF,5.0,51449.42297128039,5289.77685823336,34.0463459303477
Galle,PF,5.0,1793024.930151176,223543.56954497253,0.00031816197148547515
Galle,PF,5.0,242628.86033516467,35831.1881571616,0.06252785447439371
Galle,PF,5.0,121191.98140176685,6168.834074077946,7.18035205488456e-05
Galle,PF,5.0,354250.595887002,31431.270424300077,6.487229311864376e-08
Galle,PF,5.0,158283.82076259554,13535.21435512888,0.00010051343362039316
Galle,PF,5.0,228277.82748173192,16944.13038029609,1.3578471947239238e-09
Galle,PF,5.0,858641.4489094125,82910.73410832215,2.0403487010493266e-07
Galle,PF,5.0,233950.2674370359,48461.867136878616,8.028203925161991
Galle,PF,5.0,192415.08123077234,12381.206981068159,6.539484825633028e-05
Galle,PF,5.0,390520.74297474726,25384.473522191318,2.8893092126157004e-13
Galle,PF,5.0,189075.28499083477,26634.986562475093,0.061801486353525274
Galle,PF,5.0,90506.34295395607,7252.780085708639,0.0007080363939111898
Galle,PF,5.0,181547.3284615344,12127.122758052581,2.1068859299102895e-10
Galle,PF,5.0,80752.20129987692,12151.374050118004,7.245015039024754
Galle,PF,5.0,119563.03430219642,9898.383521610971,2.2005988826624213e-05
Galle,PF,5.0,147964.44487117697,11851.777289964453,7.384795337916477e-07
Galle,PF,5.0,90330.36899550381,25950.098618472188,1551.8325752281446
Galle,PF,5.0,60397.200420578076,21684.77767075933,5103.068411524584
Galle,PF,5.0,104899.94400930533,17827.857183582302,5.9731019732719925
Galle,PF,5.0,77231.46236986626,8960.720640381322,0.3373982486808199
Galle,PF,5.0,129237.51804780295,17124.6195944716,0.16430943477978993
Galle,PF,5.0,52885.65593994503,6365.75578663965,86.74391978794563
Galle,PF,5.0,173651.92016642776,16717.79313774369,2.705858632666196e-05
Galle,PF,5.0,208887.79764240727,26601.02936321794,0.005939169918153247
Galle,PF,5.0,91912.91001672905,13526.038892941653,2.0413461093517173
Galle,PF,5.0,64527.58748614242,9400.748073556317,39.76346316815764
Galle,PF,5.0,87602.93963106339,6553.530967237659,0.0002935343380135917
Galle,PF,5.0,84132.63801448651,7378.918951477817,0.01504607401012039
Galle,PF,5.0,90826.62692548467,6444.7617696153675,4.192645388210385e-05
Galle,PF,5.0,86052.17974228061,11689.85458264476,1.138233022234956
Galle,PF,5.0,47541.35148962699,3170.153148478685,2.737016251352814
Galle,PF,5.0,40025.12245600942,3448.6415760098967,1134.8165418011251
Galle,PF,5.0,61160.35189457724,4995.101449353423,0.05413519924206461
Galle,PF,5.0,143165.85715226806,11774.16723373323,2.2209222467873686e-06
Galle,PF,5.0,60642.03349932241,8325.000078104626,44.494257053692436
Galle,PF,5.0,63629.51854244921,5764.679143949776,0.12875674760528438
Galle,PF,5.0,55280.233019971696,4343.078011173249,0.3046119106388621
Galle,PF,5.0,140833.07281242177,16994.530272816006,0.017503610237975514
Galle,PF,5.0,142503.56272707653,16059.486471511562,0.004223002190295482
Galle,PF,5.0,86026.90835138378,8796.95268773751,0.14334976252394332
Galle,PF,5.0,184376.71643320774,10355.942738687503,0.00011210541576594028
Galle,PF,5.0,758501.8661979146,55795.7000214706,9.914456510816377e-12
Galle,PF,5.0,187511.95092981347,15505.041654745215,9.83061436240578e-05
Galle,PF,5.0,496169.57093270146,22726.50717847397,0.0
Galle,PF,5.0,163673.55863860654,15715.946530101126,0.00021575024176368997
Galle,PF,5.0,376465.5840268852,25340.673896424683,1.5868270478963051e-12
Galle,PF,5.0,229785.8140912318,20863.392873404187,9.044341299566471e-07
Galle,PF,5.0,112860.61378176154,10558.218038122866,0.0007842129146633232
Galle,PF,5.0,147128.73702493685,17456.328806845442,0.009363497230943063
Galle,PF,5.0,70163.24242126322,5686.902791217017,0.14498061168793636
Galle,PF,5.0,169513.50578680626,24129.593781876934,0.11891865194327328
Galle,PF,5.0,79890.87050154034,8125.519444470909,0.3948450483036237
Galle,PF,5.0,144953.2411657848,14600.187426548791,0.00032928532312764814
Galle,PF,5.0,57910.520165613474,4409.831320437466,0.0607210191480727
Galle,PF,5.0,63585.743313747545,5977.168277139132,0.2288776861043875
Galle,PF,5.0,841016.0453552848,55631.136695278066,7.468541051725107e-14
Galle,PF,5.0,92371.72667895412,9554.44892305842,0.06553450572171712
Galle,PF,5.0,50363.73167471139,43.01065564071766,0.0
Galle,PF,5.0,62232.396757238406,5574.912326050328,0.16390982054925274
Galle,PF,5.0,123991.68588948864,8963.172031557795,3.2959067458272954e-07
Galle,PF,5.0,77055.2305998676,5503.940579673947,0.001825323293629602
Galle,PF,5.0,57862.080891664,6950.255809392041,22.008520297700414
Galle,PF,5.0,67792.76486146811,4802.157448423542,0.03911771287367144
Galle,PF,5.0,111160.5341328084,7763.768062482188,6.622652010100915e-07
Galle,PF,5.0,267062.0590199494,26521.357828930177,5.5996331765725e-06
Galle,PF,5.0,123614.35525397408,17639.246530299355,0.7071220659566547
Galle,PF,5.0,94701.05400033777,10078.852216120464,0.0770406070827087
Galle,PF,5.0,180546.37513278265,18007.028865813616,5.0556232847962816e-05
Galle,PF,5.0,129943.04278183679,28623.94459660853,54.01048781987386
Galle,PF,5.0,89188.45720377844,30446.23503281402,2850.5688294468073
Galle,PF,5.0,134580.2639101362,22908.24223895332,1.9977641856717727
Galle,PF,5.0,63405.01741974756,14469.34016065203,1382.7812807458195
Galle,PF,5.0,57575.32413986915,3833.192584713727,0.007107276372139741
Galle,PF,5.0,140133.3254007678,14783.418954663137,0.0012148986093709535
Galle,PF,5.0,111232.56902260336,11347.011122228832,0.00549077765408408
Galle,PF,5.0,109418.30229602498,12543.55372794166,0.05581365664920671
Galle,PF,5.0,74420.07433161161,5954.32884808395,0.032068341845422184
Galle,PF,5.0,89620.4145903552,6944.379758544768,0.0004198495719373843
Galle,PF,5.0,103058.71253871877,11793.853676596587,0.09895106205231864
Galle,PF,5.0,63453.77309877666,7480.7600533099085,4.893534398568409
Galle,PF,5.0,116103.06272553402,14124.513749238162,0.08967987347234553
Galle,PF,5.0,89594.11781262622,8365.109940843286,0.01686873862823267
Galle,PF,5.0,74509.55251625933,8690.069330008982,0.5525646325449014
Galle,PF,5.0,252824.7210584624,19676.10168046541,1.7660294574852785e-05
Galle,PF,5.0,64976.753793438875,10442.988148585446,93.72591429515086
Galle,PF,5.0,56323.03970953406,6518.537531540826,22.63161985893505
Galle,PF,5.0,67031.02549162059,8785.298458493784,8.51504087888194
Galle,PF,5.0,126967.24128924285,8680.508706257233,7.361135555667332e-05
Galle,PF,5.0,48749.80502740379,2489.8017874347493,0.02579667010356895
Galle,PF,5.0,38952.585407668834,4955.058309815868,4955.0400526012845
Galle,PF,5.0,45602.298115255915,4055.914277777397,137.12861773710407
Galle,PF,5.0,87701.7810623267,5777.094746822644,1.50229974821926e-05
Galle,PF,5.0,53667.88546837498,16727.697779458696,10126.238886336429
Galle,PF,5.0,88472.41493052368,13029.462900390845,2.72625103549634
Galle,PF,5.0,32629.21524294986,2821.1371096072553,2821.1371096072553
Galle,PF,5.0,36608.797202275535,3247.289248700127,3247.289248700127
Galle,PF,5.0,85030.1678976737,8357.044141319553,0.08982294840358991
Galle,PF,5.0,71107.44791304861,9956.026581811795,9.686715002420154
Galle,PF,5.0,217025.9003522941,34356.626178183935,0.2879209715772302
Galle,PF,5.0,132623.2281804063,18129.812914033435,0.2302147300380983
Galle,PF,5.0,48901.68532497784,11123.449582371832,2274.1536794915714
Galle,PF,5.0,553921.2323109297,68475.54449235028,0.00031530330555687913
Galle,PF,5.0,122104.98583708915,14392.275522907532,0.033784659284835886
Galle,PF,5.0,90672.95952514606,15239.279066853196,11.89271646778669
Galle,PF,5.0,108173.0490896816,10462.265688979842,0.002609100510906662
Galle,PF,5.0,135926.4737742937,9533.4240142437,2.2106864585065337e-05
Galle,PF,5.0,198115.11874024375,12870.140114453183,2.9772156316123015e-11
Galle,PF,5.0,449390.4158424818,52273.72740261947,0.00022102792650148021
Galle,PF,5.0,128462.79435098413,9171.482455036024,1.370601455091944e-07
Galle,PF,5.0,97684.22070006304,14006.353343062518,0.9244604639306484
Galle,PF,5.0,63928.87290389584,4232.640768836421,0.07050658979483182
Galle,PF,5.0,115147.50766635533,10985.10044502239,0.000943817298813835
Galle,PF,5.0,188538.1463526955,29432.053270530167,0.36025250910937684
Galle,PF,5.0,109393.6344185208,15897.55023793134,2.142679542983504
Galle,PF,5.0,262014.22612924143,48965.03288026457,2.5035681177014943
Galle,PF,5.0,61090.408793919814,3950.791722037394,0.2074714050694401
Galle,PF,5.0,89701.16233854656,18297.782727182857,98.5041667523005
Galle,PF,5.0,143284.73171255435,32850.28291645933,64.73073589958429
Galle,PF,5.0,141787.26850162869,10464.44349873266,5.335468265524453e-06
Galle,PF,5.0,149476.83771437831,22267.211283202218,0.4579019279016109
Galle,PF,5.0,133311.57329048708,43484.404485551335,1705.0916899804904
Galle,PF,5.0,248614.1897580993,29651.702459296714,0.0007384105463460437
Galle,PF,5.0,86946.52213725822,8708.277399580551,0.08810858477426148
Galle,PF,5.0,774183.3706924701,56422.984454436686,6.49246154131699e-12
Galle,PF,5.0,123905.91667549658,17443.496906393982,0.5682063254691154
Galle,PF,5.0,323298.5150653791,23223.690749193516,4.8138924067053923e-11
Galle,PF,5.0,111708.18445081527,9828.4351239481,0.0002302054396342172
Galle,PF,5.0,356989.93731675507,39415.19470967756,4.7324109581018924e-05
Galle,PF,5.0,49807.06967129911,7707.421814302535,734.4600919816822
Galle,PF,5.0,138789.06084191462,14668.997311297018,0.0013691704258679428
Galle,PF,5.0,86319.68265904485,9896.811287502522,0.7658168431774488
Galle,PF,5.0,97830.61664292344,6846.0306326218715,0.00012452085681197186
Galle,PF,5.0,95732.22401419394,9407.218732003112,0.01664916706894333
Galle,PF,5.0,224890.3478244239,20409.390796018753,1.0084409864093428e-06
Galle,PF,5.0,150155.128174151,10996.252278710395,4.1166142806945106e-08
Galle,PF,5.0,76024.31253820447,6684.8974721249315,0.09873532572092927
Galle,PF,5.0,88391.25116824618,9965.70246051866,0.4474260634095255
Galle,PF,5.0,130116.74917055172,15108.454529607296,0.015283125570287229
Galle,PF,5.0,77499.12934852364,5098.036603814791,0.0002758703486101454
Galle,PF,5.0,226126.74168853773,14933.777717828918,9.809225158685616e-05
Galle,PF,5.0,313794.0111597718,31567.66871831675,0.00010246092438033572
Galle,PF,5.0,84230.89936977053,9944.924407138571,1.555865122002741
Galle,PF,5.0,68659.12298495874,8207.805753878805,2.0844258072891253
Galle,PF,5.0,176428.09349119058,14248.436436705895,1.7305535997534204e-07
Galle,PF,5.0,206095.11265997056,26043.938555142548,0.005364925679888767
Galle,PF,5.0,266046.1877776286,34828.056937370704,0.004535003429250647
Galle,PF,5.0,110804.81279236164,15372.971718283157,1.0170575758630538
Galle,PF,5.0,178755.8973807095,30211.019205311964,1.4777075181452368
Galle,PF,5.0,111337.90847670568,9068.758193698211,3.8355341836226475e-05
Galle,PF,5.0,180681.42150824988,14570.163721082317,1.3467438753625704e-07
Galle,PF,5.0,75525.49993017338,9152.525310813524,0.8166228571282719
Galle,PF,5.0,86779.2083030224,8687.23820097157,0.08986291536385091
Galle,PF,5.0,114284.12023500119,11025.666267783445,0.0013049680182174869
Galle,PF,5.0,114342.10439551943,13327.820657792388,0.049226177925988414
Galle,PF,5.0,99604.98703270237,14889.451640151328,1.4652754620487731
Galle,PF,5.0,70345.35112264825,5267.158733839662,0.03816590218156416
Galle,PF,5.0,78915.55184359165,13207.562539917937,28.64777361454584
Galle,PF,5.0,98318.8824149672,7792.5118401580685,0.00013393824600480637
Galle,PF,5.0,121872.12341719068,36505.408183735184,1037.7331010827318
Galle,PF,5.0,98935.50904033262,6431.968082243665,7.437876528305398e-07
Galle,PF,5.0,178524.52323655595,25167.154913781964,0.07973402787449765
Galle,PF,5.0,342708.8885794529,47393.808672172556,0.007843437773408917
Galle,PF,5.0,97255.92540931527,17417.710279153303,16.666935068476192
Galle,PF,5.0,336315.72472758626,17579.078043511017,0.00024523060313765086
Galle,PF,5.0,181841.280499214,19222.862026611034,0.00019889669844140058
Galle,PF,5.0,118879.99776622938,19053.4403679882,1.4547693128494659
Galle,PF,5.0,134395.83490483384,23310.083582729883,2.6091773405016747
Galle,PF,5.0,155050.48897259898,14529.798317766204,3.304946873654165e-05
Galle,PF,5.0,247258.12446164674,26235.12759277174,4.505416666011422e-05
Galle,PF,5.0,132062.66384766804,21804.661046935602,3.7871003684309503
Galle,PF,5.0,100142.0553586017,23877.67387281501,262.6792207310175
Galle,PF,5.0,222551.22366427848,15744.381404689402,2.8340802646814886e-10
Galle,PF,5.0,154114.52759094382,23697.267965238105,0.6455992709336489
Galle,PF,5.0,181662.88662783802,15923.250156159287,1.5348650001358768e-06
Galle,PF,5.0,202489.290060307,12897.178795691232,2.61580400915669e-06
Galle,PF,5.0,703502.507138998,61448.7165115332,8.331940245158608e-09
Galle,PF,5.0,28075.17056479563,5594.515968087198,5594.515968087198
Galle,PF,5.0,110845.60561022014,19235.4631411564,5.926168217204116
Galle,PF,5.0,71663.60601208545,10259.101867641288,11.557454214664023
Galle,PF,5.0,53815.634921853896,11721.007706522085,1206.074012489796
Galle,PF,5.0,93356.05702231883,8949.092788902826,0.014942190575748018
Galle,PF,5.0,83096.37622258975,17455.430949038706,188.4431991386428
Galle,PF,5.0,30450.23599824534,4998.343165235098,4998.343165235098
Galle,PF,5.0,34381.86500994763,3714.7326880979604,3714.7326880979604
Galle,PF,5.0,41793.695015671736,5633.184335477896,5633.184335477896
Galle,PF,5.0,61720.33615133622,8099.50514992141,22.975898298203393
Galle,PF,5.0,31787.908784606294,3802.4899800875123,3802.4899800875123
Galle,PF,5.0,68761.36284115136,11004.188259530609,54.26936033605187
Galle,PF,5.0,115573.70530861225,23336.126552868285,30.303314273337875
Galle,PF,5.0,37684.59205106562,3080.0504300390526,3080.0504300390526
Galle,PF,5.0,41036.962463241696,3844.1990316983183,562.9321778851778
Galle,PF,5.0,73074.74337045303,12210.637490578054,50.12442221736735
Galle,PF,5.0,103093.28272334463,11351.954829256842,0.05137626461823741
Galle,PF,5.0,74946.30871321043,5547.866244902697,0.006843252520257648
Galle,PF,5.0,92738.15305792824,9566.008026051662,0.059371888561973014
Galle,PF,5.0,66459.51588686857,15627.391547724597,1432.6446721235316
Galle,PF,5.0,68878.97764047256,12008.01090077554,118.4432568886877
Galle,PF,5.0,150784.31725304824,8856.132088130013,4.904613194413428e-05
Galle,PF,5.0,210045.88710866688,17030.48887135502,4.944994315346319e-08
Galle,PF,5.0,75941.18589256269,11681.492232355027,15.422289299296109
Galle,PF,5.0,82663.7567290871,31214.69723270681,3178.1740116658784
Galle,PF,5.0,31534.15191074584,4902.929569071874,4902.929569071874
Galle,PF,5.0,291535.3122440736,48556.79630761704,0.3408512837915668
Galle,PF,5.0,182052.13518801852,15992.805391844282,1.6084641317489554e-06
Galle,PF,5.0,115474.01427111654,12107.391356944987,0.006325763727348005
Galle,PF,5.0,108189.7013718353,13480.850352599737,0.24549282510096
Galle,PF,5.0,74714.51855497071,5990.858428784582,0.03056698982733465
Galle,PF,5.0,123762.42111253265,18212.619935769388,1.1034418131590884
Galle,PF,5.0,108883.67146110944,10821.212859864063,0.0041700230863723885
Galle,PF,5.0,93847.48098580539,27222.669541773637,1488.119818704669
Galle,PF,5.0,111985.07405159973,82.10129688631639,0.0
Galle,PF,5.0,37551.46461381277,3206.360389195869,3206.360389195869
Galle,PF,5.0,68660.44719880365,71.11164213714353,0.0
Galle,PF,5.0,60625.486685528624,5814.783059654056,0.7152418368132778
Galle,PF,5.0,45076.236584580234,5831.41960268364,606.8472766455017
Galle,PF,5.0,142759.1008443482,21010.01291083449,0.4810370970328426
Galle,PF,5.0,116681.26371178482,8529.565130437291,5.996828964198528e-05
Galle,PF,5.0,109034.72558986444,13702.704738275288,0.2621502697749238
Galle,PF,5.0,215528.99963928774,37875.44788205857,1.5186825382934517
Galle,PF,5.0,208252.15155614432,36228.78511784389,1.4279750070606023
Galle,PF,5.0,118221.50020199336,17015.080913636226,1.080780256683071
Galle,PF,5.0,140925.18184671307,9984.176217810502,3.099840353930104e-08
Galle,PF,5.0,111132.16314400187,12212.379812807561,0.02261053447482044
Galle,PF,5.0,108424.18097325174,4331.438856930723,0.00010089487520938091
Galle,PF,5.0,164513.19225157538,5787.0413748020765,0.0
Galle,PF,5.0,558027.3733724289,46951.408199787096,0.0001569507428173292
Galle,PF,5.0,123101.81418109905,6124.2859434579495,9.416854925714054e-05
Galle,PF,5.0,78619.57246966103,14078.72896679552,58.69852860867289
Galle,PF,5.0,83832.18795396785,7870.416107903849,0.052404872561724686
