region,hazard,rp,new_pov,new_sub,init_pov,init_sub,reg_pop
VI - Western Visayas,PF,25,13072.66519214027,9459.29731599027,1169214.2102299999,559182.61684,7704399.479040001
VI - Western Visayas,PF,30,14571.679045788827,10651.405780563971,1169214.210229999,559182.6168399999,7704399.479039994
VI - Western Visayas,PF,50,19971.301454802644,15506.056547769975,1169214.2102299994,559182.6168399999,7704399.479040016
VI - Western Visayas,PF,100,31915.717042236003,25445.093316383314,1169214.21023,559182.6168400001,7704399.479040018
VI - Western Visayas,PF,200,50245.38468526802,36434.76835458295,1169214.2102300005,559182.6168399998,7704399.479039995
VI - Western Visayas,PF,250,54345.37566526119,44663.25488158596,1169214.2102300008,559182.6168399999,7704399.479040027
VI - Western Visayas,PF,500,77565.08147623422,56999.5830360251,1169214.21023,559182.6168399999,7704399.479040017
VI - Western Visayas,PF,1000,94362.32886361804,72468.31415322045,1169214.21023,559182.6168400003,7704399.479039951
VI - Western Visayas,PF,2000,13545.848319938403,9619.26296488923,1169214.21023,559182.6168399998,7704399.479040001
VI - Western Visayas,SS,1,623.7614018701541,503.4281528997285,1169214.2102299996,559182.6168399998,7704399.479040003
VI - Western Visayas,SS,10,5942.636561284937,4805.813192317886,1169214.2102300012,559182.6168400001,7704399.479039989
VI - Western Visayas,SS,25,12820.233681273252,9386.398356661415,1169214.21023,559182.6168400003,7704399.479040012
VI - Western Visayas,SS,30,14076.930047390882,10622.447120716657,1169214.2102299994,559182.6168399999,7704399.479040003
VI - Western Visayas,SS,50,19307.5616627779,14841.939726234872,1169214.2102299992,559182.61684,7704399.479040021
VI - Western Visayas,SS,100,28639.52336305762,22781.641504295465,1169214.2102299999,559182.6168400006,7704399.479039979
VI - Western Visayas,SS,200,62119.517840579625,46908.89547947114,1169214.2102299992,559182.6168399998,7704399.479040016
VI - Western Visayas,SS,250,72098.402403619,53445.84152964074,1169214.2102299994,559182.6168400003,7704399.479040001
VI - Western Visayas,SS,500,90160.41396152363,70864.28589421298,1169214.2102299999,559182.6168399994,7704399.479039983
VI - Western Visayas,SS,1000,108588.47081427692,82436.95526532346,1169214.2102300012,559182.6168399998,7704399.479039967
VI - Western Visayas,SS,2000,11932.999732058248,9016.099983126001,1169214.2102300005,559182.6168399998,7704399.479040012
VII - Central Visayas,EQ,1,112.52934270527479,95.41025183482458,1173301.23547,884177.4207799998,7446799.783009996
VII - Central Visayas,EQ,10,131.86095516401875,123.07801715682358,1173301.2354699997,884177.4207800004,7446799.783009984
VII - Central Visayas,EQ,25,2591.4618541229474,2373.4850959110213,1173301.235469999,884177.4207799999,7446799.78301
VII - Central Visayas,EQ,30,4569.676955602664,4019.491964620626,1173301.23547,884177.4207799999,7446799.783009996
VII - Central Visayas,EQ,50,12359.842723394835,11104.214526861851,1173301.2354699995,884177.4207799995,7446799.783010003
VII - Central Visayas,EQ,100,33320.73009432514,30431.427279448853,1173301.2354700011,884177.420780001,7446799.783009992
VII - Central Visayas,EQ,200,93629.55377241275,86991.4521019503,1173301.2354699988,884177.4207799999,7446799.783010034
VII - Central Visayas,EQ,250,120053.03616845081,112233.85071077167,1173301.2354699995,884177.4207799995,7446799.783010012
VII - Central Visayas,EQ,500,200762.2896548461,177293.87373105524,1173301.2354700002,884177.4207800002,7446799.7830099845
VII - Central Visayas,EQ,1000,417330.7145633892,376007.9726428629,1173301.2354700014,884177.4207799999,7446799.783009984
VII - Central Visayas,EQ,2000,979629.6890405003,1215429.3799074988,1173301.2354699993,884177.4207799998,7446799.783009945
VII - Central Visayas,HU,1,1188.5888964249436,1160.7430292580668,1173301.2354699993,884177.4207799998,7446799.783009994
VII - Central Visayas,HU,10,3359.443838576874,3074.3171740070366,1173301.2354699993,884177.42078,7446799.783010013
VII - Central Visayas,HU,25,14112.858193172235,13252.172902371529,1173301.235470001,884177.4207799996,7446799.783010008
VII - Central Visayas,HU,30,18942.05852174874,16864.981327242527,1173301.2354699997,884177.4207799998,7446799.783009992
VII - Central Visayas,HU,50,32443.03345937121,30311.380383041833,1173301.2354700007,884177.4207800002,7446799.783009981
VII - Central Visayas,HU,100,62547.28141979106,56638.88905603735,1173301.2354700002,884177.4207800003,7446799.783010006
VII - Central Visayas,HU,200,106798.66634277179,100969.82214242504,1173301.2354699997,884177.4207799986,7446799.783010006
VII - Central Visayas,HU,250,129321.83882453188,118860.83072654113,1173301.235470001,884177.4207800003,7446799.783009986
VII - Central Visayas,HU,500,178572.79984854802,177041.17554779205,1173301.23547,884177.42078,7446799.783009969
VII - Central Visayas,HU,1000,359878.7767551593,361998.4595628663,1173301.2354699976,884177.4207799999,7446799.783010034
VII - Central Visayas,HU,2000,7692.88418670162,6762.446917214397,1173301.2354700002,884177.4207800002,7446799.783010003
VII - Central Visayas,PF,1,2461.488194461739,2310.4738838205894,1173301.2354700004,884177.4207799996,7446799.783009988
VII - Central Visayas,PF,10,18017.326405282485,16867.22246907737,1173301.2354700002,884177.4207799995,7446799.783009992
VII - Central Visayas,PF,25,34396.0854008779,31020.16180822589,1173301.2354700016,884177.4207799997,7446799.783010003
VII - Central Visayas,PF,30,36913.90421288123,34806.97080592109,1173301.235470001,884177.4207800005,7446799.783010001
VII - Central Visayas,PF,50,45293.67219342658,43733.027143191,1173301.2354699983,884177.4207799995,7446799.783010023
VII - Central Visayas,PF,100,58497.13208953302,57608.81525542694,1173301.2354699995,884177.4207800002,7446799.783010008
VII - Central Visayas,PF,200,78173.74646611631,66711.85754381352,1173301.2354700004,884177.4207800005,7446799.783009988
VII - Central Visayas,PF,250,80085.49657973519,72796.14074085097,1173301.2354699997,884177.4207799997,7446799.78300998
VII - Central Visayas,PF,500,93814.31066760243,82109.12862434667,1173301.2354699997,884177.4207800005,7446799.783010014
VII - Central Visayas,PF,1000,98042.40836689739,91892.5716558672,1173301.2354699997,884177.4207800005,7446799.783009993
VII - Central Visayas,PF,2000,7271.914810343789,6800.891036681001,1173301.2354700004,884177.4207799999,7446799.783009995
VII - Central Visayas,SS,1,652.2378092593381,592.1406329321027,1173301.2354699993,884177.4207799992,7446799.783009983
VII - Central Visayas,SS,10,1485.9728431316755,1268.0100674500661,1173301.2354699997,884177.42078,7446799.783010019
VII - Central Visayas,SS,25,25088.108565439314,22502.1477785303,1173301.235469999,884177.4207800005,7446799.783010001
VII - Central Visayas,SS,30,30468.70292229855,25545.585683598976,1173301.235470001,884177.4207800003,7446799.783010005
VII - Central Visayas,SS,50,36421.683401684524,30321.36088413338,1173301.2354699997,884177.4207800003,7446799.783010031
VII - Central Visayas,SS,100,42378.6129917828,37050.166958321766,1173301.2354700014,884177.4207800005,7446799.783010009
VII - Central Visayas,SS,200,45835.412985511204,42848.78169216396,1173301.2354699993,884177.4207800007,7446799.783009978
VII - Central Visayas,SS,250,49476.605679599124,45966.65575394332,1173301.2354700004,884177.4207799999,7446799.783010013
VII - Central Visayas,SS,500,57412.552674990926,53402.7215646982,1173301.235470001,884177.4207800005,7446799.7830099985
VII - Central Visayas,SS,1000,69019.91297632342,59515.39824004896,1173301.2354699993,884177.4207800003,7446799.783010007
VII - Central Visayas,SS,2000,44402.87841726451,43679.03466494318,1173301.2354700004,884177.4207800005,7446799.783009997
VIII - Eastern Visayas,EQ,1,875.0255442646124,1140.1755541856467,1006160.7691099999,750583.3241200006,4537200.260600005
VIII - Eastern Visayas,EQ,10,1529.3018656006684,1947.8824916715257,1006160.7691100005,750583.3241199995,4537200.260600001
VIII - Eastern Visayas,EQ,25,10994.19118241471,15242.156661671028,1006160.76911,750583.324120001,4537200.260599992
VIII - Eastern Visayas,EQ,30,16682.530737793913,20202.70722822198,1006160.76911,750583.3241200004,4537200.2605999885
VIII - Eastern Visayas,EQ,50,36010.364524772645,46756.20159944305,1006160.7691099995,750583.3241199997,4537200.260600003
VIII - Eastern Visayas,EQ,100,87175.85968952256,108163.47003362735,1006160.769110001,750583.3241200007,4537200.2606
VIII - Eastern Visayas,EQ,200,154126.04511243085,199276.64031031445,1006160.7691099992,750583.3241200004,4537200.260599992
VIII - Eastern Visayas,EQ,250,186229.33451285725,246451.55024525026,1006160.7691099984,750583.3241199999,4537200.260600022
VIII - Eastern Visayas,EQ,500,244550.03282312295,324917.72931902023,1006160.7691100009,750583.3241200001,4537200.260600009
VIII - Eastern Visayas,EQ,1000,312109.0250716683,399508.30865088315,1006160.7691099994,750583.3241199997,4537200.260600004
VIII - Eastern Visayas,EQ,2000,154366.62408247232,199221.29765163432,1006160.7691100002,750583.3241199998,4537200.260600007
VIII - Eastern Visayas,HU,1,3698.654077545075,4523.51569411001,1006160.7691099999,750583.32412,4537200.260600007
VIII - Eastern Visayas,HU,10,19581.78325662662,21569.754423536266,1006160.7691099999,750583.3241199998,4537200.260600016
VIII - Eastern Visayas,HU,25,56845.07955734075,70506.51534307649,1006160.7691100003,750583.32412,4537200.260600006
VIII - Eastern Visayas,HU,30,72812.52500466806,81139.26511136931,1006160.7691099999,750583.3241199995,4537200.2606000025
VIII - Eastern Visayas,HU,50,107973.59855941372,128107.45949331007,1006160.7691100008,750583.3241199998,4537200.260599999
VIII - Eastern Visayas,HU,100,196429.18883872445,213361.82681209582,1006160.7691100003,750583.3241200004,4537200.260600003
VIII - Eastern Visayas,HU,200,289823.072754684,362609.91257797077,1006160.7691100002,750583.3241200002,4537200.260599993
VIII - Eastern Visayas,HU,250,360552.7568884346,421502.696881545,1006160.76911,750583.3241200002,4537200.260599998
VIII - Eastern Visayas,HU,500,479443.92151400005,592227.0923824992,1006160.7691100006,750583.3241199999,4537200.260599994
VIII - Eastern Visayas,HU,1000,565936.9547375002,784342.710187,1006160.7691100006,750583.3241199999,4537200.260599994
VIII - Eastern Visayas,HU,2000,0.004722252779728181,0.005377348241219881,1006160.7691100001,750583.32412,4537200.260599982
VIII - Eastern Visayas,PF,1,223.07113063311846,261.0336354055731,1006160.7691100001,750583.3241200002,4537200.260599984
VIII - Eastern Visayas,PF,10,730.9853929432326,869.2977919669603,1006160.7691100001,750583.3241200002,4537200.260600003
VIII - Eastern Visayas,PF,25,3067.8462245586097,3667.2161574283978,1006160.76911,750583.3241199995,4537200.26059999
VIII - Eastern Visayas,PF,30,4056.1799316975566,4872.526469843379,1006160.7691099999,750583.3241200004,4537200.260600002
VIII - Eastern Visayas,PF,50,7567.605831873235,8675.075007604024,1006160.7691100006,750583.3241200004,4537200.260600001
VIII - Eastern Visayas,PF,100,14233.80094841458,16606.104152786815,1006160.7691099999,750583.3241199994,4537200.260600005
VIII - Eastern Visayas,PF,200,22648.49015650492,28216.927681130906,1006160.7691100009,750583.3241200002,4537200.260600006
VIII - Eastern Visayas,PF,250,26470.191840718846,30515.21426062817,1006160.76911,750583.3241200005,4537200.260599998
VIII - Eastern Visayas,PF,500,30961.938989398826,35950.1625736994,1006160.7691100007,750583.32412,4537200.260599994
VIII - Eastern Visayas,PF,1000,39727.26268217602,48893.27884564682,1006160.7691100001,750583.3241200004,4537200.260600002
VIII - Eastern Visayas,PF,2000,5326.357135340132,6212.717160762555,1006160.7691100002,750583.3241200002,4537200.26059999
VIII - Eastern Visayas,SS,1,1952.950309596949,2394.8164458349534,1006160.7691100001,750583.324119999,4537200.260599995
VIII - Eastern Visayas,SS,10,11144.368736248094,12958.931979433853,1006160.7691100002,750583.3241200002,4537200.260599984
VIII - Eastern Visayas,SS,25,23140.296910303074,27630.92832481992,1006160.7691100002,750583.324120001,4537200.2606
VIII - Eastern Visayas,SS,30,26170.555592251203,30656.881479410073,1006160.7691099992,750583.3241199994,4537200.260600006
VIII - Eastern Visayas,SS,50,32431.79263547753,37349.2825166131,1006160.7691099998,750583.3241200002,4537200.260600005
VIII - Eastern Visayas,SS,100,39598.251321750446,48503.7475080511,1006160.7691099992,750583.3241199994,4537200.260600016
VIII - Eastern Visayas,SS,200,49896.436929451505,58545.52019939861,1006160.7691099994,750583.3241199997,4537200.260600007
VIII - Eastern Visayas,SS,250,49207.54466248199,63870.68152314589,1006160.7691100001,750583.3241200005,4537200.260600001
VIII - Eastern Visayas,SS,500,64216.743770972804,73953.66788435676,1006160.7691099999,750583.32412,4537200.26060001
VIII - Eastern Visayas,SS,1000,73081.12515641235,88853.4625370519,1006160.769109999,750583.3241199999,4537200.260599999
VIII - Eastern Visayas,SS,2000,0.004588581703284773,0.0055094735282000575,1006160.7691100001,750583.3241199999,4537200.260599982
X - Northern Mindanao,EQ,1,82.01495058633394,89.58300913739515,869614.1376,850858.0810700002,4706699.958799977
X - Northern Mindanao,EQ,10,104.66355933262085,121.12749402591953,869614.1376000001,850858.0810700003,4706699.958799991
X - Northern Mindanao,EQ,25,1417.8178238561527,1771.3673166944718,869614.1376000006,850858.0810700005,4706699.958800005
X - Northern Mindanao,EQ,30,2229.1002413736137,2582.2245526559877,869614.1375999997,850858.0810699993,4706699.958800003
X - Northern Mindanao,EQ,50,5642.374305694671,6293.969863138872,869614.1376000004,850858.0810700004,4706699.958799992
X - Northern Mindanao,EQ,100,15604.927539365872,18429.22794915833,869614.1375999994,850858.0810700008,4706699.958800005
X - Northern Mindanao,EQ,200,37271.81536295288,46901.839843134585,869614.1376000004,850858.08107,4706699.958800002
X - Northern Mindanao,EQ,250,47520.86951264935,53762.95305246399,869614.1375999998,850858.0810699996,4706699.958800017
X - Northern Mindanao,EQ,500,74854.81471994802,87457.991756926,869614.1375999997,850858.0810699997,4706699.958800006
X - Northern Mindanao,EQ,1000,121724.76285283454,145456.55168485956,869614.1375999998,850858.0810700003,4706699.958800006
X - Northern Mindanao,EQ,2000,337835.9829157095,427556.70424472116,869614.1375999993,850858.0810700003,4706699.958800006
X - Northern Mindanao,HU,1,24.874866383428,25.22851676670113,869614.137600001,850858.0810700003,4706699.9588000085
X - Northern Mindanao,HU,10,31.200916488801372,32.77977857620238,869614.1376,850858.0810700001,4706699.958799996
X - Northern Mindanao,HU,25,615.8086405145498,656.6380564250043,869614.1375999997,850858.0810700004,4706699.958800001
X - Northern Mindanao,HU,30,914.1191700144551,977.4829304116904,869614.1375999996,850858.0810700005,4706699.958800008
X - Northern Mindanao,HU,50,2449.7190313165024,2516.8333002879617,869614.1376000001,850858.0810700001,4706699.958800004
X - Northern Mindanao,HU,100,7251.103556973044,8097.769746590591,869614.1375999998,850858.0810699998,4706699.958800011
X - Northern Mindanao,HU,200,19813.379636585978,21004.68489877305,869614.1375999997,850858.0810699994,4706699.958799995
X - Northern Mindanao,HU,250,28268.007004308223,29608.289648311606,869614.1375999997,850858.081069999,4706699.958799995
X - Northern Mindanao,HU,500,58655.55697831301,55684.48439193589,869614.1375999992,850858.081069999,4706699.95880001
X - Northern Mindanao,HU,1000,129908.39536349158,131255.46217268117,869614.1376,850858.0810699993,4706699.958800013
X - Northern Mindanao,HU,2000,455527.8541989999,531916.9577165,869614.1375999991,850858.0810700014,4706699.958800056
X - Northern Mindanao,PF,1,93.936273807643,95.73713515075585,869614.1376000004,850858.08107,4706699.958800001
X - Northern Mindanao,PF,10,225.03798024195132,259.00670543137267,869614.1376000006,850858.0810700002,4706699.958799987
X - Northern Mindanao,PF,25,1267.57093242185,1247.1344262885013,869614.1376000006,850858.0810699995,4706699.95880001
X - Northern Mindanao,PF,30,1457.2731891790036,1409.4939777963175,869614.1375999999,850858.0810700005,4706699.958799985
X - Northern Mindanao,PF,50,2239.4814677386016,2038.5097996283719,869614.1376000005,850858.08107,4706699.958800006
X - Northern Mindanao,PF,100,4117.5868538549785,4367.3213681118295,869614.137600001,850858.0810700002,4706699.958800005
X - Northern Mindanao,PF,200,9934.141689269081,10938.972296156186,869614.1375999999,850858.0810699987,4706699.958800001
X - Northern Mindanao,PF,250,14627.600078936282,14385.83764048018,869614.1375999998,850858.0810699995,4706699.958800003
X - Northern Mindanao,PF,500,44881.517508239216,42609.412048585815,869614.1376000001,850858.0810700008,4706699.958799994
X - Northern Mindanao,PF,1000,75021.58659515476,82196.15659178728,869614.1376000004,850858.0810700004,4706699.9588000085
X - Northern Mindanao,PF,2000,44756.39075147268,46079.56649527594,869614.1375999998,850858.0810699998,4706699.958800008
X - Northern Mindanao,SS,1,0.004080389824900002,0.004345446008299999,869614.1376,850858.0810699996,4706699.958799996
X - Northern Mindanao,SS,10,0.0042356548888,0.0042402167153,869614.1376,850858.0810699996,4706699.958799996
X - Northern Mindanao,SS,25,0.0041744431629000016,0.004391434184599997,869614.1376,850858.0810699996,4706699.958799996
X - Northern Mindanao,SS,30,0.004319240056200002,0.004267702801599999,869614.1376,850858.0810699996,4706699.958799996
X - Northern Mindanao,SS,50,0.004157096735600003,0.004207767963099999,869614.1376,850858.0810699996,4706699.958799996
X - Northern Mindanao,SS,100,32.18086491350684,32.08607852173697,869614.1376,850858.0810700005,4706699.958799991
X - Northern Mindanao,SS,200,2010.3004892379538,2070.397273738603,869614.1376000007,850858.0810700001,4706699.958800002
X - Northern Mindanao,SS,250,2462.959668743462,2518.107095510784,869614.1376000006,850858.0810700002,4706699.958800006
X - Northern Mindanao,SS,500,8964.196245062836,9498.097457674045,869614.1376000002,850858.0810700008,4706699.958799999
X - Northern Mindanao,SS,1000,10629.372898549833,11024.98778459724,869614.1376000001,850858.0810699993,4706699.958800003
X - Northern Mindanao,SS,2000,28472.95756403771,30250.914803385276,869614.1375999997,850858.0810699991,4706699.958799998
XI - Davao,EQ,1,904.6212442613777,782.4806100124672,717867.8137499993,374332.4306000003,4963099.684769995
XI - Davao,EQ,10,1362.2453813771297,1263.158353926281,717867.8137500002,374332.4306,4963099.684769997
XI - Davao,EQ,25,9851.127946286026,9135.204220838672,717867.8137500006,374332.43059999985,4963099.684770002
XI - Davao,EQ,30,15000.875245770476,14064.652477113248,717867.8137499995,374332.43060000014,4963099.684770002
XI - Davao,EQ,50,33906.049725787205,34246.623922427774,717867.8137499999,374332.4306,4963099.684769988
XI - Davao,EQ,100,84287.83819053613,76577.00792457353,717867.81375,374332.4306,4963099.6847700095
XI - Davao,EQ,200,141413.52671103828,130642.62214084771,717867.813749999,374332.4306000001,4963099.684770025
XI - Davao,EQ,250,158184.6517998885,142681.93401247033,717867.8137500007,374332.43060000014,4963099.684770015
XI - Davao,EQ,500,225060.26156510913,194102.32456289674,717867.8137499999,374332.43059999985,4963099.684769996
XI - Davao,EQ,1000,283922.7555371208,270784.3493803775,717867.8137500008,374332.43059999996,4963099.6847699825
XI - Davao,EQ,2000,18826.950626737365,18137.86154010327,717867.8137500004,374332.4306000002,4963099.684769988
XI - Davao,HU,1,0.0052219869369,0.004366780891399998,717867.8137499997,374332.43059999973,4963099.684769996
XI - Davao,HU,10,0.0052735972272000015,0.004403631027199998,717867.8137499997,374332.43059999973,4963099.684769996
XI - Davao,HU,25,25.11831886512039,20.3565586143781,717867.8137500001,374332.4306,4963099.684770008
XI - Davao,HU,30,56.33475639766324,44.90691867833496,717867.8137500002,374332.4306,4963099.684770007
XI - Davao,HU,50,327.7321906903234,279.1853017000448,717867.8137499995,374332.4305999999,4963099.68477
XI - Davao,HU,100,1517.0612685397289,1212.4658910000742,717867.8137499999,374332.43060000037,4963099.68477
XI - Davao,HU,200,5083.306347922604,4389.752588781939,717867.8137500007,374332.4306000002,4963099.684769998
XI - Davao,HU,250,7069.233045718066,5761.786233298963,717867.8137499987,374332.4305999999,4963099.684770008
XI - Davao,HU,500,16512.238914905454,13783.533954418928,717867.8137499995,374332.43059999996,4963099.684769997
XI - Davao,HU,1000,35198.431556015355,28060.227396635284,717867.8137500003,374332.4305999998,4963099.684770006
XI - Davao,HU,2000,134470.15927248236,111724.33242585021,717867.8137499996,374332.43059999996,4963099.684770012
XI - Davao,PF,1,0.5068805471487352,0.41267483306114544,717867.8137499996,374332.4305999999,4963099.684770005
XI - Davao,PF,10,0.6356180798185285,0.5122941305004295,717867.81375,374332.43060000014,4963099.684769994
XI - Davao,PF,25,911.5380533361929,722.7128697422103,717867.8137500001,374332.43060000014,4963099.684770007
XI - Davao,PF,30,1305.4490129892397,1073.167709682415,717867.8137500008,374332.43059999996,4963099.684770005
XI - Davao,PF,50,2684.6557654485136,2262.711464594918,717867.8137500001,374332.4306000001,4963099.684769996
XI - Davao,PF,100,5226.905224984299,4430.1623158599605,717867.8137499999,374332.4306000002,4963099.684770012
XI - Davao,PF,200,8630.650303446411,6808.779678128742,717867.8137499995,374332.43059999996,4963099.684769996
XI - Davao,PF,250,9455.952104488397,7979.652477714532,717867.8137500001,374332.4306,4963099.684769991
XI - Davao,PF,500,13948.412817405997,10944.627891574577,717867.8137500003,374332.4306,4963099.684769989
XI - Davao,PF,1000,28683.898586208845,22359.035064997315,717867.81375,374332.43060000014,4963099.684769987
XI - Davao,PF,2000,134706.80711980117,109135.98584297468,717867.8137499992,374332.4306,4963099.684769993
XI - Davao,SS,1,0.005280631025000001,0.004450524116499998,717867.8137499997,374332.43059999973,4963099.684769996
XI - Davao,SS,10,0.0052257750289000015,0.004291118889899998,717867.8137499997,374332.43059999973,4963099.684769996
XI - Davao,SS,25,49.61828261797397,38.92030085367307,717867.8137500002,374332.43060000014,4963099.684770012
XI - Davao,SS,30,52.55150686289185,43.7355447951659,717867.8137500002,374332.43060000014,4963099.68477001
XI - Davao,SS,50,53.33582331628017,45.37799398010681,717867.8137500006,374332.43060000025,4963099.684770011
XI - Davao,SS,100,60.7867225287823,47.52397758358401,717867.8137499996,374332.4306000001,4963099.684769995
XI - Davao,SS,200,68.3834528507381,53.56150936918206,717867.8137499999,374332.43059999985,4963099.68477001
XI - Davao,SS,250,72.6375821288434,57.74938136848112,717867.8137500001,374332.43059999996,4963099.684770024
XI - Davao,SS,500,105.86314044543101,89.67874653688727,717867.8137500002,374332.4305999999,4963099.68476999
XI - Davao,SS,1000,2742.9146887575125,2190.4664415324714,717867.8137499996,374332.43060000014,4963099.684769996
XI - Davao,SS,2000,7770.406613449472,6423.063262511855,717867.8137500008,374332.43060000014,4963099.684770014
XII - SOCCSKSARGEN,EQ,1,3211.193475378343,716.6588754816321,777172.8419199998,939475.9992000004,4599200.272340016
XII - SOCCSKSARGEN,EQ,10,3574.3612407626806,1098.6434417822384,777172.8419200005,939475.9992000005,4599200.27233999
XII - SOCCSKSARGEN,EQ,25,9266.138098808955,7606.928710665805,777172.8419200003,939475.9991999998,4599200.272340007
XII - SOCCSKSARGEN,EQ,30,11993.743973026372,10316.78006074036,777172.8419200004,939475.9992000005,4599200.272340002
XII - SOCCSKSARGEN,EQ,50,24344.474686293146,22838.941426682093,777172.8419199998,939475.9992000002,4599200.272340002
XII - SOCCSKSARGEN,EQ,100,55182.68524492253,57129.3940652985,777172.8419199995,939475.9991999991,4599200.272340003
XII - SOCCSKSARGEN,EQ,200,106157.23179735648,113785.59870145688,777172.84192,939475.9991999991,4599200.272340006
XII - SOCCSKSARGEN,EQ,250,125674.39612499268,132324.49944895259,777172.8419199998,939475.9991999991,4599200.272340005
XII - SOCCSKSARGEN,EQ,500,197919.80817563782,193474.82275225862,777172.8419199996,939475.9992000004,4599200.272339998
XII - SOCCSKSARGEN,EQ,1000,247917.6006314307,262988.19904757314,777172.8419200006,939475.9992000001,4599200.2723399885
XII - SOCCSKSARGEN,EQ,2000,16728.594460998433,15251.248260746097,777172.84192,939475.9992000007,4599200.272340002
XII - SOCCSKSARGEN,HU,1,0.0050278761704999975,0.0051361734031999985,777172.8419199995,939475.9992000009,4599200.272340007
XII - SOCCSKSARGEN,HU,10,0.004882381130299998,0.004957442324599998,777172.8419199995,939475.9992000009,4599200.272340007
XII - SOCCSKSARGEN,HU,25,0.6506136912673417,0.6396509312115741,777172.8419200004,939475.9991999994,4599200.272340004
XII - SOCCSKSARGEN,HU,30,2.097257039744221,2.1544666987786063,777172.84192,939475.9991999995,4599200.272339999
XII - SOCCSKSARGEN,HU,50,2574.0296620764702,18.12501452471638,777172.8419199996,939475.9992000008,4599200.272340002
XII - SOCCSKSARGEN,HU,100,2678.3514768044347,122.59158689943115,777172.8419199997,939475.9991999998,4599200.27234
XII - SOCCSKSARGEN,HU,200,2974.726162248099,412.3752508827249,777172.8419200005,939475.9992000004,4599200.272339996
XII - SOCCSKSARGEN,HU,250,3279.794660046649,725.577894928834,777172.8419200003,939475.9992,4599200.272339999
XII - SOCCSKSARGEN,HU,500,5058.29020545077,2494.9199094138694,777172.8419199999,939475.9992000008,4599200.272340015
XII - SOCCSKSARGEN,HU,1000,7972.562775428715,5294.238582419852,777172.8419199998,939475.9992,4599200.272340005
XII - SOCCSKSARGEN,HU,2000,17845.72978102288,15566.145289754235,777172.8419199998,939475.9991999995,4599200.27234
XII - SOCCSKSARGEN,PF,1,0.0050021519082999975,0.004917325953699997,777172.8419199995,939475.9992000009,4599200.272340007
XII - SOCCSKSARGEN,PF,10,0.005052962046499997,0.004944883588899996,777172.8419199995,939475.9992000009,4599200.272340007
XII - SOCCSKSARGEN,PF,25,2559.7978026339465,3.5335224903872664,777172.8419199996,939475.9991999997,4599200.272339993
XII - SOCCSKSARGEN,PF,30,2564.2612266025812,8.603930596277635,777172.8419199998,939475.9992000009,4599200.272340002
XII - SOCCSKSARGEN,PF,50,2632.025248008406,72.9384440489837,777172.8419199996,939475.9992000003,4599200.272340009
XII - SOCCSKSARGEN,PF,100,2967.047190688319,402.5615478964911,777172.8419199998,939475.9991999996,4599200.27234001
XII - SOCCSKSARGEN,PF,200,3638.1431137582285,1055.8624880495784,777172.8419199996,939475.9992000008,4599200.272340006
XII - SOCCSKSARGEN,PF,250,3848.968595026532,1368.0020984064938,777172.8419199993,939475.9992,4599200.272340005
XII - SOCCSKSARGEN,PF,500,5323.16994824773,2648.655160726787,777172.84192,939475.9991999997,4599200.272339999
XII - SOCCSKSARGEN,PF,1000,9436.128500287126,6706.872302355961,777172.8419200002,939475.9992000005,4599200.27234
XII - SOCCSKSARGEN,PF,2000,32685.186868399498,31243.949192526434,777172.8419199996,939475.9991999998,4599200.272340002
XIII - Caraga,EQ,1,695.7863118475648,850.4997117533744,605381.8390700006,456930.3460000005,2716699.9682100057
XIII - Caraga,EQ,10,1133.3359055955423,1474.0949442370245,605381.8390700002,456930.34600000025,2716699.9682100024
XIII - Caraga,EQ,25,7788.624870061943,9802.71043422211,605381.8390700001,456930.346,2716699.968210004
XIII - Caraga,EQ,30,10467.002116883317,14189.44345558124,605381.8390700007,456930.346,2716699.9682099978
XIII - Caraga,EQ,50,29036.779165963137,36749.35193993185,605381.8390699999,456930.3459999998,2716699.968209991
XIII - Caraga,EQ,100,76931.7046135443,102367.42804206906,605381.8390700005,456930.34599999967,2716699.9682099894
XIII - Caraga,EQ,200,160748.37368391015,211322.42493856695,605381.83907,456930.3459999999,2716699.9682100015
XIII - Caraga,EQ,250,182732.0443839109,227569.7528770421,605381.8390699996,456930.3460000002,2716699.968209998
XIII - Caraga,EQ,500,230673.98612723476,285867.2016399962,605381.8390699993,456930.34600000014,2716699.968209995
XIII - Caraga,EQ,1000,272141.7419497973,350476.74191436236,605381.8390700014,456930.346,2716699.968210027
XIII - Caraga,EQ,2000,263725.4681055294,349688.2138279021,605381.8390699986,456930.3460000001,2716699.9682100033
XIII - Caraga,HU,1,287.15744848711773,362.45912256346446,605381.8390699994,456930.34600000037,2716699.968210007
XIII - Caraga,HU,10,638.4392238509349,792.3258595410924,605381.8390700007,456930.34599999984,2716699.9682099996
XIII - Caraga,HU,25,3596.188746604692,4611.32771256169,605381.8390699996,456930.3460000003,2716699.968209996
XIII - Caraga,HU,30,4799.667582025726,5737.830741555576,605381.8390699999,456930.3459999998,2716699.9682100033
XIII - Caraga,HU,50,9305.757015196981,11924.645104225636,605381.8390699999,456930.3459999998,2716699.968210001
XIII - Caraga,HU,100,19569.257450523142,25179.88592141084,605381.8390700003,456930.34599999984,2716699.968209994
XIII - Caraga,HU,200,36517.83617616199,46679.86515492075,605381.8390700008,456930.3459999999,2716699.9682099978
