,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
42,Ampara,PF,5.0,42,52102060071,helped,a,43493.30859375,0.0,2.701648215347238,0.0,122011.01352844006,371365.1491874735,33345.24393617618,0.0,33345.24393617618,0.0,10955.48954420616,0.0,10955.48954420616,64181.28345719216,0.0,64181.28345719216,1.596203465023732,1,36346.798828125,0.0,0,0.0,0.005725724904569222,0.013893642263395317,-1,0.0,0.0,True,27726.34263941203,6268.186842330558,10167.584460703338,24877.786710022956,9393.930899860654,0.0,9393.930899860654,55033.099107842776,24877.786710022956,564.8870994460942,1.9407760449377573e-05
43,Ampara,PF,5.0,43,52102060091,helped,a,43493.30859375,0.0,2.701648215347238,0.0,113963.84798217926,346871.9764221571,33934.84301831796,0.0,33934.84301831796,0.0,11149.200725088245,0.0,11149.200725088245,60425.37384835558,0.0,60425.37384835558,1.4520819529552018,1,36346.798828125,0.0,0,0.0,0.005924428238197458,0.01493154370064025,-1,0.0,0.0,True,28690.657817408177,5919.454511399304,9496.987331848271,24680.1707884857,9693.693536075041,0.0,9693.693536075041,52536.95492006548,24680.1707884857,522.7098119593405,1.9407760449377573e-05
44,Ampara,PF,5.0,44,52102060101,helped,a,43493.30859375,0.0,2.701648215347238,8333.332763671875,48268.013840785854,121549.35701522033,10420.20589359124,0.0,10420.20589359124,0.0,3423.7092112218274,0.0,3423.7092112218274,11921.21501266085,0.0,11921.21501266085,0.9134885216845057,2,36346.798828125,0.0,0,0.0,0.009103329894581746,0.0,-1,0.0,0.0,True,9430.539141493991,17867.735114803538,4022.3344867321543,0.0,3153.5569205127,0.0,3153.5569205127,11921.21501266085,0.0,227.68623443157102,1.9407760449377573e-05
45,Ampara,PF,5.0,45,52103067011,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,102753.42851170579,312750.80179445737,32092.05085299611,0.0,32092.05085299611,0.0,10543.756352332408,0.0,10543.756352332408,54737.26272699567,0.0,54737.26272699567,1.377085764231779,1,36346.798828125,0.0,0,0.0,0.006239242057664133,0.015512277669127002,-1,0.0,0.0,True,27368.909958161585,5367.934127514156,8562.785709308815,22966.993059693377,9233.762908211957,0.0,9233.762908211957,47936.51231838054,22966.993059693377,468.9623601671835,1.9407760449377573e-05
46,Ampara,PF,5.0,46,52103067021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,102512.07002948405,312016.1785324594,34465.59916812833,0.0,34465.59916812833,0.0,11323.579219991449,0.0,11323.579219991449,55027.66205112837,0.0,55027.66205112837,1.2680494140821952,1,36346.798828125,0.0,0,0.0,0.0062465826988716685,0.01641451286761774,-1,0.0,0.0,True,29765.987810291528,5400.195390311085,8542.672502457004,24001.912434665504,10021.416487217173,0.0,10021.416487217173,48699.71843872604,24001.912434665504,464.5027472100691,1.9407760449377573e-05
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,117625.39303197702,358016.6279118183,28188.586233634454,0.0,28188.586233634454,0.0,9261.283628322723,0.0,9261.283628322723,61197.15811487233,0.0,61197.15811487233,1.8424433937939046,1,36346.798828125,0.0,0,0.0,0.00583148888081493,0.012316554053234223,-1,0.0,0.0,True,22780.796362385056,5932.903631427746,9802.116085998085,21650.108175332323,7755.042649731238,0.0,7755.042649731238,51244.14608918868,21650.108175332323,552.8926023281085,1.9407760449377573e-05
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,1.8010988102314913,2499.999938964844,73981.20290810967,217567.49879558414,20803.352508198717,0.0,20803.352508198717,0.0,6834.938738310622,0.0,6834.938738310622,37634.40407998467,0.0,37634.40407998467,1.588649211848922,2,36346.798828125,0.0,0,0.0,0.007353080175682087,0.013705913123518593,-1,0.0,0.0,True,17367.732931340688,3729.704775920455,6165.1002423424725,14912.732280783597,5883.53411179411,0.0,5883.53411179411,34332.390703601086,14912.732280783597,364.1526973469016,1.9407760449377573e-05
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,173242.29277537798,527297.889277117,67276.09905788589,0.0,67276.09905788589,0.0,22103.38005666922,0.0,22103.38005666922,94540.01654258427,0.0,94540.01654258427,1.0767068468638308,1,36346.798828125,0.0,0,0.0,0.004805106682568002,0.018201194403379202,-1,0.0,0.0,True,59402.140037698366,9258.132367949021,14436.857731281498,44096.83980984664,19925.52468342913,0.0,19925.52468342913,85224.94877984407,44096.83980984664,775.5329665908762,1.9407760449377573e-05
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112472.31443681991,342332.19299136556,51486.2855242953,0.0,51486.2855242953,0.0,16915.679603695615,0.0,16915.679603695615,62713.29119632907,0.0,62713.29119632907,0.8895108887010797,1,36346.798828125,0.0,0,0.0,0.005963581785685652,0.02029036519780376,-1,0.0,0.0,True,46454.89505183722,6089.530184519361,9372.692869734992,31197.161847620137,15526.4696746844,0.0,15526.4696746844,57562.92604092153,31197.161847620137,498.56043478805464,1.9407760449377573e-05
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,130928.62116746003,398507.6881721863,36502.83710727036,0.0,36502.83710727036,0.0,11992.908224872917,0.0,11992.908224872917,68995.45540906262,0.0,68995.45540906262,1.561592240533993,1,36346.798828125,0.0,0,0.0,0.005527295692134975,0.014134265805564714,-1,0.0,0.0,True,30473.5499214641,6744.014849614184,10910.71843062167,27084.01837022342,10317.826025787543,0.0,10317.826025787543,59358.67198618821,27084.01837022342,604.8272999531299,1.9407760449377573e-05
