,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,187466.7401595469,570592.8662809753,82172.76412731368,0.0,82172.76412731368,0.0,26997.639001783784,0.0,26997.639001783784,103905.97279018449,0.0,103905.97279018449,0.9359346080806461,1,36346.798828125,0.0,0,0.0,0.004619211863019197,0.01318094218735557,-1,0.0,0.0,True,76454.07410215799,11817.137169508063,15622.228346628908,50875.860885537426,25575.86546245774,0.0,25575.86546245774,98433.98456627887,50875.860885537426,899.3426610721777,2.0202561790982875e-05
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,98597.30716633184,300100.8075125373,25781.432795731962,0.0,25781.432795731962,0.0,8470.41988863269,0.0,8470.41988863269,51665.70595961423,0.0,51665.70595961423,1.675441641014319,1,36346.798828125,0.0,0,0.0,0.006369384529710047,0.00892504371183516,-1,0.0,0.0,True,22658.297572701373,5980.049847903256,8216.442263860987,19451.820537159834,7688.561796253033,0.0,7688.561796253033,46896.72746337194,19451.820537159834,514.3742648400109,2.0202561790982875e-05
12,Ampara,PF,5.0,12,52101053051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,102961.1308684206,313382.9858445473,21884.519114586896,0.0,21884.519114586896,0.0,7190.099457623889,0.0,7190.099457623889,53090.46530911314,0.0,53090.46530911314,2.097389739804465,1,36346.798828125,0.0,0,0.0,0.006232945703484369,0.0072740548940309875,-1,0.0,0.0,True,18618.039238578844,6114.97384006137,8580.09423903505,17036.69173338482,6369.166436082327,0.0,6369.166436082327,47028.83620952613,17036.69173338482,559.8179029334441,2.0202561790982875e-05
13,Ampara,PF,5.0,13,52101053071,helped,a,43493.30859375,0.0,4.502747025578729,0.0,145297.51332983177,442242.3120165664,58556.03847796616,0.0,58556.03847796616,0.0,19238.427780686263,0.0,19238.427780686263,79655.00741206798,0.0,79655.00741206798,1.0317736855459518,1,36346.798828125,0.0,0,0.0,0.005246877259162607,0.012468841870388847,-1,0.0,0.0,True,54079.981438720606,9115.189307903036,12108.126110819314,37736.87049976761,18124.590878905437,0.0,18124.590878905437,75043.26430714251,37736.87049976761,704.5352816548467,2.0202561790982875e-05
14,Ampara,PF,5.0,14,52101053081,helped,a,43493.30859375,0.0,6.303845835810221,0.0,115447.63546244109,351388.18314018013,38105.608082145496,0.0,38105.608082145496,0.0,12519.494285859919,0.0,12519.494285859919,61850.06185752963,0.0,61850.06185752963,1.2945749997041436,1,36346.798828125,0.0,0,0.0,0.00588623334315135,0.010813196782118848,-1,0.0,0.0,True,34487.15371493152,7143.622400935719,9620.636288536758,26725.384848266396,11616.843229447932,0.0,11616.843229447932,57390.694538044394,26725.384848266396,577.1764465955732,2.0202561790982875e-05
15,Ampara,PF,5.0,15,52101053091,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,95714.04244082206,291325.009295876,30547.904357107775,0.0,30547.904357107775,0.0,10036.431205069828,0.0,10036.431205069828,51099.30421657787,0.0,51099.30421657787,1.3442124386497787,1,36346.798828125,0.0,0,0.0,0.006464607566986865,0.010538316710116466,-1,0.0,0.0,True,27541.5534338098,5906.979071980861,7976.170203401838,21693.68940029614,9286.12594548867,0.0,9286.12594548867,47279.213595594105,21693.68940029614,481.2814861792339,2.0202561790982875e-05
16,Ampara,PF,5.0,16,52101053101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,118301.56240584551,360074.68589479,35333.57675210021,0.0,35333.57675210021,0.0,11608.750903365846,0.0,11608.750903365846,62743.61924034513,0.0,62743.61924034513,1.4472032847322722,1,36346.798828125,0.0,0,0.0,0.005814799647956988,0.00999842681748888,-1,0.0,0.0,True,31604.38476072805,7261.245405922933,9858.463533820459,25672.118020394257,10677.148813538697,0.0,10677.148813538697,57708.444716040634,25672.118020394257,601.9107709664854,2.0202561790982875e-05
17,Ampara,PF,5.0,17,52101054011,helped,a,43493.30859375,0.0,0.9005494051157459,0.0,162408.5476928466,494323.19918575464,70728.41578319686,0.0,70728.41578319686,0.0,23237.629362501997,0.0,23237.629362501997,89938.34223099053,0.0,89938.34223099053,0.9430539639534073,1,36346.798828125,0.0,0,0.0,0.004962786066982747,0.013125530124916077,-1,0.0,0.0,True,65770.08017127078,10234.00468760473,13534.04564107055,43929.61263640936,22004.811416124892,0.0,22004.811416124892,85166.87433983416,43929.61263640936,779.7333454987751,2.0202561790982875e-05
18,Ampara,PF,5.0,18,52101054021,helped,a,43493.30859375,0.0,6.303845835810221,0.0,135091.45733174606,411178.120360939,41347.641027187514,0.0,41347.641027187514,0.0,13584.655425462386,0.0,13584.655425462386,71819.4533469778,0.0,71819.4533469778,1.4084188716648671,1,36346.798828125,0.0,0,0.0,0.005441467658575148,0.01019718128471797,-1,0.0,0.0,True,37094.42579804109,8308.822486814468,11257.621444312172,29798.12753035202,12522.52950926351,0.0,12522.52950926351,66204.19846579152,29798.12753035202,684.3130003433973,2.0202561790982875e-05
19,Ampara,PF,5.0,19,52101054031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,193196.42599684995,588032.3217385879,84806.06662901456,0.0,84806.06662901456,0.0,27862.80340361974,0.0,27862.80340361974,107102.56570741994,0.0,107102.56570741994,0.9343643144120309,1,36346.798828125,0.0,0,0.0,0.004550199639156125,0.013193222716184736,-1,0.0,0.0,True,78913.66578753905,12179.246824697393,16099.702166404162,52469.213464767585,26397.86379514343,0.0,26397.86379514343,101471.4456653551,52469.213464767585,926.6721650295129,2.0202561790982875e-05
20,Ampara,PF,5.0,20,52101054051,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,223170.11200002788,679263.2856685289,96366.38787026009,0.0,96366.38787026009,0.0,31660.91562401734,0.0,31660.91562401734,123445.89536260461,0.0,123445.89536260461,0.9524584428977368,1,36346.798828125,0.0,0,0.0,0.004233621031506153,0.013052988695549262,-1,0.0,0.0,True,89545.80351661326,14056.330794036148,18597.509333335656,60102.056953410065,29964.92626617842,0.0,29964.92626617842,116833.23364144277,60102.056953410065,1072.555965942159,2.0202561790982875e-05
21,Ampara,PF,5.0,21,52101054061,helped,a,43493.30859375,0.0,6.303845835810221,0.0,106204.43527777874,323254.63751770486,40060.96155979169,0.0,40060.96155979169,0.0,13161.920372788001,0.0,13161.920372788001,57754.58488699998,0.0,57754.58488699998,1.1131201743037706,1,36346.798828125,0.0,0,0.0,0.00613703596878039,0.011915203078987179,-1,0.0,0.0,True,36767.441956592236,6634.813563636213,8850.369606481561,26599.724133192594,12341.722971232677,0.0,12341.722971232677,54155.553810185345,26599.724133192594,519.8306624981027,2.0202561790982875e-05
22,Ampara,PF,5.0,22,52101054071,helped,a,43493.30859375,0.0,4.502747025578729,0.0,70674.3889680465,215111.76937100297,18260.05764212643,0.0,18260.05764212643,0.0,5999.292461552109,0.0,5999.292461552109,34327.59013992151,0.0,34327.59013992151,1.7347007230858975,2,36346.798828125,0.0,0,0.0,0.007523136893750576,0.008170748008259248,-1,0.0,0.0,True,16090.741675252466,4281.925476572263,5889.532414003876,12931.889649864588,5466.25352541052,0.0,5466.25352541052,34327.59013992151,12931.889649864588,401.31710824546815,2.0202561790982875e-05
23,Ampara,PF,5.0,23,52101054081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,153146.89054520603,466133.4760706766,40245.54494700049,0.0,40245.54494700049,0.0,13222.564744515217,0.0,13222.564744515217,80284.3646558675,0.0,80284.3646558675,1.666316110259315,1,36346.798828125,0.0,0,0.0,0.005110647227408239,0.008965131069870368,-1,0.0,0.0,True,35395.12785501217,9292.924051426266,12762.240878767168,30328.49490236996,12008.394779719922,0.0,12008.394779719922,72912.2045574825,30328.49490236996,798.1823946040525,2.0202561790982875e-05
24,Ampara,PF,5.0,24,52101054091,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,140822.95956858035,428623.10439718893,77257.05433287127,0.0,77257.05433287127,0.0,25382.59586824294,0.0,25382.59586824294,80709.92031926804,0.0,80709.92031926804,0.7161459225799718,1,36346.798828125,0.0,0,0.0,0.0053295833920314626,0.015151748309151086,-1,0.0,0.0,True,73108.44882481715,8964.027138296857,11735.24663071503,42566.40397825032,24353.31595386015,0.0,24353.31595386015,77437.0832813513,42566.40397825032,661.6352135423775,2.0202561790982875e-05
25,Ampara,PF,5.0,25,52101054101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,78970.67078033325,240363.1777793352,26520.369460461436,0.0,26520.369460461436,0.0,8713.195527634438,0.0,8713.195527634438,42385.63040064214,0.0,42385.63040064214,1.2696819674103375,1,36346.798828125,0.0,0,0.0,0.007117001906923673,0.010954978206725205,-1,0.0,0.0,True,24048.12589841903,4892.969276804676,6580.8892316944375,18477.04730436285,8096.6191257878445,0.0,8096.6191257878445,39386.27391890797,18477.04730436285,393.6677911640191,2.0202561790982875e-05
26,Ampara,PF,5.0,26,52102059011,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,83271.65877734953,253454.1029587509,27997.61569565869,0.0,27997.61569565869,0.0,9198.540775517406,0.0,9198.540775517406,44699.70606485073,0.0,44699.70606485073,1.2680067358320852,1,36346.798828125,0.0,0,0.0,0.006930768417372292,0.010964617841685695,-1,0.0,0.0,True,25390.940489676083,5159.913676501639,6939.30489811246,19497.36896952088,8548.447376576787,0.0,8548.447376576787,41540.61979709314,19497.36896952088,415.0270479708181,2.0202561790982875e-05
27,Ampara,PF,5.0,27,52102059021,helped,a,43493.30859375,0.0,1.6209861161867876,1249.999969482422,70735.02741562157,211491.7215641069,37635.392801876085,0.0,37635.392801876085,0.0,12365.033149468627,0.0,12365.033149468627,34388.228587496575,0.0,34388.228587496575,0.6171794616826316,2,36346.798828125,0.0,0,0.0,0.007519911552857938,0.012388426363569708,-1,0.0,0.0,True,35931.827835837015,4668.1577042287945,5894.585617968464,18276.979084772014,11946.553151631959,0.0,11946.553151631959,34388.228587496575,18276.979084772014,306.5046293170848,2.0202561790982875e-05
28,Ampara,PF,5.0,28,52102059031,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,71505.18081684581,217640.45206898887,16304.268946568734,0.0,16304.268946568734,0.0,5356.723384958453,0.0,5356.723384958453,35158.3819887208,0.0,35158.3819887208,1.9886597388144602,2,36346.798828125,0.0,0,0.0,0.00747930495358376,0.007423098034406467,-1,0.0,0.0,True,14053.425485044572,4251.8923247989605,5958.765068070484,12042.660290632452,4797.566563632806,0.0,4797.566563632806,33836.69653690431,12042.660290632452,407.59103311795906,2.0202561790982875e-05
29,Ampara,PF,5.0,29,52102059041,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,81725.26410679494,248747.33861899434,33681.247031678664,0.0,33681.247031678664,0.0,11065.882450812094,0.0,11065.882450812094,44930.93977631971,0.0,44930.93977631971,1.0054573482287064,1,36346.798828125,0.0,0,0.0,0.006996032676754663,0.0126574294578127,-1,0.0,0.0,True,31169.788823136038,5133.8545781994735,6810.438675566245,21480.479756450535,10441.077646811935,0.0,10441.077646811935,42394.03708055447,21480.479756450535,395.09724614258454,2.0202561790982875e-05
30,Ampara,PF,5.0,30,52102059051,helped,a,43493.30859375,0.0,1.6209861161867876,150.0,100858.7011452491,306527.26298855053,67099.93597165795,0.0,67099.93597165795,0.0,22045.505370397634,0.0,22045.505370397634,59818.45682242622,0.0,59818.45682242622,0.5629357301918043,1,36346.798828125,0.0,0,0.0,0.006297574445849965,0.01696598918523133,-1,0.0,0.0,True,64250.97548526049,6450.566692487105,8404.891762104091,33182.006585326206,21339.6981606299,0.0,21339.6981606299,57903.313840494215,33182.006585326206,470.2969956166354,2.0202561790982875e-05
31,Ampara,PF,5.0,31,52102059061,helped,a,43493.30859375,0.0,3.241972232373575,1249.999969482422,57804.29008980555,172134.41227508624,23933.68352174912,0.0,23933.68352174912,0.0,7863.373691121386,0.0,7863.373691121386,21457.491261680552,0.0,21457.491261680552,0.5984481759195007,2,36346.798828125,0.0,0,0.0,0.00831859459825265,0.008365685514661537,-1,0.0,0.0,True,22881.95162560591,4004.3356231054295,4817.024174150462,10792.774543597607,7605.016402127794,0.0,7605.016402127794,21457.491261680552,10792.774543597607,203.11136602441468,2.0202561790982875e-05
32,Ampara,PF,5.0,32,52102059071,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,94081.69105696894,286356.6183477122,35145.74066273443,0.0,35145.74066273443,0.0,11547.037865158356,0.0,11547.037865158356,51103.579348774554,0.0,51103.579348774554,1.1255002949918937,1,36346.798828125,0.0,0,0.0,0.006520448035778217,0.011834524321552967,-1,0.0,0.0,True,32225.551869817977,5873.688281381538,7840.140921414078,23435.119951600263,10819.727861451454,0.0,10819.727861451454,47884.73266968441,23435.119951600263,461.1586308185944,2.0202561790982875e-05
33,Ampara,PF,5.0,33,52102059081,helped,a,43493.30859375,0.0,3.241972232373575,0.0,75890.76029783556,230988.84850577163,31744.921681528864,0.0,31744.921681528864,0.0,10429.708003615051,0.0,10429.708003615051,39543.96146971056,0.0,39543.96146971056,0.9866616881381062,2,36346.798828125,0.0,0,0.0,0.007259981997559126,0.012009328120958292,-1,0.0,0.0,True,29500.482143492594,4778.500726196021,6324.23002481963,19127.87924059135,9878.324742055172,0.0,9878.324742055172,39543.96146971055,19127.87924059135,386.17671049250913,2.0202561790982875e-05
34,Ampara,PF,5.0,34,52102059091,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,133528.55686287096,406421.11729208345,39235.897771617565,0.0,39235.897771617565,0.0,12890.847900745342,0.0,12890.847900745342,70709.11398055287,0.0,70709.11398055287,1.4736062984044183,1,36346.798828125,0.0,0,0.0,0.0054732201605824605,0.00986608463547502,-1,0.0,0.0,True,35023.50289678028,8184.450190596711,11127.37973857258,28657.079423164134,11838.276342750854,0.0,11838.276342750854,64935.529276119494,28657.079423164134,681.4113661488853,2.0202561790982875e-05
35,Ampara,PF,5.0,35,52102059101,helped,a,43493.30859375,0.0,4.862958348560363,0.0,79044.18222716647,240586.924707016,22815.866236392536,0.0,22815.866236392536,0.0,7496.09103094984,0.0,7496.09103094984,41787.08188177856,0.0,41787.08188177856,1.5029449460977615,1,36346.798828125,0.0,0,0.0,0.007113691715146475,0.009721723981532327,-1,0.0,0.0,True,20320.338362922987,4837.4237455182565,6587.015185597206,16756.754221656352,6872.350987476854,0.0,6872.350987476854,38310.03282221729,16756.754221656352,404.69931377467765,2.0202561790982875e-05
36,Ampara,PF,5.0,36,52102060011,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,105491.44572760709,321084.5098955219,22284.261156398876,0.0,22284.261156398876,0.0,7321.433622335145,0.0,7321.433622335145,54371.56355096744,0.0,54371.56355096744,2.1113614491599133,1,36346.798828125,0.0,0,0.0,0.006157740367626415,0.007225233035959897,-1,0.0,0.0,True,18937.712399300603,6261.076867634205,8790.953810633924,17353.09751891781,6480.2697944313395,0.0,6480.2697944313395,48124.782539920096,17353.09751891781,574.2954724908425,2.0202561790982875e-05
37,Ampara,PF,5.0,37,52102060021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,76291.96779815528,232210.00452195894,30053.639015184075,0.0,30053.639015184075,0.0,9874.041666223662,0.0,9874.041666223662,39945.168970030274,0.0,39945.168970030274,1.0818615369800386,2,36346.798828125,0.0,0,0.0,0.007240867280425336,0.011700795456878592,-1,0.0,0.0,True,27737.436828687405,4760.998679996141,6357.6639831796065,18830.64790467192,9305.016230790017,0.0,9305.016230790017,39945.16897003028,18830.64790467192,398.86450920118534,2.0202561790982875e-05
38,Ampara,PF,5.0,38,52102060031,helped,a,43493.30859375,0.0,4.502747025578729,0.0,61854.626670224374,188267.04243358347,16700.155172247658,0.0,16700.155172247658,0.0,5486.790731726768,0.0,5486.790731726768,25507.827842099374,0.0,25507.827842099374,1.3118946413011103,2,36346.798828125,0.0,0,0.0,0.008041626547917019,0.007175152430677992,-1,0.0,0.0,True,15161.242709135593,3991.6440165184613,5154.552222518698,10113.31676435477,5108.701234907296,0.0,5108.701234907296,25507.827842099374,10113.31676435477,290.4590589090833,2.0202561790982875e-05
39,Ampara,PF,5.0,39,52102060041,helped,a,43493.30859375,0.0,4.502747025578729,0.0,60139.95723148843,183048.0998684113,13197.448714560649,0.0,13197.448714560649,0.0,4335.986015855978,0.0,4335.986015855978,23793.15840336343,0.0,23793.15840336343,1.6407236365725717,2,36346.798828125,0.0,0,0.0,0.008155459553498208,0.005793094185366506,-1,0.0,0.0,True,11706.23397967842,3832.174035165377,5011.663102624036,8136.223948321397,3969.5796130209756,0.0,3969.5796130209756,23793.158403363424,8136.223948321397,294.5043900108449,2.0202561790982875e-05
40,Ampara,PF,5.0,40,52102060051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,73982.6970432079,225181.27282287012,20257.75869684954,0.0,20257.75869684954,0.0,6655.631730185402,0.0,6655.631730185402,37635.898215082896,0.0,37635.898215082896,1.644193165090207,2,36346.798828125,0.0,0,0.0,0.007353005924870206,0.00897277791720905,-1,0.0,0.0,True,17906.69418115653,4461.10939395506,6165.224753600658,14661.76072593951,6072.559312738173,0.0,6072.559312738173,36462.28038855441,14661.76072593951,409.0367591648033,2.0202561790982875e-05
41,Ampara,PF,5.0,41,52102060061,helped,a,43493.30859375,0.0,6.303845835810221,0.0,48480.07555637554,147558.8962910861,17755.98481661385,0.0,17755.98481661385,0.0,5833.680700546806,0.0,5833.680700546806,12133.276728250537,0.0,12133.276728250537,0.3691359315811717,2,36346.798828125,0.0,0,0.0,0.009083398165646546,0.002518047098941259,-1,0.07707129094412331,0.0,True,17267.558172885572,12219.460061230515,4040.0062963646283,3027.531613559899,5713.703680103719,0.0,5713.703680103719,12133.27672825054,3027.531613559899,174.61847003041984,2.0202561790982875e-05
42,Ampara,PF,5.0,42,52102060071,helped,a,43493.30859375,0.0,2.701648215347238,0.0,122011.01352844006,371365.1491874735,33345.24393617618,0.0,33345.24393617618,0.0,10955.48954420616,0.0,10955.48954420616,64181.28345719216,0.0,64181.28345719216,1.596203465023732,1,36346.798828125,0.0,0,0.0,0.005725724904569222,0.009280510784268921,-1,0.0,0.0,True,29485.354720572155,7430.575617184195,10167.584460703338,24877.786710022956,9989.89980053167,0.0,9989.89980053167,58524.503922871445,24877.786710022956,631.1349088685731,2.0202561790982875e-05
43,Ampara,PF,5.0,43,52102060091,helped,a,43493.30859375,0.0,2.701648215347238,0.0,113963.84798217926,346871.9764221571,33934.84301831796,0.0,33934.84301831796,0.0,11149.200725088245,0.0,11149.200725088245,60425.37384835558,0.0,60425.37384835558,1.4520819529552018,1,36346.798828125,0.0,0,0.0,0.005924428238197458,0.009973795906971216,-1,0.0,0.0,True,30341.86595529237,6993.197812729763,9496.987331848271,24680.1707884857,10251.586134940817,0.0,10251.586134940817,55560.56797403427,24680.1707884857,580.1608095111715,2.0202561790982875e-05
44,Ampara,PF,5.0,44,52102060101,helped,a,43493.30859375,0.0,2.701648215347238,8333.332763671875,48268.013840785854,121549.35701522033,10420.20589359124,0.0,10420.20589359124,0.0,3423.7092112218274,0.0,3423.7092112218274,11921.21501266085,0.0,11921.21501266085,0.8719755910444299,2,36346.798828125,0.0,0,0.0,0.009103329894581746,0.0,-1,0.0,0.0,True,9764.439824933794,8321.078775440052,4022.3344867321543,0.0,3262.6031146195674,0.0,3262.6031146195674,11921.215012660854,0.0,227.77705047579286,2.0202561790982875e-05
45,Ampara,PF,5.0,45,52103067011,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,102753.42851170579,312750.80179445737,32092.05085299611,0.0,32092.05085299611,0.0,10543.756352332408,0.0,10543.756352332408,54737.26272699567,0.0,54737.26272699567,1.377085764231779,1,36346.798828125,0.0,0,0.0,0.006239242057664133,0.01036170771261285,-1,0.0,0.0,True,28860.5203953608,6330.367429887524,8562.785709308815,22966.993059693377,9737.004621147064,0.0,9737.004621147064,50549.060724814335,22966.993059693377,518.638525467878,2.0202561790982875e-05
46,Ampara,PF,5.0,46,52103067021,helped,a,43493.30859375,0.0,2.701648215347238,0.0,102512.07002948405,312016.1785324594,34465.59916812833,0.0,34465.59916812833,0.0,11323.579219991449,0.0,11323.579219991449,55027.66205112837,0.0,55027.66205112837,1.2680494140821952,1,36346.798828125,0.0,0,0.0,0.0062465826988716685,0.010964372106211111,-1,0.0,0.0,True,31256.629437739946,6352.128005390055,8542.672502457004,24001.912434665504,10523.275880463276,0.0,10523.275880463276,51138.53646191569,24001.912434665504,510.92405582155,2.0202561790982875e-05
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,117625.39303197702,358016.6279118183,28188.586233634454,0.0,28188.586233634454,0.0,9261.283628322723,0.0,9261.283628322723,61197.15811487233,0.0,61197.15811487233,1.8424433937939046,1,36346.798828125,0.0,0,0.0,0.00583148888081493,0.0082270660600799,-1,0.0,0.0,True,24457.02905885208,7073.743782516844,9802.116085998085,21650.108175332323,8325.666075058007,0.0,8325.666075058007,55014.73917166149,21650.108175332323,624.269293889914,2.0202561790982875e-05
