,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,pov_line,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
619705,III - Central Luzon,EQ,2000,3871325208,helped,a,Bataan,1900.259065,0,1900.259065,0.0,0,1.0,89211.21900000003,22302.6775,225827.69784292858,10355.933014110778,236183.63085703936,768.3760717802207,127.8558296814779,0.06262372003545033,71994.80326785592,3301.514239075196,75296.31750693113,71994.80326785592,3301.514239075196,75296.31750693113,0.24497735495546205,3,15573.959716184301,5.632680043150011,424120.06494397775,28531.45330411502,0,0.0,0.006696074220575933,0.0829699152260736,0.0,0.0,0.0,True,172013.89329318446,10190.296294561253,68650.53871441596,4578.646797643445,54838.74000076986,1088.5545898342314,49732.74533952368,91872.25393407911,11966.844687554694,58332.386590173235
619731,III - Central Luzon,EQ,2000,31410490537,helped,a,Bulacan,650.7884465,0,650.7884465,0.0,0,1.0,110186.55000000002,22302.6775,313946.51101750246,14396.856847791903,328343.36786529433,949.0365606596507,50.62196371640386,0.06262372003545033,100087.44504429978,4589.777455700697,104677.22250000047,100087.44504429978,4589.777455700697,104677.22250000047,0.1494429670459277,3,15573.959716184301,5.632680043150011,589613.302148126,28531.45330411502,0,0.0,0.006025120027917592,0.06548521373979026,0.0,0.0,0.0,True,265914.5145232791,16901.320845446666,100564.07915353382,11923.873045910781,84774.6460776772,1513.3126662268135,80093.4094928236,119832.46352375986,11923.873045910781,83612.13634437075
619836,III - Central Luzon,EQ,2000,31421280477,helped,a,Bulacan,714.2140469999999,0,714.2140469999999,0.0,0,1.0,69288.95300000001,22302.6775,197419.96683266433,9053.220538027384,206473.1873706917,596.785629887025,31.83276783521766,0.06262372003545033,62938.301231543875,2886.204118456428,65824.5053500003,62938.301231543875,2886.204118456428,65824.5053500003,0.2272932113711022,3,15573.959716184301,5.632680043150011,370768.3776351678,28531.45330411502,0,0.0,0.007597977378704209,0.01816098807307931,0.0,0.0,0.0,True,153359.56439899895,12919.321763838205,63238.02454979745,2210.693758410738,48891.66286338133,951.6211389184465,43648.73475121937,78506.3226379412,2210.693758410738,50286.87001812403
619838,III - Central Luzon,EQ,2000,31421431110,helped,a,Bulacan,3995.78075,0,3995.78075,0.0,0,1.0,81090.55500000001,22302.6775,221095.45597415435,10138.92340781491,231234.37938196925,698.4328070820098,67.73769241576282,0.06262372003545033,70486.14500488555,3232.330679831845,73718.4756847174,70486.14500488555,3232.330679831845,73718.4756847174,0.22062800748450448,3,15573.959716184301,5.632680043150011,415232.5868007471,28531.45330411502,0,0.0,0.007023358858370913,0.029825389587645468,0.0,0.0,0.0,True,173027.80518752825,14060.811727462322,74039.48858661324,4184.186342090014,55161.97930250951,1065.743820138289,50033.17387156739,88207.95376950875,4184.186342090014,59910.93916673516
619996,III - Central Luzon,EQ,2000,34919331680,helped,a,Nueva Ecija,2628.08475,0,2628.08475,0.0,0,1.0,76481.93000000001,22302.6775,217914.39226824738,9993.04722448285,227907.43949273022,658.7387280916968,35.137369174554635,0.06262372003545033,69472.0087502239,3185.824749776436,72657.83350000034,69472.0087502239,3185.824749776436,72657.83350000034,0.20756713968893514,3,15573.959716184301,5.632680043150011,409258.32873396826,28531.45330411502,0,0.0,0.007231869427931807,0.029610269870034383,0.0,0.0,0.0,True,173031.23622903752,22113.18174268934,78232.25170333622,3919.0257959107494,55163.07313272087,1050.4101762553823,50018.93405789584,85934.5328387976,3919.0257959107494,56083.93259147233
620374,III - Central Luzon,EQ,2000,36910211112,helped,a,Tarlac,1844.2696749999998,0,1844.2696749999998,0.0,0,1.0,67032.74200000003,22302.6775,190991.50917091427,8758.426420365899,199749.93559128017,577.3528885264648,30.796218171229164,0.06262372003545033,60888.88236444219,2792.222535558117,63681.104900000304,60888.88236444219,2792.222535558117,63681.104900000304,0.23435286675555048,3,15573.959716184301,5.632680043150011,358695.2886959741,28531.45330411502,0,0.0,0.007724786823627718,0.014146459829289526,0.0,0.0,0.0,True,147206.57880769283,13496.685128496174,62004.99379092316,1674.8436459107397,46930.06563067984,920.6341202307732,41656.150499830204,76154.43424868988,1674.8436459107397,48477.51244425576
620415,III - Central Luzon,EQ,2000,36933106113,helped,a,Tarlac,3193.0935449999997,0,3193.0935449999997,0.0,0,1.0,61170.25000000001,22302.6775,174287.93773440027,7992.439481893594,182280.37721629385,526.8592552783529,28.102868961986214,0.06262372003545033,55563.71476574119,2548.0227342590865,58111.73750000028,55563.71476574119,2548.0227342590865,58111.73750000028,0.2551311563966953,3,15573.959716184301,5.632680043150011,327324.8240890237,28531.45330411502,0,0.0,0.008086486538939373,0.002574636480517799,0.0,0.0,0.0,True,131266.50991902346,12753.284930881615,56582.21427730371,282.50179591073356,41848.30579927944,840.1180917386081,36493.87463993764,69984.05111173636,282.50179591073356,43800.82647746011
620441,III - Central Luzon,EQ,2000,36953706166,helped,a,Tarlac,2173.0775,0,2173.0775,656.8330848761723,0,1.0,85399.25000000001,22302.6775,209855.57422992052,9623.488571691432,219479.06280161196,729.8862873110677,135.72738712554,0.06262372003545033,66943.95758909282,3068.0079241266535,70011.96551321947,66943.95758909282,3068.0079241266535,70011.96551321947,0.270638772857795,3,15573.959716184301,5.632680043150011,394355.0009280182,28531.45330411502,0,0.0,0.006843889160564031,0.021817901986342925,0.0,0.0,0.0,True,155354.53145369422,15569.236139817025,79090.42674978677,3257.5587992155324,49541.22882854397,1011.5643506633367,44358.243928126896,86403.20367865241,3257.5587992155324,63385.4632228442
620644,III - Central Luzon,EQ,2000,314121609348,helped,a,Bulacan,2726.9991299999997,0,2726.9991299999997,0.0,0,1.0,88637.06300000004,22302.6775,222700.63287711758,10212.533087414296,232913.1659645319,763.430867165664,132.16043214927384,0.06262372003545033,70997.88203467772,3255.7977498679293,74253.67978454565,70997.88203467772,3255.7977498679293,74253.67978454565,0.25052085885365244,3,15573.959716184301,5.632680043150011,418247.2202528617,28531.45330411502,0,0.0,0.006717726479837118,0.02809485504505549,0.0,0.0,0.0,True,168590.366587765,14791.684469143525,80987.92401928085,4317.987367047075,53747.30553992547,1073.4812354416672,48626.23752428673,90861.64095630572,4317.987367047075,66064.07911798805
620671,III - Central Luzon,EQ,2000,314133208185,helped,a,Bulacan,1783.4686299999998,0,1783.4686299999998,0.0,0,1.0,96176.906,22302.6775,274029.8528192261,12566.371737254121,286596.22455648024,828.3715216160823,44.18564557913794,0.06262372003545033,87361.84946171548,4006.211238284937,91368.06070000041,87361.84946171548,4006.211238284937,91368.06070000041,0.16865540533155393,3,15573.959716184301,5.632680043150011,514647.05208621116,28531.45330411502,0,0.0,0.006449032933719701,0.0532551671783151,0.0,0.0,0.0,True,227202.60615535057,15617.553059373007,87777.88203483984,8596.582595910766,72433.12971943677,1320.9028692549646,67559.48333761131,105878.43097112737,8596.582595910766,72116.1433298877
620749,III - Central Luzon,EQ,2000,314201911571,helped,a,Bulacan,2383.543065,0,2383.543065,0.0,0,1.0,62931.76200000003,22302.6775,179306.8855689179,8222.596756984502,187529.4823259024,542.0311550251072,28.912143746885178,0.06262372003545033,57163.77607535544,2621.3978246448582,59785.1739000003,57163.77607535544,2621.3978246448582,59785.1739000003,0.2484810249132791,3,15573.959716184301,5.632680043150011,336750.75590278464,28531.45330411502,0,0.0,0.007972509582100233,0.006239295891583069,0.0,0.0,0.0,True,136048.1346947424,12205.149878785807,57436.000083851926,700.8608959107387,43372.70753705046,864.3108668215067,38042.46915279156,71847.84909928098,700.8608959107387,45201.93806131923
620751,III - Central Luzon,EQ,2000,314201912565,helped,a,Bulacan,3972.571585,0,3972.571585,0.0,0,1.0,73219.22700000001,22302.6775,208618.21026294513,9566.745937911477,218184.9562008566,630.6370729116959,33.63841641776721,0.06262372003545033,66508.34751200225,3049.918137998075,69558.26565000032,66508.34751200225,3049.918137998075,69558.26565000032,0.216034505776689,3,15573.959716184301,5.632680043150011,391799.4547628838,28531.45330411502,0,0.0,0.007391242066918949,0.024653201607277207,0.0,0.0,0.0,True,164098.6048982691,13342.01000557607,66825.07202184442,3144.133833410744,52315.31335185352,1005.5998997194874,47126.36400049259,82577.32500833432,3144.133833410744,53449.423599850576
620784,III - Central Luzon,EQ,2000,314207219502,helped,a,Bulacan,1960.0306899999998,0,1960.0306899999998,0.0,0,1.0,70997.22700000001,22302.6775,175005.9301274647,8025.3649431998865,183031.29507066458,611.4989908337496,116.19750336817876,0.06262372003545033,55792.613707634686,2558.519507382544,58351.13321501723,55792.613707634686,2558.519507382544,58351.13321501723,0.30886875859455715,3,15573.959716184301,5.632680043150011,328673.2635554153,28531.45330411502,0,0.0,0.007506012830526426,0.0026886327071282442,0.0,0.0,0.0,True,124167.61047238919,13018.629153815287,64880.696769932474,342.3507246649715,39585.147320667114,843.5790220071351,34234.17709159384,72585.67279585323,342.3507246649715,51745.870112749006
620804,III - Central Luzon,EQ,2000,314212801663,helped,a,Bulacan,1071.32108,0,1071.32108,0.0,0,1.0,83311.54700000004,22302.6775,205446.57310199676,9421.302034007844,214867.87513600462,717.5622072577356,136.0875339360782,0.06262372003545033,65497.21647882705,3003.550020410771,68500.76649923783,65497.21647882705,3003.550020410771,68500.76649923783,0.27364073419236246,3,15573.959716184301,5.632680043150011,385842.9004007358,28531.45330411502,0,0.0,0.006929109048759404,0.019716043139848725,0.0,0.0,0.0,True,151584.12555316114,14298.773808526268,76133.85325762889,2879.7590457201204,48325.64562262148,990.3116945001237,43121.40806604119,84600.99947431547,2879.7590457201204,61698.99191516654
620806,III - Central Luzon,EQ,2000,314212806120,helped,a,Bulacan,2142.64216,0,2142.64216,966.5896037966977,1,1.0,89263.71100000004,22302.6775,251578.55650464504,11536.80750339531,263115.36400804034,760.5029507321942,40.56551072323713,0.06262372003545033,80264.81485710367,3677.9819060272016,83942.79676313087,80264.81485710367,3677.9819060272016,83942.79676313087,0.18574192286606683,3,15573.959716184301,5.632680043150011,472822.9160938846,28531.45330411502,0,0.0,0.006694105100016264,0.0444855713000214,0.0,0.0,0.0,True,204665.18056704482,14935.58065563647,81467.96471872763,6740.2666116933815,65268.06335578088,1212.6811502877713,60286.19525498825,98301.09943724194,6740.2666116933815,66491.81855236793
620819,III - Central Luzon,EQ,2000,314231117274,helped,a,Bulacan,1505.240895,0,1505.240895,0.0,0,1.0,84851.56300000005,22302.6775,241761.37793797717,11086.614526204847,252847.99246418203,730.8263623474527,38.98255044255531,0.06262372003545033,77074.52632544939,3534.458524551023,80608.98485000042,77074.52632544939,3534.458524551023,80608.98485000042,0.18882399306097636,3,15573.959716184301,5.632680043150011,454044.62026317895,28531.45330411502,0,0.0,0.0068659410823445404,0.040818092794830334,0.0,0.0,0.0,True,196006.29212324577,14529.16343687482,77441.56884695153,5906.813633410768,62487.615892404814,1165.359520168682,57458.42616149309,94469.11690528055,5906.813633410768,62873.422859634156
620852,III - Central Luzon,EQ,2000,314432128002,helped,a,Bulacan,3273.89741,0,3273.89741,0.0,0,1.0,88307.64100000003,22302.6775,225128.097913603,10323.850988416078,235451.9489020191,760.5935560611268,121.69670228811464,0.06262372003545033,71771.76791940618,3291.286356710072,75063.05427611625,71771.76791940618,3291.286356710072,75063.05427611625,0.24276115611757473,3,15573.959716184301,5.632680043150011,422806.1677989661,28531.45330411502,0,0.0,0.006730244688341478,0.029578558448110207,0.0,0.0,0.0,True,171903.7876801747,14744.675495800388,80676.95769546076,4520.330989939726,54803.63787634915,1085.182316541853,49694.270941810595,91425.8331800399,4520.330989939726,65810.58549737226
620899,III - Central Luzon,EQ,2000,314916316400,helped,a,Bulacan,633.4197485,0,633.4197485,0.0,0,1.0,134530.55000000005,22302.6775,383308.09702060436,17577.617867196233,400885.71488780057,1158.711389690041,61.80609721284346,0.06262372003545033,122200.2052873461,5603.817212654498,127804.0225000006,122200.2052873461,5603.817212654498,127804.0225000006,0.12557600132716495,3,15573.959716184301,5.632680043150011,719879.1669700484,28531.45330411502,0,0.0,0.0054527995988917265,0.08122884420766537,0.0,0.0,0.0,True,333389.0766555259,19025.93743942729,122782.14427049801,17705.573045910816,106285.81531288155,1847.655501596698,101938.92156339783,143804.58869595444,17705.573045910816,103694.40073385788
621156,III - Central Luzon,EQ,2000,354119113226,helped,a,Pampanga,2920.0940399999995,0,2920.0940399999995,0.0,0,1.0,83969.86700000001,22302.6775,239249.22574718707,10971.413069264127,250220.6388164512,723.2323162557343,38.57748119480323,0.06262372003545033,76273.64182597297,3497.7318240273958,79771.37365000036,76273.64182597297,3497.7318240273958,79771.37365000036,0.1906224097810227,3,15573.959716184301,5.632680043150011,449326.6243730197,28531.45330411502,0,0.0,0.0069018936494722564,0.039728342560219065,0.0,0.0,0.0,True,193582.3719320765,52249.76050471847,114444.65566533338,5697.410833410753,61714.86011901163,1153.2502225769015,56673.56109050812,93574.69931932676,5697.410833410753,62156.317679420106
621224,III - Central Luzon,EQ,2000,354167213250,helped,a,Pampanga,1461.7378299999998,0,1461.7378299999998,0.0,0,1.0,93179.39100000002,22302.6775,233561.85531508605,10710.603488402889,244272.45880348893,802.5539302119977,140.62239333435573,0.06262372003545033,74460.48463010354,3414.5846518964695,77875.06928200001,74460.48463010354,3414.5846518964695,77875.06928200001,0.24281401704771416,3,15573.959716184301,5.632680043150011,438645.3486036459,28531.45330411502,0,0.0,0.00655194226524407,0.032516284129477935,0.0,0.0,0.0,True,178333.17934512516,57181.937062884055,127094.36273802751,5223.3347414106665,56853.35450753074,1125.8354579262998,51784.640714376634,95086.43636405692,5223.3347414106665,69771.8032818091
621244,III - Central Luzon,EQ,2000,354204217401,helped,a,Pampanga,7787.271504999999,0,7787.271504999999,759.9722629678622,0,1.0,76844.727,22302.6775,216782.74972139185,9941.15272915259,226723.90245054444,655.3178582528087,34.95489870287721,0.06262372003545033,69158.82872019192,3169.2805702197484,72328.10929041167,69158.82872019192,3169.2805702197484,72328.10929041167,0.211845215400133,3,15573.959716184301,5.632680043150011,407401.0977588747,28531.45330411502,0,0.0,0.007214777789370306,0.028820789735393645,0.0,0.0,0.0,True,171316.39774021384,48301.53044964837,104733.27298941491,3836.5947435135804,54632.067367951604,1044.9553330266829,49482.47344989788,85775.03263074835,3836.5947435135804,56396.78764106365
621411,III - Central Luzon,EQ,2000,369176011158,helped,a,Tarlac,1753.07072,0,1753.07072,0.0,0,1.0,113157.91000000002,22302.6775,302178.8962041967,13857.221400473061,316036.1176046697,974.6288790949014,113.97570850243618,0.06262372003545033,96335.88081410018,4417.739445141408,100753.6202592416,96335.88081410018,4417.739445141408,100753.6202592416,0.1780801406613389,3,15573.959716184301,5.632680043150011,567512.9061093448,28531.45330411502,0,0.0,0.005945488410662346,0.05796494443055695,0.0,0.0,0.0,True,247931.47328228218,18403.997957678934,104732.56152227803,10942.972485721062,79041.57821811015,1456.5893712599798,74303.61833828971,118455.28997477151,10942.972485721062,86214.58785609667
621424,III - Central Luzon,EQ,2000,369331013242,helped,a,Tarlac,2128.728935,0,2128.728935,1462.946444282724,0,1.0,68073.211,22302.6775,189787.7749618283,8703.225969069803,198491.00093089812,573.7140910445725,30.602123357883222,0.06262372003545033,60596.74207290711,2774.6244035782065,63371.36647648532,60596.74207290711,2774.6244035782065,63371.36647648532,0.2429535576406946,3,15573.959716184301,5.632680043150011,356950.6312592445,28531.45330411502,0,0.0,0.007665524522698863,0.013270712239067025,0.0,0.0,0.0,True,144887.57206730903,13588.802923755102,62966.7509672412,1597.4090400319928,46220.96347171654,914.8317744124475,40941.24599504858,76142.19708672384,1597.4090400319928,49347.34592012821
621434,III - Central Luzon,EQ,2000,369351017238,helped,a,Tarlac,1755.099825,0,1755.099825,444.1087525748001,0,1.0,65472.691000000006,22302.6775,185281.2027692476,8496.565049282715,193777.76781853032,560.0910641150814,29.875466026101467,0.06262372003545033,59096.22482888268,2708.7400483580864,61804.96487724077,59096.22482888268,2708.7400483580864,61804.96487724077,0.2432815420518944,3,15573.959716184301,5.632680043150011,348127.59223162144,28531.45330411502,0,0.0,0.007816276246620011,0.010375182021826006,0.0,0.0,0.0,True,141395.63194279888,13290.182116581025,60561.749391961224,1205.8086402208555,45086.68167076092,893.1087975964457,39785.241217276955,74184.18859572316,1205.8086402208555,47241.691809354095
621551,III - Central Luzon,EQ,2000,377614018165,helped,a,Aurora,657.7819949999999,0,657.7819949999999,8882.174628008783,0,0.0,78085.82799999998,22302.6775,197176.9288157335,9042.075379806054,206219.00419553954,596.0509443415478,31.793579434509176,0.06262372003545033,63417.0545246424,2882.650995959949,66299.70552060235,63417.0545246424,2882.650995959949,66299.70552060235,0.26977747041227945,3,15573.959716184301,5.632680043150011,373445.0281526195,28531.45330411502,0,0.0,0.007157212071766473,0.016953889051679483,0.0,0.0,0.0,True,146108.38314146583,40750.64758674329,98208.33845598322,2329.4938010612514,46763.354573111465,950.4496256303896,41519.254947661444,80936.00495759424,2329.4938010612514,57425.89728980542
621608,III - Central Luzon,EQ,2000,3141215188004,helped,a,Bulacan,2140.162375,0,2140.162375,0.0,0,1.0,78258.52300000003,22302.6775,222976.3092975774,10225.174966914114,233201.4842644915,674.0405204648314,35.95357248053729,0.06262372003545033,71085.76881670741,3259.828033292943,74345.59685000035,71085.76881670741,3259.828033292943,74345.59685000035,0.20325341688963514,3,15573.959716184301,5.632680043150011,418764.9596730733,28531.45330411502,0,0.0,0.007149310712714871,0.03216074737737909,0.0,0.0,0.0,True,177901.21060183214,13866.766058144174,71424.2918161123,4340.9666334107515,56715.64108712969,1074.81007524151,51595.90191129079,87754.93083491575,4340.9666334107515,57521.57218548759
621609,III - Central Luzon,EQ,2000,3141216010389,helped,a,Bulacan,2726.9991299999997,0,2726.9991299999997,0.0,0,1.0,123962.34,22302.6775,335122.5237517441,15367.939542591781,350490.46329433593,1067.687415613995,112.32402016923764,0.06262372003545033,106838.44541033871,4899.362631641176,111737.8080419799,106838.44541033871,4899.362631641176,111737.8080419799,0.16003789288100342,3,15573.959716184301,5.632680043150011,629383.321423387,28531.45330411502,0,0.0,0.00568048101650479,0.06694817574273815,0.0,0.0,0.0,True,280528.7812136166,17958.50962222347,113192.21766181233,13689.019431405637,89433.73468959157,1615.3871507848585,84854.572589296,129749.80762719922,13689.019431405637,95121.38401941962
621725,III - Central Luzon,EQ,2000,3142034212391,helped,a,Bulacan,2186.265875,0,2186.265875,0.0,0,1.0,82371.34400000001,22302.6775,215440.9129038253,9879.619213417722,225320.532117243,709.4642404782884,96.82956006069524,0.06262372003545033,68683.45330760266,3149.663431126418,71833.11673872908,68683.45330760266,3149.663431126418,71833.11673872908,0.2411148242981737,3,15573.959716184301,5.632680043150011,404612.9630915043,28531.45330411502,0,0.0,0.006968541962715615,0.02592103627602501,0.0,0.0,0.0,True,164808.02728709922,14156.634088460822,75236.93113154764,3712.846605592933,52541.48014098299,1038.4872928326647,47385.418182735244,87123.07672499279,3712.846605592933,60983.46748302612
621798,III - Central Luzon,EQ,2000,3142311111438,helped,a,Bulacan,2634.171685,0,2634.171685,5971.20959107113,0,1.0,72908.961,22302.6775,190720.85939881162,8746.01505126923,199466.87445008085,576.5347347332367,30.752577543088954,0.06262372003545033,61176.53745638478,2788.2657398021743,63964.80319618696,61176.53745638478,2788.2657398021743,63964.80319618696,0.2640085020731604,3,15573.959716184301,5.632680043150011,360293.27042718034,28531.45330411502,0,0.0,0.0074069521834091425,0.013546256996985258,0.0,0.0,0.0,True,142233.22073232313,13235.98586172711,66539.15791583134,1745.7682199574028,45467.83146684313,919.3295103247517,40192.61172608747,77743.39127666928,1745.7682199574028,53272.41947656115
621912,III - Central Luzon,EQ,2000,3492616015263,helped,a,Nueva Ecija,3079.12252,0,3079.12252,0.0,0,1.0,62223.91000000002,22302.6775,177290.0544246742,8130.109571266976,185420.16399594117,535.934426998537,28.586942002565355,0.06262372003545033,56520.80197235014,2591.912527650146,59112.714500000286,56520.80197235014,2591.912527650146,59112.714500000286,0.25110808524844636,3,15573.959716184301,5.632680043150011,332963.0072605759,28531.45330411502,0,0.0,0.008017728517667095,0.004787294874944633,0.0,0.0,0.0,True,134125.79567626436,18980.886609555593,63647.93081301349,532.7460459107351,42759.8579142123,854.589159431503,37419.89782256339,71099.96955725449,532.7460459107351,44638.45726145533
622007,III - Central Luzon,EQ,2000,3541123018463,helped,a,Pampanga,777.3390675,0,777.3390675,0.0,0,1.0,83324.59400000001,22302.6775,203881.3150432189,9349.52293976328,213230.83798298216,717.6745810457063,141.00279346293033,0.06262372003545033,64998.20574151918,2980.6665485503945,67978.87229006957,64998.20574151918,2980.6665485503945,67978.87229006957,0.27836534357291565,3,15573.959716184301,5.632680043150011,382903.23730411817,28531.45330411502,0,0.0,0.006928566546116586,0.01879694512578325,0.0,0.0,0.0,True,149641.61610028922,51831.935013107366,113667.9185360543,2749.2854934280567,47706.36558194757,982.7666995308053,42494.58303039796,84149.62290896132,2749.2854934280567,61694.98072948401
622086,III - Central Luzon,EQ,2000,3541637319566,helped,a,Pampanga,3114.766995,0,3114.766995,0.0,0,1.0,68028.57000000002,22302.6775,193828.84935602342,8888.540242434226,202717.38959845764,585.9299533327281,31.253722003446274,0.06262372003545033,61793.43814029301,2833.7033597073037,64627.14150000031,61793.43814029301,2833.7033597073037,64627.14150000031,0.2311792039680716,3,15573.959716184301,5.632680043150011,364024.01017288363,28531.45330411502,0,0.0,0.007668039205577274,0.015945882823427373,0.0,0.0,0.0,True,149921.19174688548,43411.083909111745,92717.85876539531,1911.3527959107414,47795.49545338248,934.3109176782232,42535.25711998029,77193.9188859699,1911.3527959107414,49275.52113428013
622094,III - Central Luzon,EQ,2000,3542210010275,helped,a,Pampanga,1526.5493,0,1526.5493,0.0,0,1.0,78112.51600000003,22302.6775,222560.30218750695,10206.097848356763,232766.4000358637,672.7829624315485,35.886493866529115,0.06262372003545033,70953.14403093654,3253.746169063829,74206.89020000037,70953.14403093654,3253.746169063829,74206.89020000037,0.2036005341239885,3,15573.959716184301,5.632680043150011,417983.66949376627,28531.45330411502,0,0.0,0.007155989297212205,0.03195488200890933,0.0,0.0,0.0,True,177500.82739073253,49022.29351126492,106461.5238317913,4306.289970910757,56587.99726491388,1072.8048010727682,51466.252814906235,87605.51607910928,4306.289970910757,57403.343826659846
622101,III - Central Luzon,EQ,2000,3546212148001,helped,a,Pampanga,1384.635165,0,1384.635165,0.0,0,1.0,68671.61700000001,22302.6775,195661.03633410984,8972.560076119933,204633.59641022977,591.4685160086852,31.549151000015637,0.06262372003545033,62377.54692011597,2860.4892298843433,65238.03615000031,62377.54692011597,2860.4892298843433,65238.03615000031,0.22917874856597342,3,15573.959716184301,5.632680043150011,367464.98427640577,28531.45330411502,0,0.0,0.007632052668820164,0.017084558832689556,0.0,0.0,0.0,True,151675.095226391,43771.40635068163,93594.28378690481,2064.076458410742,48354.647130364254,943.1425869707015,43103.240466254545,77863.94897886369,2064.076458410742,49791.328285223164
666189,III - Central Luzon,HU,1000,31412151595,helped,a,Bulacan,2853.54996,0,2853.54996,365.73660981215136,0,1.0,30053.803000000007,22302.6775,85798.12079231074,2668.935340790199,88467.05613310094,74.96740935286519,3.851135862731064,0.026684437721947896,27362.55493088893,850.867615576834,28213.422546465765,27362.55493088893,850.867615576834,28213.422546465765,0.15573300801878298,3,15573.959716184301,5.632680043150011,158917.1821264363,13566.889272043209,0,0.0,0.01153666489826651,0.005204121675737521,0.0,0.0,0.0,True,72165.37992595304,12952.376447510927,27419.281070203233,279.5609626175665,23009.839165075144,280.5427392422569,20344.833954697002,31583.365645383965,279.5609626175665,14463.053486829576
666417,III - Central Luzon,HU,1000,34911806106,helped,a,Nueva Ecija,1225.729425,0,1225.729425,0.0,0,1.0,43713.30900000001,22302.6775,126330.88718277663,3929.7943395714715,130260.6815223481,110.38352875195622,5.670490282391192,0.026684437721947896,40274.80887532107,1252.834674679128,41527.6435500002,40274.80887532107,1252.834674679128,41527.6435500002,0.10849986678222064,3,15573.959716184301,5.632680043150011,233911.9290631334,13566.889272043209,0,0.0,0.00956584091910443,0.04890501806905744,0.0,0.0,0.0,True,111983.23202471077,19247.831767008538,44699.29448483298,3608.1162135011746,35700.71712162287,413.0767995135032,33168.24597151597,45318.411728039595,3608.1162135011746,25445.79222754205
666641,III - Central Luzon,HU,1000,34999011176,helped,a,Nueva Ecija,4029.729285,0,4029.729285,870.8015165093155,0,1.0,34669.01200000001,22302.6775,93725.17991690025,2915.5235883039654,96640.70350520422,85.34622118561336,7.754025373828363,0.026684437721947896,29903.211510114284,929.4809678692834,30832.692477983568,29903.211510114284,929.4809678692834,30832.692477983568,0.1638571247923357,3,15573.959716184301,5.632680043150011,173670.6915973195,13566.889272043209,0,0.0,0.010741359769586074,0.015282619901845824,0.0,0.0,0.0,True,78124.47673593879,17087.302641682938,35454.25354776328,934.3784454970173,24914.067528079755,306.4626412215899,22274.982219680947,35076.2343535376,934.3784454970173,18359.196880706513
667122,III - Central Luzon,HU,1000,314141021249,helped,a,Bulacan,2674.1912899999998,0,2674.1912899999998,0.0,0,1.0,40611.28500000001,22302.6775,117366.07868515716,3650.924662686227,121017.00334784339,102.55039135681511,5.268095740542521,0.026684437721947896,37416.79088069479,1163.9298693053952,38580.72075000018,37416.79088069479,1163.9298693053952,38580.72075000018,0.11546592832980854,3,15573.959716184301,5.632680043150011,217312.85581886958,13566.889272043209,0,0.0,0.00992445415641307,0.04149385562757803,0.0,0.0,0.0,True,103234.43313184127,14127.878318785792,37051.35635488809,2871.385513501171,32911.56388161476,383.7636641035512,30349.779596097913,42269.839253267506,2871.385513501171,22918.20994036176
667201,III - Central Luzon,HU,1000,314201912565,helped,a,Bulacan,3972.571585,0,3972.571585,0.0,0,1.0,73219.22700000001,22302.6775,211602.60152685107,6582.354674005544,218184.9562008566,184.890982486604,9.497997856618342,0.026684437721947896,67459.78377943771,2098.48187056263,69558.26565000034,67459.78377943771,2098.48187056263,69558.26565000034,0.07174855233471387,3,15573.959716184301,5.632680043150011,391799.45476288383,13566.889272043209,0,0.0,0.007391242066918949,0.09051929288871725,0.0,0.0,0.0,True,195388.40162396623,17022.989955720783,66800.93160328326,10615.77173850121,62290.629847904434,691.8982946821227,60036.980192966155,74055.8151524794,10615.77173850121,49768.44364970586
667442,III - Central Luzon,HU,1000,349274211213,helped,a,Nueva Ecija,584.0188175,0,584.0188175,0.0,0,1.0,40027.984000000004,22302.6775,115680.34647887186,3598.4863316491874,119278.83281052104,101.07745727386694,5.192429936972065,0.026684437721947896,36879.3724873221,1147.2123126780757,38026.58480000018,36879.3724873221,1147.2123126780757,38026.58480000018,0.11689641837544831,3,15573.959716184301,5.632680043150011,214191.58531211255,13566.889272043209,0,0.0,0.009996503834331216,0.03998946759714893,0.0,0.0,0.0,True,101590.07508984643,18481.596904794227,40930.844298476295,2732.85152600117,32387.33574278975,378.2516560733875,29820.039449242737,41695.555369738635,2732.85152600117,22444.054963745097
