,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
47,Ampara,PF,5.0,47,52103067031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,117625.39303197702,358016.6279118183,28188.586233634454,0.0,28188.586233634454,0.0,9261.283628322723,0.0,9261.283628322723,61197.15811487233,0.0,61197.15811487233,1.8424433937939046,1,36346.798828125,0.0,0,0.0,0.00583148888081493,0.016390095338774915,-1,0.0,0.0,True,21219.449085808723,4927.435441928804,9802.116085998085,21650.108175332323,7223.528538974159,0.0,7223.528538974159,47731.98142803819,21650.108175332323,486.40791722684384,1.8641749784070802e-05
48,Ampara,PF,5.0,48,52103067041,helped,a,43493.30859375,0.0,1.8010988102314913,2499.999938964844,73981.20290810967,217567.49879558414,20803.352508198717,0.0,20803.352508198717,0.0,6834.938738310622,0.0,6834.938738310622,37634.40407998467,0.0,37634.40407998467,1.5886492120023228,2,36346.798828125,0.0,0,0.0,0.007353080175682087,0.01823896698934611,-1,0.0,0.0,True,16336.378528387635,3059.7267604395884,6165.1002423424725,14912.732280783597,5534.151031469134,0.0,5534.151031469134,32293.61882540122,14912.732280783597,325.4651324104981,1.8641749784070802e-05
49,Ampara,PF,5.0,49,52103067061,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,173242.29277537798,527297.889277117,67276.09905788589,0.0,67276.09905788589,0.0,22103.38005666922,0.0,22103.38005666922,94540.01654258427,0.0,94540.01654258427,1.0767068468638308,1,36346.798828125,0.0,0,0.0,0.004805106682568002,0.02422100453272686,-1,0.0,0.0,True,56987.8826394457,7806.486492831326,14436.857731281498,44096.83980984664,19115.699560116976,0.0,19115.699560116976,81761.18530302547,44096.83980984664,709.4813020909414,1.8641749784070802e-05
50,Ampara,PF,5.0,50,52103067071,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112472.31443681991,342332.19299136556,51486.2855242953,0.0,51486.2855242953,0.0,16915.679603695615,0.0,16915.679603695615,62713.29119632907,0.0,62713.29119632907,0.8895108887010797,1,36346.798828125,0.0,0,0.0,0.005963581785685652,0.027001141602852503,-1,0.0,0.0,True,44889.50234819467,5148.151114637393,9372.692869734992,31197.161847620137,15003.273522482199,0.0,15003.273522482199,55623.225513684825,31197.161847620137,461.5050806380177,1.8641749784070802e-05
51,Ampara,PF,5.0,51,52103067081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,130928.62116746003,398507.6881721863,36502.83710727036,0.0,36502.83710727036,0.0,11992.908224872917,0.0,11992.908224872917,68995.45540906262,0.0,68995.45540906262,1.561592240533993,1,36346.798828125,0.0,0,0.0,0.005527295692134975,0.018808991792307314,-1,0.0,0.0,True,28693.830276790573,5633.555675204006,10910.71843062167,27084.01837022342,9715.24320508755,0.0,9715.24320508755,55892.000236824926,27084.01837022342,539.0269634425684,1.8641749784070802e-05
52,Ampara,PF,5.0,52,52103067091,helped,a,43493.30859375,0.0,5.403296430694476,0.0,98520.44416939592,299866.8594655649,33297.5818370036,0.0,33297.5818370036,0.0,10939.830290666448,0.0,10939.830290666448,52914.759027609216,0.0,52914.759027609216,1.2605999121022067,1,36346.798828125,0.0,0,0.0,0.006371868656419071,0.021929100776340117,-1,0.0,0.0,True,27417.25752098909,4364.180879785008,8210.037014116328,23141.19629832658,9229.336627655226,0.0,9229.336627655226,44641.28881905285,23141.19629832658,403.89805233629284,1.8641749784070802e-05
53,Ampara,PF,5.0,53,52103067101,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,112512.19319555954,342453.57204363693,33546.71589796411,0.0,33546.71589796411,0.0,11021.682611350701,0.0,11021.682611350701,59663.23421256336,0.0,59663.23421256336,1.4499646328767648,1,36346.798828125,0.0,0,0.0,0.005962524827726458,0.01989123540481365,-1,0.0,0.0,True,26827.773611101442,4893.778757262807,9376.016099629962,24387.480242367426,9063.912304053538,0.0,9063.912304053538,49065.31441233441,24387.480242367426,462.4043824809783,1.8641749784070802e-05
54,Ampara,PF,5.0,54,52103068011,helped,a,43493.30859375,0.0,4.862958348560363,0.0,85913.1255691381,261493.94035406655,31828.745559091614,0.0,31828.745559091614,0.0,10457.248111462251,0.0,10457.248111462251,46621.13117644102,0.0,46621.13117644102,1.136201959258456,1,36346.798828125,0.0,0,0.0,0.00682339065026466,0.023439411533282526,-1,0.0,0.0,True,26715.2009219627,3850.4471889444926,7159.427130761508,21299.833684239373,8971.477440215698,0.0,8971.477440215698,39997.17919366565,21299.833684239373,351.88268010152603,1.8641749784070802e-05
55,Ampara,PF,5.0,55,52103068021,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,95652.25555999498,291136.9484515914,22952.638126896487,0.0,22952.638126896487,0.0,7541.02706498292,0.0,7541.02706498292,49770.26448644898,0.0,49770.26448644898,1.839842426303962,1,36346.798828125,0.0,0,0.0,0.00646669514690269,0.016410782771981963,-1,0.0,0.0,True,17284.926465127097,4007.9359607812116,7971.021296666248,17624.78598077976,5883.842789818898,0.0,5883.842789818898,38832.96125613835,17624.78598077976,395.52847081902956,1.8641749784070802e-05
56,Ampara,PF,5.0,56,52103068031,helped,a,43493.30859375,0.0,4.0524652904669685,0.0,81181.01221371742,247090.79811807317,24025.42901307119,0.0,24025.42901307119,0.0,7893.489603841598,0.0,7893.489603841598,43018.141083405375,0.0,43018.141083405375,1.4619781174543849,1,36346.798828125,0.0,0,0.0,0.007019444823970498,0.019770916446116574,-1,0.0,0.0,True,19177.922160885602,3526.9008196339173,6765.0843511431185,17507.773538475154,6480.867484429819,0.0,6480.867484429819,35319.597007180804,17507.773538475154,333.69943207006565,1.8641749784070802e-05
57,Ampara,PF,5.0,57,52103068041,helped,a,43493.30859375,0.0,1.6209861161867876,0.0,71568.52042630437,217833.23895630188,14688.572882572778,0.0,14688.572882572778,0.0,4825.890820962145,0.0,4825.890820962145,35221.72159817937,0.0,35221.72159817937,2.273286140834168,2,36346.798828125,0.0,0,0.0,0.00747599455178319,0.01334013478781936,-1,0.0,0.0,True,10408.668560630143,2750.889643907734,5964.043368858697,11013.037029252298,3572.8577154512445,0.0,3572.8577154512445,28294.193620835336,11013.037029252298,321.20317581758627,1.8641749784070802e-05
58,Ampara,PF,5.0,58,52103068051,helped,a,43493.30859375,0.0,3.241972232373575,0.0,57577.27530452685,175248.0601129486,15674.50672953396,0.0,15674.50672953396,0.0,5149.8167149318015,0.0,5149.8167149318015,21230.476476401847,0.0,21230.476476401847,1.2454797355737257,2,36346.798828125,0.0,0,0.0,0.008334977678081336,0.011582331134808055,-1,0.0,0.0,True,13168.172135627616,17977.68190800787,4798.106275377238,7814.453661529156,4431.445842892507,0.0,4431.445842892507,21230.476476401847,7814.453661529156,253.62827091647054,1.8641749784070802e-05
59,Ampara,PF,5.0,59,52103068061,helped,a,43493.30859375,0.0,3.241972232373575,0.0,60476.37786207795,184072.0639685005,15271.888130996955,0.0,15271.888130996955,0.0,5017.537465302749,0.0,5017.537465302749,24129.579033952952,0.0,24129.579033952952,1.5744273800446245,2,36346.798828125,0.0,0,0.0,0.00813274414595051,0.004519315275000187,-1,0.0,0.0,True,12301.046845471561,17109.239443884315,5039.698155173162,3418.414107195571,4165.955508484538,0.0,4165.955508484538,24129.579033952952,3418.414107195571,392.077900771533,1.8641749784070802e-05
60,Ampara,PF,5.0,60,52103068071,helped,a,43493.30859375,0.0,4.862958348560363,0.0,52360.93327150443,159371.07014880312,20254.048667445502,0.0,20254.048667445502,0.0,6654.412810077262,0.0,6654.412810077262,16014.134443379426,0.0,16014.134443379426,0.5154779102733847,2,36346.798828125,0.0,0,0.0,0.008740299331567137,0.013245759902576513,-1,0.0,0.0,True,18786.011507902975,18352.931073723565,4363.411105958702,8007.067221689715,6233.700694768504,0.0,6233.700694768504,16014.134443379433,8007.067221689715,152.75149465488371,1.8641749784070802e-05
